,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
2451,2451,2451,220449,SL,20210808,85.7,-2.19,5.65,87.0,650489,663986,,foul,5.0,L,R,CLE,DET,S,,,-0.24,2.34,Paul Clemons,0.0,0.76,0.8399999999999999,in,in,r
2452,2452,2452,220450,FF,20210808,96.9,-2.02,5.66,223.0,650489,663986,,ball,14.0,L,R,CLE,DET,B,,,0.93,2.51,Paul Clemons,0.064,0.0699999999999999,0.9900000000000002,in,in,r
2453,2453,2453,220451,FF,20210808,97.0,-2.07,5.59,224.0,650489,663986,,foul,5.0,L,R,CLE,DET,S,,,0.27,2.22,Paul Clemons,0.0,0.73,0.7200000000000002,in,in,r
2454,2454,2454,220452,FS,20210808,89.4,-2.17,5.55,234.0,650489,663986,,ball,13.0,L,R,CLE,DET,B,,,-2.36,1.3,Paul Clemons,0.03,1.36,0.1999999999999999,out,out,w
2455,2455,2455,220453,FF,20210808,97.1,-2.11,5.64,220.0,650489,663986,,foul,2.0,L,R,CLE,DET,S,,,-0.19,3.51,Paul Clemons,0.0,0.81,0.0099999999999997,in,out,w
2456,2456,2456,220454,SL,20210808,85.6,-2.16,5.66,98.0,650489,663986,,foul_bunt,9.0,L,R,CLE,DET,S,,,0.49,1.81,Paul Clemons,-0.088,0.51,0.31,in,in,r
2457,2457,2457,220455,FF,20210808,95.3,-2.08,5.62,221.0,650489,663986,,foul_bunt,12.0,L,R,CLE,DET,S,,,0.26,3.77,Paul Clemons,-0.057,0.74,0.27,in,out,w
2458,2458,2458,220456,FF,20210808,95.7,-2.13,5.61,222.0,600869,663986,walk,ball,11.0,L,R,CLE,DET,B,,,-1.41,2.91,Paul Clemons,0.251,0.4099999999999999,0.5899999999999999,out,in,w
2459,2459,2459,220457,SL,20210808,83.5,-2.08,5.85,93.0,600869,663986,,ball,11.0,L,R,CLE,DET,B,,,-0.44,4.36,Paul Clemons,0.113,0.56,0.8600000000000003,in,out,w
2460,2460,2460,220458,FF,20210808,96.5,-2.21,5.68,223.0,600869,663986,,ball,11.0,L,R,CLE,DET,B,,,-1.43,3.96,Paul Clemons,0.052,0.4299999999999999,0.4599999999999999,out,out,w
2461,2461,2461,220459,FS,20210808,90.8,-1.88,5.84,230.0,600869,663986,,ball,14.0,L,R,CLE,DET,B,,,1.25,1.02,Paul Clemons,0.027,0.25,0.48,out,out,w
2462,2462,2462,220460,SL,20210808,84.6,-2.25,5.78,100.0,600869,663986,,called_strike,1.0,L,R,CLE,DET,S,,,-0.68,2.96,Paul Clemons,-0.038,0.3199999999999999,0.54,in,in,r
2463,2463,2463,220461,SL,20210808,83.4,-1.52,6.53,116.0,640458,503449,field_out,hit_into_play,9.0,R,R,CLE,DET,X,9.0,fly_ball,0.37,2.1,Paul Clemons,-0.343,0.63,0.6000000000000001,in,in,r
2464,2464,2464,220462,FF,20210808,94.2,-1.37,6.5,216.0,640458,503449,,ball,14.0,R,R,CLE,DET,B,,,1.04,1.4,Paul Clemons,0.025,0.04,0.1,out,out,w
2465,2465,2465,220463,SI,20210808,93.2,-1.2,6.54,213.0,614177,503449,field_out,hit_into_play,8.0,R,R,CLE,DET,X,5.0,ground_ball,0.0,1.77,Paul Clemons,-0.328,,0.27,in,in,r
2466,2466,2466,220464,FS,20210808,81.4,-1.19,6.61,226.0,614177,503449,,ball,13.0,R,R,CLE,DET,B,,,-1.19,2.05,Paul Clemons,0.032,0.1899999999999999,0.5499999999999998,out,in,w
2467,2467,2467,220465,FS,20210808,80.3,-1.24,6.46,228.0,608070,503449,field_out,hit_into_play,4.0,L,R,CLE,DET,X,1.0,ground_ball,-0.39,2.6,Paul Clemons,-0.355,0.61,0.8999999999999999,in,in,r
2468,2468,2468,220466,FS,20210808,79.1,-1.23,6.49,248.0,608070,503449,,ball,11.0,L,R,CLE,DET,B,,,-0.1,3.9,Paul Clemons,0.135,0.9,0.3999999999999999,in,out,w
2469,2469,2469,220467,FS,20210808,81.2,-1.08,6.55,238.0,608070,503449,,ball,11.0,L,R,CLE,DET,B,,,-1.6,3.69,Paul Clemons,0.029,0.6000000000000001,0.1899999999999999,out,out,w
2470,2470,2470,220468,SL,20210808,84.0,-1.4,6.44,210.0,608070,503449,,blocked_ball,13.0,L,R,CLE,DET,B,,,-0.62,-1.4,Paul Clemons,0.028,0.38,2.9,in,out,w
2471,2471,2471,220469,FS,20210808,81.5,-1.17,6.53,234.0,608070,503449,,foul,13.0,L,R,CLE,DET,S,,,-1.12,1.33,Paul Clemons,0.0,0.1200000000000001,0.1699999999999999,out,out,w
2472,2472,2472,220470,SI,20210808,92.0,-1.3,6.6,209.0,608070,503449,,foul,2.0,L,R,CLE,DET,S,,,0.09,3.05,Paul Clemons,-0.082,0.91,0.4500000000000002,in,in,r
2473,2473,2473,220471,SI,20210808,92.3,-1.22,6.6,214.0,608070,503449,,called_strike,3.0,L,R,CLE,DET,S,,,0.65,2.93,Paul Clemons,-0.052,0.35,0.5699999999999998,in,in,r
2474,2474,2474,220472,FS,20210808,80.0,-1.34,6.61,228.0,605548,503449,double,hit_into_play,1.0,L,R,CLE,DET,X,9.0,fly_ball,-0.78,2.96,Paul Clemons,0.562,0.2199999999999999,0.54,in,in,r
2475,2475,2475,220473,FS,20210808,81.5,-1.17,6.52,225.0,605548,503449,,ball,14.0,L,R,CLE,DET,B,,,1.67,-0.88,Paul Clemons,0.101,0.6699999999999999,2.38,out,out,w
2476,2476,2476,220474,FS,20210808,79.6,-1.29,6.65,229.0,605548,503449,,ball,11.0,L,R,CLE,DET,B,,,-0.88,3.56,Paul Clemons,0.043,0.12,0.06,in,out,w
2477,2477,2477,220475,SI,20210808,92.9,-1.47,6.64,212.0,605548,503449,,foul,8.0,L,R,CLE,DET,S,,,-0.27,2.02,Paul Clemons,-0.057,0.73,0.52,in,in,r
2478,2478,2478,220476,FS,20210808,79.7,-1.25,6.64,220.0,605548,503449,,swinging_strike,5.0,L,R,CLE,DET,S,,,0.08,2.33,Paul Clemons,-0.049,0.92,0.8300000000000001,in,in,r
2479,2479,2479,220477,SI,20210808,90.8,-1.23,6.66,207.0,605548,503449,,ball,13.0,L,R,CLE,DET,B,,,-0.64,1.39,Paul Clemons,0.038,0.36,0.1100000000000001,in,out,w
2480,2480,2480,220478,SL,20210808,87.7,-2.02,5.7,99.0,606992,663986,field_out,hit_into_play,6.0,R,R,CLE,DET,X,6.0,ground_ball,0.76,2.14,Paul Clemons,-0.099,0.24,0.6400000000000001,in,in,r
2481,2481,2481,220479,SL,20210808,86.6,-2.06,5.62,70.0,606992,663986,,ball,14.0,R,R,CLE,DET,B,,,1.84,0.44,Paul Clemons,0.014,0.8400000000000001,1.06,out,out,w
2482,2482,2482,220480,FF,20210808,97.5,-1.96,5.6,216.0,606992,663986,,called_strike,2.0,R,R,CLE,DET,S,,,-0.05,3.01,Paul Clemons,-0.018,0.95,0.4900000000000002,in,in,r
2483,2483,2483,220481,SL,20210808,88.9,-1.99,5.64,130.0,543257,663986,field_out,hit_into_play,5.0,L,R,CLE,DET,X,8.0,fly_ball,0.12,2.19,Paul Clemons,-0.212,0.88,0.69,in,in,r
2484,2484,2484,220482,FF,20210808,98.7,-2.14,5.59,222.0,543257,663986,,ball,11.0,L,R,CLE,DET,B,,,-2.53,3.8,Paul Clemons,0.07,1.5299999999999998,0.2999999999999998,out,out,w
2485,2485,2485,220483,FS,20210808,89.8,-1.93,5.59,252.0,543257,663986,,foul,7.0,L,R,CLE,DET,S,,,-0.44,1.99,Paul Clemons,0.0,0.56,0.49,in,in,r
2486,2486,2486,220484,FF,20210808,98.8,-2.02,5.64,226.0,543257,663986,,foul,1.0,L,R,CLE,DET,S,,,-0.37,3.08,Paul Clemons,0.0,0.63,0.4199999999999999,in,in,r
2487,2487,2487,220485,FF,20210808,98.2,-1.95,5.54,225.0,543257,663986,,foul,1.0,L,R,CLE,DET,S,,,-0.5,2.96,Paul Clemons,0.0,0.5,0.54,in,in,r
2488,2488,2488,220486,SL,20210808,87.8,-2.11,5.57,103.0,543257,663986,,called_strike,9.0,L,R,CLE,DET,S,,,0.55,1.92,Paul Clemons,-0.053,0.4499999999999999,0.4199999999999999,in,in,r
2489,2489,2489,220487,SL,20210808,87.6,-2.07,5.66,86.0,543257,663986,,ball,12.0,L,R,CLE,DET,B,,,0.18,3.37,Paul Clemons,0.038,0.8200000000000001,0.1299999999999999,in,in,r
2490,2490,2490,220488,FS,20210808,91.1,-1.87,5.64,241.0,543257,663986,,ball,14.0,L,R,CLE,DET,B,,,0.74,0.78,Paul Clemons,0.021,0.26,0.72,in,out,w
2491,2491,2491,220489,FF,20210808,98.5,-2.19,5.53,225.0,543257,663986,,swinging_strike,5.0,L,R,CLE,DET,S,,,-0.16,2.66,Paul Clemons,-0.027,0.84,0.8399999999999999,in,in,r
2492,2492,2492,220490,FF,20210808,97.9,-2.06,5.53,223.0,570731,663986,strikeout,swinging_strike,1.0,R,R,CLE,DET,S,2.0,,-0.33,3.02,Paul Clemons,-0.317,0.6699999999999999,0.48,in,in,r
2493,2493,2493,220491,FF,20210808,97.4,-1.88,5.52,222.0,570731,663986,,ball,12.0,R,R,CLE,DET,B,,,1.21,2.83,Paul Clemons,0.101,0.2099999999999999,0.6699999999999999,out,in,w
2494,2494,2494,220492,SL,20210808,88.0,-1.94,5.6,107.0,570731,663986,,ball,14.0,R,R,CLE,DET,B,,,0.58,1.2,Paul Clemons,0.043,0.42,0.3,in,out,w
2495,2495,2495,220493,FF,20210808,97.8,-1.94,5.6,226.0,570731,663986,,called_strike,6.0,R,R,CLE,DET,S,,,0.52,3.0,Paul Clemons,-0.057,0.48,0.5,in,in,r
2496,2496,2496,220494,FF,20210808,95.6,-2.0,5.72,213.0,570731,663986,,ball,11.0,R,R,CLE,DET,B,,,-0.37,4.74,Paul Clemons,0.027,0.63,1.2400000000000002,in,out,w
2497,2497,2497,220495,FF,20210808,96.7,-2.15,5.64,221.0,570731,663986,,called_strike,2.0,R,R,CLE,DET,S,,,0.04,3.53,Paul Clemons,-0.038,0.96,0.0299999999999998,in,out,w
2498,2498,2498,220496,SL,20210808,84.9,-1.43,6.59,36.0,664702,503449,strikeout,swinging_strike,14.0,R,R,CLE,DET,S,2.0,,1.98,1.34,Paul Clemons,-0.248,0.98,0.1599999999999999,out,out,w
2499,2499,2499,220497,FS,20210808,82.3,-1.28,6.63,222.0,664702,503449,,foul,4.0,R,R,CLE,DET,S,,,-0.36,2.38,Paul Clemons,-0.068,0.64,0.8799999999999999,in,in,r
2500,2500,2500,220498,FF,20210808,93.0,-1.09,6.66,208.0,664702,503449,,called_strike,3.0,R,R,CLE,DET,S,,,0.77,3.01,Paul Clemons,-0.039,0.2299999999999999,0.4900000000000002,in,in,r
2501,2501,2501,220499,FS,20210808,79.8,-1.04,6.53,220.0,676391,503449,double,hit_into_play,8.0,R,R,CLE,DET,X,7.0,line_drive,-0.01,1.7,Paul Clemons,0.729,0.99,0.1999999999999999,in,in,r
2502,2502,2502,220500,SI,20210808,92.9,-1.11,6.58,207.0,676391,503449,,called_strike,4.0,R,R,CLE,DET,S,,,-0.42,2.14,Paul Clemons,-0.057,0.5800000000000001,0.6400000000000001,in,in,r
2503,2503,2503,220501,SL,20210808,81.9,-1.32,6.5,82.0,676391,503449,,ball,14.0,R,R,CLE,DET,B,,,1.24,1.71,Paul Clemons,0.05,0.24,0.2099999999999999,out,in,w
2504,2504,2504,220502,FF,20210808,93.2,-1.3,6.63,204.0,676391,503449,,ball,12.0,R,R,CLE,DET,B,,,0.61,4.21,Paul Clemons,0.036,0.39,0.71,in,out,w
2505,2505,2505,220503,SL,20210808,85.8,-1.29,6.57,156.0,595978,503449,single,hit_into_play,14.0,R,R,CLE,DET,X,4.0,fly_ball,0.96,1.49,Paul Clemons,0.838,0.04,0.01,in,out,w
2506,2506,2506,220504,SL,20210808,84.0,-1.3,6.56,57.0,595978,503449,,ball,14.0,R,R,CLE,DET,B,,,1.85,1.38,Paul Clemons,0.027,0.8500000000000001,0.1200000000000001,out,out,w
2507,2507,2507,220505,SL,20210808,82.8,-1.47,6.57,139.0,595978,503449,,swinging_strike,6.0,R,R,CLE,DET,S,,,0.44,2.38,Paul Clemons,-0.086,0.56,0.8799999999999999,in,in,r
2508,2508,2508,220506,SL,20210808,83.5,-1.46,6.59,173.0,595978,503449,,swinging_strike,9.0,R,R,CLE,DET,S,,,0.8,2.07,Paul Clemons,-0.045,0.1999999999999999,0.5699999999999998,in,in,r
2509,2509,2509,220507,SL,20210808,81.2,-1.44,6.5,119.0,665926,503449,sac_fly,hit_into_play,5.0,L,R,CLE,DET,X,7.0,fly_ball,-0.15,2.22,Paul Clemons,-0.337,0.85,0.7200000000000002,in,in,r
2510,2510,2510,220508,FS,20210808,79.8,-1.3,6.64,223.0,665926,503449,,ball,11.0,L,R,CLE,DET,B,,,-1.2,4.07,Paul Clemons,0.026,0.1999999999999999,0.5700000000000003,out,out,w
2511,2511,2511,220509,SI,20210808,93.5,-1.24,6.57,207.0,680911,503449,fielders_choice,hit_into_play,8.0,R,R,CLE,DET,X,6.0,ground_ball,-0.09,1.72,Paul Clemons,-0.346,0.91,0.2199999999999999,in,in,r
2512,2512,2512,220510,SI,20210808,92.9,-1.21,6.71,207.0,680911,503449,,ball,11.0,R,R,CLE,DET,B,,,-1.35,4.46,Paul Clemons,0.043,0.3500000000000001,0.96,out,out,w
2513,2513,2513,220511,SL,20210808,81.2,-1.42,6.59,148.0,680911,503449,,called_strike,5.0,R,R,CLE,DET,S,,,-0.03,2.65,Paul Clemons,-0.048,0.97,0.8500000000000001,in,in,r
2514,2514,2514,220512,SL,20210808,82.6,-1.58,6.59,63.0,640458,503449,walk,ball,12.0,R,R,CLE,DET,B,,,1.32,2.95,Paul Clemons,0.214,0.32,0.5499999999999998,out,in,w
2515,2515,2515,220513,FF,20210808,95.0,-1.3,6.62,205.0,640458,503449,,foul,6.0,R,R,CLE,DET,S,,,0.66,2.58,Paul Clemons,0.0,0.3399999999999999,0.92,in,in,r
2516,2516,2516,220514,SL,20210808,82.7,-1.57,6.6,81.0,640458,503449,,foul,5.0,R,R,CLE,DET,S,,,0.23,2.77,Paul Clemons,0.0,0.77,0.73,in,in,r
2517,2517,2517,220515,FF,20210808,92.5,-1.44,6.65,211.0,640458,503449,,foul,5.0,R,R,CLE,DET,S,,,0.15,2.25,Paul Clemons,-0.065,0.85,0.75,in,in,r
2518,2518,2518,220516,FF,20210808,93.1,-1.47,6.66,211.0,640458,503449,,ball,14.0,R,R,CLE,DET,B,,,0.98,2.24,Paul Clemons,0.083,0.02,0.7400000000000002,in,in,r
2519,2519,2519,220517,SL,20210808,82.5,-1.66,6.62,154.0,640458,503449,,swinging_strike,8.0,R,R,CLE,DET,S,,,0.16,2.09,Paul Clemons,-0.044,0.84,0.5899999999999999,in,in,r
2520,2520,2520,220518,SL,20210808,81.2,-1.43,6.57,110.0,640458,503449,,ball,14.0,R,R,CLE,DET,B,,,1.66,1.9,Paul Clemons,0.05,0.6599999999999999,0.3999999999999999,out,in,w
2521,2521,2521,220519,FF,20210808,91.5,-1.39,6.73,209.0,640458,503449,,ball,14.0,R,R,CLE,DET,B,,,0.98,1.28,Paul Clemons,0.026,0.02,0.2199999999999999,in,out,w
2522,2522,2522,220520,FF,20210808,91.9,-1.27,6.68,211.0,614177,503449,field_out,hit_into_play,8.0,R,R,CLE,DET,X,5.0,ground_ball,0.26,2.01,Paul Clemons,-0.241,0.74,0.5099999999999998,in,in,r
2523,2523,2523,220521,FF,20210808,92.6,-0.79,6.02,207.0,668731,668676,field_out,hit_into_play,11.0,L,R,CLE,DET,X,7.0,fly_ball,-0.94,3.25,Paul Clemons,-0.134,0.06,0.25,in,in,r
2524,2524,2524,220522,SL,20210808,85.8,-0.87,6.1,243.0,668731,668676,,ball,14.0,L,R,CLE,DET,B,,,1.41,2.04,Paul Clemons,0.043,0.4099999999999999,0.54,out,in,w
2525,2525,2525,220523,CH,20210808,86.5,-0.98,5.93,230.0,668731,668676,,foul,11.0,L,R,CLE,DET,S,,,-1.14,3.21,Paul Clemons,0.0,0.1399999999999999,0.29,out,in,w
2526,2526,2526,220524,FF,20210808,94.1,-0.83,6.07,213.0,668731,668676,,ball,12.0,L,R,CLE,DET,B,,,0.49,4.38,Paul Clemons,0.018,0.51,0.8799999999999999,in,out,w
2527,2527,2527,220525,CU,20210808,81.5,-0.76,6.14,38.0,668731,668676,,ball,11.0,L,R,CLE,DET,B,,,-1.63,6.18,Paul Clemons,0.011,0.6299999999999999,2.68,out,out,w
2528,2528,2528,220526,FF,20210808,93.9,-0.92,6.07,211.0,668731,668676,,foul,4.0,L,R,CLE,DET,S,,,-0.65,2.65,Paul Clemons,-0.024,0.35,0.8500000000000001,in,in,r
2529,2529,2529,220527,FF,20210808,93.3,-0.88,6.08,210.0,668731,668676,,foul_tip,3.0,L,R,CLE,DET,S,,,0.33,3.24,Paul Clemons,-0.018,0.6699999999999999,0.2599999999999998,in,in,r
2530,2530,2530,220528,FF,20210808,93.5,-0.68,6.07,208.0,656537,668676,strikeout,called_strike,3.0,R,R,CLE,DET,S,2.0,,0.78,3.12,Paul Clemons,-0.101,0.2199999999999999,0.3799999999999999,in,in,r
2531,2531,2531,220529,SL,20210808,86.1,-0.89,6.11,225.0,656537,668676,,swinging_strike,12.0,R,R,CLE,DET,S,,,1.16,2.83,Paul Clemons,-0.035,0.1599999999999999,0.6699999999999999,out,in,w
2532,2532,2532,220530,FF,20210808,93.0,-0.84,6.11,206.0,656537,668676,,called_strike,6.0,R,R,CLE,DET,S,,,0.66,2.8,Paul Clemons,-0.027,0.3399999999999999,0.7000000000000002,in,in,r
2533,2533,2533,220531,FF,20210808,93.6,-0.88,6.15,206.0,606988,668676,strikeout,swinging_strike,11.0,R,R,CLE,DET,S,2.0,,-0.55,4.05,Paul Clemons,-0.173,0.4499999999999999,0.5499999999999998,in,out,w
2534,2534,2534,220532,CU,20210808,80.7,-0.82,6.16,28.0,606988,668676,,ball,11.0,R,R,CLE,DET,B,,,-0.89,3.38,Paul Clemons,0.022,0.1099999999999999,0.1200000000000001,in,in,r
2535,2535,2535,220533,FF,20210808,92.3,-0.75,6.1,207.0,606988,668676,,foul,3.0,R,R,CLE,DET,S,,,0.56,3.49,Paul Clemons,-0.052,0.4399999999999999,0.0099999999999997,in,in,r
2536,2536,2536,220534,FF,20210808,92.1,-1.01,6.12,209.0,606988,668676,,foul,6.0,R,R,CLE,DET,S,,,0.65,2.99,Paul Clemons,-0.038,0.35,0.5099999999999998,in,in,r
2537,2537,2537,220535,FS,20210808,81.4,-1.18,6.58,219.0,608070,503449,strikeout,swinging_strike,13.0,L,R,CLE,DET,S,2.0,,-0.3,1.03,Paul Clemons,-0.134,0.7,0.47,in,out,w
2538,2538,2538,220536,FF,20210808,91.3,-1.28,6.69,205.0,608070,503449,,ball,12.0,L,R,CLE,DET,B,,,0.69,3.97,Paul Clemons,0.043,0.31,0.4700000000000002,in,out,w
2539,2539,2539,220537,FS,20210808,80.9,-1.16,6.66,224.0,608070,503449,,ball,13.0,L,R,CLE,DET,B,,,-1.31,0.91,Paul Clemons,0.018,0.31,0.59,out,out,w
2540,2540,2540,220538,FS,20210808,82.1,-1.3,6.6,222.0,608070,503449,,called_strike,7.0,L,R,CLE,DET,S,,,-0.61,1.6,Paul Clemons,-0.027,0.39,0.1,in,in,r
2541,2541,2541,220539,SL,20210808,80.4,-1.49,6.55,315.0,608070,503449,,called_strike,1.0,L,R,CLE,DET,S,,,-0.79,3.12,Paul Clemons,-0.02,0.2099999999999999,0.3799999999999999,in,in,r
2542,2542,2542,220540,SL,20210808,78.9,-1.58,6.64,36.0,608070,503449,,ball,13.0,L,R,CLE,DET,B,,,-1.77,2.01,Paul Clemons,0.016,0.77,0.5099999999999998,out,in,w
2543,2543,2543,220541,FF,20210808,93.0,-1.29,6.67,209.0,605548,503449,strikeout,called_strike,3.0,L,R,CLE,DET,S,2.0,,0.52,3.5,Paul Clemons,-0.142,0.48,0.0,in,in,r
2544,2544,2544,220542,FS,20210808,80.7,-1.23,6.63,223.0,605548,503449,,foul,5.0,L,R,CLE,DET,S,,,0.06,2.53,Paul Clemons,-0.053,0.94,0.9700000000000002,in,in,r
2545,2545,2545,220543,FS,20210808,80.6,-1.29,6.58,221.0,605548,503449,,ball,13.0,L,R,CLE,DET,B,,,-0.09,0.29,Paul Clemons,0.038,0.91,1.21,in,out,w
2546,2546,2546,220544,FF,20210808,91.5,-1.46,6.7,208.0,605548,503449,,ball,12.0,L,R,CLE,DET,B,,,0.7,4.27,Paul Clemons,0.021,0.3,0.7699999999999996,in,out,w
2547,2547,2547,220545,SL,20210808,80.5,-1.46,6.6,74.0,605548,503449,,called_strike,5.0,L,R,CLE,DET,S,,,-0.13,2.52,Paul Clemons,-0.027,0.87,0.98,in,in,r
2548,2548,2548,220546,SL,20210808,82.7,-1.73,6.63,53.0,664702,503449,strikeout,called_strike,5.0,R,R,CLE,DET,S,2.0,,0.22,2.34,Paul Clemons,-0.216,0.78,0.8399999999999999,in,in,r
2549,2549,2549,220547,FS,20210808,81.9,-1.38,6.65,221.0,664702,503449,,foul,13.0,R,R,CLE,DET,S,,,-0.8,0.96,Paul Clemons,0.0,0.1999999999999999,0.54,in,out,w
2550,2550,2550,220548,SL,20210808,84.5,-1.65,6.57,262.0,664702,503449,,ball,14.0,R,R,CLE,DET,B,,,1.63,0.46,Paul Clemons,0.043,0.6299999999999999,1.04,out,out,w
2551,2551,2551,220549,FS,20210808,81.1,-1.45,6.69,222.0,664702,503449,,called_strike,2.0,R,R,CLE,DET,S,,,-0.22,3.06,Paul Clemons,-0.057,0.78,0.4399999999999999,in,in,r
2552,2552,2552,220550,SI,20210808,92.4,-1.51,6.71,209.0,664702,503449,,ball,13.0,R,R,CLE,DET,B,,,-1.26,2.08,Paul Clemons,0.027,0.26,0.5800000000000001,out,in,w
2553,2553,2553,220551,SL,20210808,80.6,-1.65,6.65,172.0,664702,503449,,called_strike,14.0,R,R,CLE,DET,S,,,0.86,1.94,Paul Clemons,-0.038,0.14,0.4399999999999999,in,in,r
2554,2554,2554,220552,SL,20210808,87.1,-0.79,6.02,215.0,670097,668676,strikeout,called_strike,12.0,R,R,CLE,DET,S,2.0,,0.92,3.17,Paul Clemons,-0.186,0.0799999999999999,0.33,in,in,r
2555,2555,2555,220553,SL,20210808,85.7,-0.99,6.04,217.0,670097,668676,,swinging_strike,8.0,R,R,CLE,DET,S,,,0.04,1.5,Paul Clemons,-0.086,0.96,0.0,in,in,r
2556,2556,2556,220554,SL,20210808,86.2,-0.94,6.02,220.0,670097,668676,,called_strike,14.0,R,R,CLE,DET,S,,,0.98,1.68,Paul Clemons,-0.045,0.02,0.1799999999999999,in,in,r
2557,2557,2557,220555,FF,20210808,93.2,-0.84,6.06,210.0,650489,668676,field_out,hit_into_play,3.0,L,R,CLE,DET,X,6.0,fly_ball,0.33,3.2,Paul Clemons,-0.243,0.6699999999999999,0.2999999999999998,in,in,r
2558,2558,2558,220556,FF,20210808,92.6,-0.96,6.01,212.0,650489,668676,,foul,4.0,L,R,CLE,DET,S,,,-0.72,2.64,Paul Clemons,-0.073,0.28,0.8599999999999999,in,in,r
2559,2559,2559,220557,FF,20210808,93.3,-1.0,6.09,209.0,650489,668676,,ball,11.0,L,R,CLE,DET,B,,,-1.44,3.71,Paul Clemons,0.032,0.4399999999999999,0.2099999999999999,out,out,w
2560,2560,2560,220558,FF,20210808,93.1,-1.0,6.06,209.0,650489,668676,,swinging_strike,11.0,L,R,CLE,DET,S,,,-0.97,3.29,Paul Clemons,-0.046,0.03,0.2099999999999999,in,in,r
2561,2561,2561,220559,CH,20210808,85.9,-1.12,5.91,233.0,600869,668676,double,hit_into_play,13.0,L,R,CLE,DET,X,7.0,line_drive,-0.61,1.37,Paul Clemons,0.888,0.39,0.1299999999999999,in,out,w
2562,2562,2562,220560,FF,20210808,92.5,-1.01,6.06,208.0,600869,668676,,ball,11.0,L,R,CLE,DET,B,,,-0.29,3.77,Paul Clemons,0.048,0.71,0.27,in,out,w
2563,2563,2563,220561,CU,20210808,81.6,-0.91,5.93,22.0,600869,668676,,ball,14.0,L,R,CLE,DET,B,,,2.22,-1.75,Paul Clemons,0.06,1.2200000000000002,3.25,out,out,w
2564,2564,2564,220562,SL,20210808,85.5,-0.85,6.04,213.0,606992,668676,fielders_choice,hit_into_play,5.0,R,R,CLE,DET,X,5.0,ground_ball,0.17,2.11,Paul Clemons,-0.351,0.83,0.6099999999999999,in,in,r
2565,2565,2565,220563,FF,20210808,92.6,-0.9,6.0,212.0,543257,668676,field_out,hit_into_play,4.0,L,R,CLE,DET,X,7.0,line_drive,-0.7,2.16,Paul Clemons,-0.387,0.3,0.6600000000000001,in,in,r
2566,2566,2566,220564,FF,20210808,93.4,-0.88,6.01,207.0,570731,668676,walk,ball,14.0,R,R,CLE,DET,B,,,0.14,1.44,Paul Clemons,0.329,0.86,0.06,in,out,w
2567,2567,2567,220565,SL,20210808,85.3,-0.85,6.13,217.0,570731,668676,,ball,2.0,R,R,CLE,DET,B,,,-0.13,3.71,Paul Clemons,0.101,0.87,0.2099999999999999,in,out,w
2568,2568,2568,220566,SL,20210808,86.3,-0.92,6.1,236.0,570731,668676,,ball,12.0,R,R,CLE,DET,B,,,0.75,4.14,Paul Clemons,0.043,0.25,0.6399999999999997,in,out,w
2569,2569,2569,220567,CU,20210808,80.0,-0.81,6.15,34.0,570731,668676,,ball,11.0,R,R,CLE,DET,B,,,-0.97,4.01,Paul Clemons,0.022,0.03,0.5099999999999998,in,out,w
2570,2570,2570,220568,CU,20210808,81.1,-0.79,6.12,36.0,570731,668676,,foul,12.0,R,R,CLE,DET,S,,,1.07,2.9,Paul Clemons,0.0,0.07,0.6000000000000001,out,in,w
2571,2571,2571,220569,FF,20210808,92.2,-0.92,6.12,206.0,570731,668676,,foul,11.0,R,R,CLE,DET,S,,,-0.19,3.58,Paul Clemons,-0.052,0.81,0.08,in,out,w
2572,2572,2572,220570,FF,20210808,92.7,-1.1,6.02,214.0,570731,668676,,foul,11.0,R,R,CLE,DET,S,,,-0.97,2.68,Paul Clemons,-0.038,0.03,0.8199999999999998,in,in,r
2573,2573,2573,220571,FF,20210808,93.6,-1.38,6.62,208.0,676391,503449,field_out,hit_into_play,14.0,R,R,CLE,DET,X,4.0,ground_ball,0.87,2.2,Paul Clemons,-0.091,0.13,0.7000000000000002,in,in,r
2574,2574,2574,220572,SL,20210808,85.1,-1.6,6.56,14.0,676391,503449,,ball,14.0,R,R,CLE,DET,B,,,1.15,1.34,Paul Clemons,0.018,0.1499999999999999,0.1599999999999999,out,out,w
2575,2575,2575,220573,FS,20210808,82.2,-1.35,6.68,221.0,676391,503449,,ball,14.0,R,R,CLE,DET,B,,,0.02,-0.41,Paul Clemons,0.011,0.98,1.91,in,out,w
2576,2576,2576,220574,FS,20210808,81.3,-1.34,6.65,218.0,676391,503449,,swinging_strike,13.0,R,R,CLE,DET,S,,,-0.62,0.84,Paul Clemons,-0.024,0.38,0.66,in,out,w
2577,2577,2577,220575,SL,20210808,82.2,-1.59,6.59,130.0,676391,503449,,called_strike,5.0,R,R,CLE,DET,S,,,0.23,2.15,Paul Clemons,-0.018,0.77,0.6499999999999999,in,in,r
