,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
250467,242962,FF,20190801,92.8,1.14,6.09,180.0,543101,608331,,foul,2.0,R,L,ATL,CIN,S,,,0.17,3.11,Roberto Ortiz,-0.061
250468,242963,CU,20190801,71.6,1.7,5.82,323.0,543101,608331,,ball,12.0,R,L,ATL,CIN,B,,,1.71,3.83,Roberto Ortiz,0.027
250469,242964,FF,20190801,90.2,1.49,5.95,171.0,543101,608331,,called_strike,12.0,R,L,ATL,CIN,S,,,0.91,2.92,Roberto Ortiz,-0.039
250470,242965,FF,20190801,95.5,-1.47,5.81,212.0,645277,543101,caught_stealing_2b,ball,14.0,L,R,ATL,CIN,B,2.0,,0.73,1.3,Roberto Ortiz,-0.245
250471,242966,FT,20190801,95.9,-1.42,5.75,232.0,660670,543101,force_out,hit_into_play,7.0,R,R,ATL,CIN,X,6.0,ground_ball,-0.6,2.23,Roberto Ortiz,-0.446
250472,242967,FT,20190801,95.7,-1.54,5.71,228.0,660670,543101,,ball,12.0,R,R,ATL,CIN,B,,,0.61,3.69,Roberto Ortiz,0.105
250473,242968,FT,20190801,95.8,-1.44,5.75,230.0,660670,543101,,foul,13.0,R,R,ATL,CIN,S,,,-0.84,2.36,Roberto Ortiz,0.0
250474,242969,SL,20190801,91.0,-1.67,5.72,157.0,660670,543101,,ball,11.0,R,R,ATL,CIN,B,,,-1.09,4.69,Roberto Ortiz,0.055
250475,242970,KC,20190801,84.8,-1.59,5.6,49.0,660670,543101,,foul,5.0,R,R,ATL,CIN,S,,,0.0,2.46,Roberto Ortiz,0.0
250476,242971,FT,20190801,95.7,-1.59,5.68,235.0,660670,543101,,foul,4.0,R,R,ATL,CIN,S,,,-0.46,2.81,Roberto Ortiz,-0.077
250477,242972,FF,20190801,94.5,-1.67,5.73,211.0,660670,543101,,ball,12.0,R,R,ATL,CIN,B,,,1.2,3.35,Roberto Ortiz,0.037
250478,242973,SL,20190801,89.3,-1.75,5.65,131.0,660670,543101,,called_strike,4.0,R,R,ATL,CIN,S,,,-0.44,2.62,Roberto Ortiz,-0.055
250479,242974,FF,20190801,95.4,-1.6,5.71,218.0,608331,543101,single,hit_into_play,5.0,L,R,ATL,CIN,X,7.0,ground_ball,-0.05,2.28,Roberto Ortiz,0.291
250480,242975,KC,20190801,84.3,-1.56,5.64,15.0,608331,543101,,ball,14.0,L,R,ATL,CIN,B,,,0.53,0.35,Roberto Ortiz,0.031
250481,242976,FF,20190801,95.3,-1.68,5.64,220.0,608331,543101,,called_strike,13.0,L,R,ATL,CIN,S,,,-0.01,1.36,Roberto Ortiz,-0.044
250482,242977,KC,20190801,82.3,-1.79,5.63,27.0,608331,543101,,ball,14.0,L,R,ATL,CIN,B,,,0.76,-0.28,Roberto Ortiz,0.022
250483,242978,FF,20190801,95.0,-1.74,5.65,212.0,608331,543101,,called_strike,9.0,L,R,ATL,CIN,S,,,0.39,1.84,Roberto Ortiz,-0.03
250484,242979,FT,20190801,94.5,-1.62,5.7,238.0,622666,543101,strikeout,swinging_strike,1.0,L,R,ATL,CIN,S,2.0,,-0.43,3.61,Roberto Ortiz,-0.157
250485,242980,FF,20190801,95.0,-1.64,5.76,207.0,622666,543101,,foul,6.0,L,R,ATL,CIN,S,,,0.54,2.6,Roberto Ortiz,-0.052
250486,242981,CH,20190801,89.2,-1.85,5.46,258.0,622666,543101,,called_strike,9.0,L,R,ATL,CIN,S,,,0.31,2.23,Roberto Ortiz,-0.039
250487,242982,FF,20190801,94.8,1.13,6.12,157.0,571466,608331,field_out,hit_into_play,8.0,R,L,ATL,CIN,X,4.0,ground_ball,-0.1,1.86,Roberto Ortiz,-0.202
250488,242983,FF,20190801,93.4,1.29,6.08,177.0,571466,608331,,swinging_strike,2.0,R,L,ATL,CIN,S,,,-0.03,2.73,Roberto Ortiz,-0.041
250489,242984,FF,20190801,93.7,1.15,6.1,161.0,606299,608331,single,hit_into_play,13.0,R,L,ATL,CIN,X,7.0,ground_ball,-0.99,2.01,Roberto Ortiz,0.785
250490,242985,FF,20190801,92.7,1.28,6.05,157.0,606299,608331,,ball,12.0,R,L,ATL,CIN,B,,,0.22,3.92,Roberto Ortiz,0.045
250491,242986,CU,20190801,75.0,1.36,5.85,333.0,606299,608331,,blocked_ball,13.0,R,L,ATL,CIN,B,,,-0.53,0.51,Roberto Ortiz,0.038
250492,242987,FF,20190801,93.4,1.24,5.99,174.0,606157,608331,grounded_into_double_play,hit_into_play,1.0,R,L,ATL,CIN,X,6.0,ground_ball,-0.36,3.04,Roberto Ortiz,-0.584
250493,242988,CU,20190801,76.3,1.34,5.96,328.0,606157,608331,,blocked_ball,13.0,R,L,ATL,CIN,B,,,-0.41,0.62,Roberto Ortiz,0.141
250494,242989,CU,20190801,75.6,1.4,5.91,332.0,606157,608331,,swinging_strike,14.0,R,L,ATL,CIN,S,,,0.12,1.32,Roberto Ortiz,-0.138
250495,242990,FF,20190801,94.2,1.23,6.04,164.0,606157,608331,,ball,14.0,R,L,ATL,CIN,B,,,1.13,2.29,Roberto Ortiz,0.06
250496,242991,CU,20190801,74.3,1.48,5.94,323.0,606157,608331,,swinging_strike,8.0,R,L,ATL,CIN,S,,,-0.15,1.83,Roberto Ortiz,-0.098
250497,242992,SL,20190801,84.9,1.42,6.01,259.0,578428,608331,single,hit_into_play,5.0,R,L,ATL,CIN,X,7.0,line_drive,0.23,2.02,Roberto Ortiz,0.823
250498,242993,FF,20190801,93.3,1.22,6.15,167.0,578428,608331,,foul,12.0,R,L,ATL,CIN,S,,,0.26,4.27,Roberto Ortiz,0.0
250499,242994,SL,20190801,84.4,1.48,6.02,261.0,578428,608331,,foul,7.0,R,L,ATL,CIN,S,,,-0.44,1.57,Roberto Ortiz,0.0
250500,242995,FF,20190801,92.2,1.21,5.99,161.0,578428,608331,,swinging_strike,11.0,R,L,ATL,CIN,S,,,-0.01,3.6,Roberto Ortiz,-0.082
250501,242996,FF,20190801,91.7,1.24,6.13,183.0,578428,608331,,called_strike,11.0,R,L,ATL,CIN,S,,,-0.56,3.2,Roberto Ortiz,-0.067
250502,242997,FF,20190801,92.2,1.14,6.14,167.0,640447,608331,single,hit_into_play,6.0,R,L,ATL,CIN,X,6.0,ground_ball,0.46,2.25,Roberto Ortiz,0.371
250503,242998,FF,20190801,90.3,1.37,6.11,173.0,640447,608331,,ball,12.0,R,L,ATL,CIN,B,,,1.21,2.81,Roberto Ortiz,0.037
250504,242999,FF,20190801,94.0,-1.51,5.75,216.0,542255,543101,field_out,hit_into_play,5.0,L,R,ATL,CIN,X,5.0,popup,0.15,2.61,Roberto Ortiz,-0.28
250505,243000,FF,20190801,95.4,-1.63,5.72,205.0,542255,543101,,ball,12.0,L,R,ATL,CIN,B,,,0.74,3.88,Roberto Ortiz,0.035
250506,243001,SL,20190801,90.4,-1.73,5.75,125.0,594807,543101,force_out,hit_into_play,14.0,R,R,ATL,CIN,X,5.0,ground_ball,0.6,1.37,Roberto Ortiz,-0.426
250507,243002,FT,20190801,94.3,-1.66,5.74,235.0,594807,543101,,ball,11.0,R,R,ATL,CIN,B,,,-1.71,3.63,Roberto Ortiz,0.064
250508,243003,FF,20190801,95.3,-1.67,5.73,224.0,594807,543101,,foul,5.0,R,R,ATL,CIN,S,,,0.07,2.23,Roberto Ortiz,-0.061
250509,243004,SL,20190801,90.6,-1.68,5.79,173.0,594807,543101,,ball,14.0,R,R,ATL,CIN,B,,,1.02,2.17,Roberto Ortiz,0.043
250510,243005,FF,20190801,95.3,-1.81,5.66,221.0,435263,543101,single,hit_into_play,4.0,L,R,ATL,CIN,X,9.0,line_drive,-0.6,2.43,Roberto Ortiz,0.27
250511,243006,FF,20190801,95.5,-1.53,5.77,217.0,518626,543101,field_out,hit_into_play,2.0,R,R,ATL,CIN,X,8.0,fly_ball,-0.06,3.16,Roberto Ortiz,-0.248
250512,243007,KC,20190801,82.9,-1.59,5.71,64.0,518692,543101,home_run,hit_into_play,4.0,L,R,ATL,CIN,X,,fly_ball,-0.63,2.83,Roberto Ortiz,1.679
250513,243008,FF,20190801,94.4,-1.63,5.8,213.0,518692,543101,,foul,2.0,L,R,ATL,CIN,S,,,-0.25,3.63,Roberto Ortiz,0.0
250514,243009,FF,20190801,94.8,-1.7,5.77,215.0,518692,543101,,foul,5.0,L,R,ATL,CIN,S,,,0.19,2.71,Roberto Ortiz,0.0
250515,243010,KC,20190801,83.5,-1.65,5.76,58.0,518692,543101,,foul,7.0,L,R,ATL,CIN,S,,,-0.31,2.25,Roberto Ortiz,0.0
250516,243011,KC,20190801,82.7,-1.73,5.72,35.0,518692,543101,,blocked_ball,14.0,L,R,ATL,CIN,B,,,0.02,0.95,Roberto Ortiz,0.16
250517,243012,FF,20190801,93.8,-1.55,5.82,224.0,518692,543101,,foul,5.0,L,R,ATL,CIN,S,,,-0.12,2.45,Roberto Ortiz,-0.149
250518,243013,FF,20190801,94.6,-1.78,5.83,207.0,518692,543101,,foul,6.0,L,R,ATL,CIN,S,,,0.45,2.74,Roberto Ortiz,-0.058
250519,243014,FF,20190801,93.1,-1.58,5.84,219.0,518692,543101,,ball,1.0,L,R,ATL,CIN,B,,,-0.65,3.7,Roberto Ortiz,0.066
250520,243015,FF,20190801,94.1,-1.54,5.92,221.0,645277,543101,single,hit_into_play,5.0,L,R,ATL,CIN,X,8.0,line_drive,-0.04,2.15,Roberto Ortiz,0.654
250521,243016,KC,20190801,79.6,-1.71,5.74,58.0,645277,543101,,ball,11.0,L,R,ATL,CIN,B,,,-0.76,3.42,Roberto Ortiz,0.037
250522,243017,FF,20190801,95.0,-1.5,5.85,209.0,660670,543101,double,hit_into_play,9.0,R,R,ATL,CIN,X,7.0,ground_ball,0.3,1.88,Roberto Ortiz,0.638
250523,243018,SL,20190801,83.8,1.47,5.93,274.0,553993,608331,field_out,hit_into_play,7.0,R,L,ATL,CIN,X,3.0,popup,-0.38,2.16,Roberto Ortiz,-0.099
250524,243019,FF,20190801,92.2,1.33,5.84,170.0,553993,608331,,ball,13.0,R,L,ATL,CIN,B,,,-1.16,2.22,Roberto Ortiz,0.019
250525,243020,CU,20190801,73.9,1.48,5.78,331.0,553993,608331,,swinging_strike,13.0,R,L,ATL,CIN,S,,,-0.35,1.23,Roberto Ortiz,-0.028
250526,243021,FF,20190801,92.4,1.42,5.94,168.0,553993,608331,,ball,13.0,R,L,ATL,CIN,B,,,-1.43,2.04,Roberto Ortiz,0.012
250527,243022,FF,20190801,91.7,1.24,6.03,171.0,553993,608331,,called_strike,13.0,R,L,ATL,CIN,S,,,-0.86,1.63,Roberto Ortiz,-0.019
250528,243023,FF,20190801,93.1,1.37,5.86,168.0,458015,608331,field_out,hit_into_play,5.0,L,L,ATL,CIN,X,8.0,fly_ball,0.06,2.29,Roberto Ortiz,-0.231
250529,243024,SL,20190801,84.5,1.4,5.88,296.0,458015,608331,,ball,13.0,L,L,ATL,CIN,B,,,-1.41,0.36,Roberto Ortiz,0.075
250530,243025,FF,20190801,92.9,1.17,5.92,145.0,458015,608331,,ball,12.0,L,L,ATL,CIN,B,,,0.35,3.97,Roberto Ortiz,0.031
250531,243026,SL,20190801,84.7,1.53,5.93,266.0,458015,608331,,called_strike,7.0,L,L,ATL,CIN,S,,,-0.41,2.17,Roberto Ortiz,-0.044
250532,243027,SL,20190801,84.8,1.57,5.91,266.0,458015,608331,,ball,13.0,L,L,ATL,CIN,B,,,-0.47,1.6,Roberto Ortiz,0.022
250533,243028,FT,20190801,92.3,1.3,5.97,131.0,458015,608331,,called_strike,6.0,L,L,ATL,CIN,S,,,0.34,2.58,Roberto Ortiz,-0.03
250534,243029,FF,20190801,93.2,1.37,5.91,149.0,669222,608331,field_out,hit_into_play,4.0,R,L,ATL,CIN,X,9.0,line_drive,-0.38,2.29,Roberto Ortiz,-0.29
250535,243030,FF,20190801,92.3,1.38,5.83,162.0,669222,608331,,ball,12.0,R,L,ATL,CIN,B,,,0.83,3.22,Roberto Ortiz,0.054
250536,243031,FF,20190801,94.5,1.15,6.12,146.0,669222,608331,,ball,12.0,R,L,ATL,CIN,B,,,1.29,2.5,Roberto Ortiz,0.027
250537,243032,FF,20190801,92.1,1.32,5.96,155.0,669222,608331,,foul,5.0,R,L,ATL,CIN,S,,,0.22,2.61,Roberto Ortiz,-0.039
323174,313864,FF,20190715,93.4,-1.4,6.45,173.0,475253,519443,field_out,hit_into_play,8.0,L,R,BOS,TOR,X,5.0,ground_ball,0.26,1.91,Roberto Ortiz,-0.137
323175,313865,FC,20190715,86.8,-2.34,6.29,91.0,475253,519443,,called_strike,3.0,L,R,BOS,TOR,S,,,0.32,3.35,Roberto Ortiz,-0.034
323176,313866,KC,20190715,81.4,-1.92,6.4,22.0,475253,519443,,ball,13.0,L,R,BOS,TOR,B,,,-1.23,2.12,Roberto Ortiz,0.04
323177,313867,FC,20190715,86.4,-2.06,6.26,112.0,475253,519443,,swinging_strike,6.0,L,R,BOS,TOR,S,,,0.47,2.57,Roberto Ortiz,-0.023
323178,313868,KC,20190715,80.4,-1.83,6.43,27.0,475253,519443,,ball,11.0,L,R,BOS,TOR,B,,,-0.22,4.48,Roberto Ortiz,0.025
323179,313869,KC,20190715,81.6,-1.92,6.43,23.0,475253,519443,,ball,13.0,L,R,BOS,TOR,B,,,-0.41,1.45,Roberto Ortiz,0.015
323180,313870,FC,20190715,87.1,-1.98,6.21,81.0,545341,519443,field_out,hit_into_play,5.0,R,R,BOS,TOR,X,5.0,ground_ball,0.03,2.13,Roberto Ortiz,-0.156
323181,313871,KC,20190715,81.4,-1.43,6.39,12.0,545341,519443,,foul,4.0,R,R,BOS,TOR,S,,,-0.56,2.4,Roberto Ortiz,0.0
323182,313872,FF,20190715,92.9,-1.55,6.45,185.0,545341,519443,,foul,1.0,R,R,BOS,TOR,S,,,-0.58,2.83,Roberto Ortiz,0.0
323183,313873,KC,20190715,82.0,-1.73,6.35,38.0,545341,519443,,called_strike,13.0,R,R,BOS,TOR,S,,,-0.95,2.06,Roberto Ortiz,-0.053
323184,313874,KC,20190715,82.3,-1.79,6.42,25.0,545341,519443,,ball,14.0,R,R,BOS,TOR,B,,,0.01,1.01,Roberto Ortiz,0.04
323185,313875,KC,20190715,82.3,-1.7,6.4,26.0,545341,519443,,ball,13.0,R,R,BOS,TOR,B,,,0.0,1.3,Roberto Ortiz,0.022
323186,313876,FF,20190715,93.5,-1.58,6.44,187.0,545341,519443,,swinging_strike,4.0,R,R,BOS,TOR,S,,,-0.28,2.38,Roberto Ortiz,-0.03
323187,313877,FF,20190715,92.1,-1.59,6.42,200.0,624415,519443,field_out,hit_into_play,4.0,L,R,BOS,TOR,X,4.0,ground_ball,-0.44,2.52,Roberto Ortiz,-0.248
323188,313878,SL,20190715,83.6,-0.47,6.3,36.0,506702,571882,strikeout,foul_tip,5.0,L,R,BOS,TOR,S,2.0,,0.04,2.74,Roberto Ortiz,-0.258
323189,313879,SL,20190715,82.3,-0.32,6.25,93.0,506702,571882,,ball,11.0,L,R,BOS,TOR,B,,,-1.12,3.37,Roberto Ortiz,0.066
323190,313880,SL,20190715,84.4,-0.44,6.35,28.0,506702,571882,,foul,14.0,L,R,BOS,TOR,S,,,0.91,1.85,Roberto Ortiz,-0.08
323191,313881,FF,20190715,95.5,-0.3,6.31,204.0,506702,571882,,ball,14.0,L,R,BOS,TOR,B,,,1.41,2.02,Roberto Ortiz,0.037
323192,313882,CH,20190715,87.0,-0.53,6.16,249.0,506702,571882,,blocked_ball,14.0,L,R,BOS,TOR,B,,,0.38,0.47,Roberto Ortiz,0.031
323193,313883,FF,20190715,95.9,-0.36,6.35,192.0,506702,571882,,foul,14.0,L,R,BOS,TOR,S,,,0.91,2.41,Roberto Ortiz,-0.041
323194,313884,CH,20190715,85.8,-0.95,6.1,248.0,598265,571882,strikeout,swinging_strike,13.0,L,R,BOS,TOR,S,2.0,,-1.43,2.25,Roberto Ortiz,-0.198
323195,313885,SL,20190715,85.2,-0.39,6.29,29.0,598265,571882,,foul,9.0,L,R,BOS,TOR,S,,,0.74,1.67,Roberto Ortiz,0.0
323196,313886,SL,20190715,83.3,-0.49,6.32,44.0,598265,571882,,foul,5.0,L,R,BOS,TOR,S,,,-0.07,2.56,Roberto Ortiz,-0.066
323197,313887,CH,20190715,84.8,-0.98,6.19,240.0,598265,571882,,called_strike,5.0,L,R,BOS,TOR,S,,,0.03,2.26,Roberto Ortiz,-0.055
323198,313888,FF,20190715,93.9,-0.63,6.34,196.0,656308,571882,walk,ball,11.0,R,R,BOS,TOR,B,,,-0.1,3.42,Roberto Ortiz,0.157
323199,313889,SL,20190715,84.9,-0.28,6.38,55.0,656308,571882,,ball,14.0,R,R,BOS,TOR,B,,,1.34,0.5,Roberto Ortiz,0.083
323200,313890,FF,20190715,96.3,-0.24,6.42,191.0,656308,571882,,ball,11.0,R,R,BOS,TOR,B,,,-0.06,3.75,Roberto Ortiz,0.04
323201,313891,FF,20190715,96.6,-0.39,6.31,200.0,656308,571882,,ball,14.0,R,R,BOS,TOR,B,,,1.73,1.12,Roberto Ortiz,0.022
323202,313892,SL,20190715,84.5,-0.47,6.39,46.0,656308,571882,,swinging_strike,9.0,R,R,BOS,TOR,S,,,0.55,1.49,Roberto Ortiz,-0.03
323203,313893,CU,20190715,78.6,-0.09,6.37,16.0,643217,571882,strikeout,swinging_strike_blocked,13.0,L,R,BOS,TOR,S,2.0,,-0.26,0.5,Roberto Ortiz,-0.157
323204,313894,CH,20190715,84.5,-0.72,6.2,241.0,643217,571882,,foul,4.0,L,R,BOS,TOR,S,,,-0.39,2.13,Roberto Ortiz,-0.052
323205,313895,SL,20190715,82.0,-0.48,6.41,76.0,643217,571882,,called_strike,4.0,L,R,BOS,TOR,S,,,-0.37,2.34,Roberto Ortiz,-0.039
323206,313896,FF,20190715,97.1,-1.7,6.39,218.0,666971,598264,field_out,hit_into_play,11.0,R,R,BOS,TOR,X,8.0,fly_ball,-1.17,2.87,Roberto Ortiz,-0.245
323207,313897,CU,20190715,84.9,-1.68,6.46,22.0,520471,598264,single,hit_into_play,7.0,L,R,BOS,TOR,X,8.0,ground_ball,-0.39,1.9,Roberto Ortiz,1.552
323208,313898,FF,20190715,97.4,-1.63,6.35,211.0,520471,598264,,foul,11.0,L,R,BOS,TOR,S,,,-0.29,3.92,Roberto Ortiz,0.0
323209,313899,CU,20190715,85.7,-1.89,6.35,6.0,520471,598264,,ball,13.0,L,R,BOS,TOR,B,,,-1.3,1.69,Roberto Ortiz,0.093
323210,313900,CU,20190715,84.6,-1.62,6.53,19.0,520471,598264,,foul,11.0,L,R,BOS,TOR,S,,,-0.64,3.68,Roberto Ortiz,-0.139
323211,313901,CU,20190715,83.9,-1.59,6.51,4.0,520471,598264,,ball,14.0,L,R,BOS,TOR,B,,,1.02,0.17,Roberto Ortiz,0.019
323212,313902,CU,20190715,83.6,-1.85,6.55,1.0,520471,598264,,called_strike,5.0,L,R,BOS,TOR,S,,,-0.26,2.86,Roberto Ortiz,-0.072
323213,313903,FF,20190715,94.9,-1.28,5.8,190.0,519299,518489,single,hit_into_play,2.0,L,R,BOS,TOR,X,5.0,ground_ball,-0.2,2.95,Roberto Ortiz,-0.082
323214,313904,CH,20190715,88.0,-1.32,5.45,216.0,519299,518489,,blocked_ball,14.0,L,R,BOS,TOR,B,,,1.22,0.32,Roberto Ortiz,0.046
323215,313905,CH,20190715,87.0,-1.25,5.44,257.0,519299,518489,,ball,14.0,L,R,BOS,TOR,B,,,0.2,0.99,Roberto Ortiz,0.035
323216,313906,SL,20190715,84.8,-1.1,5.76,92.0,592273,518489,sac_fly,hit_into_play,9.0,R,R,BOS,TOR,X,8.0,fly_ball,0.74,2.08,Roberto Ortiz,-0.218
323217,313907,SL,20190715,84.5,-0.96,5.76,97.0,592273,518489,,swinging_strike,9.0,R,R,BOS,TOR,S,,,0.76,1.83,Roberto Ortiz,-0.08
323218,313908,FF,20190715,95.0,-0.95,5.82,193.0,641856,518489,single,hit_into_play,6.0,L,R,BOS,TOR,X,9.0,line_drive,0.78,2.62,Roberto Ortiz,0.611
323219,313909,FF,20190715,95.6,-1.31,5.88,195.0,641856,518489,,ball,11.0,L,R,BOS,TOR,B,,,-1.21,5.18,Roberto Ortiz,0.026
323220,313910,FF,20190715,95.7,-1.27,5.8,188.0,641856,518489,,foul,9.0,L,R,BOS,TOR,S,,,0.79,1.77,Roberto Ortiz,-0.066
323221,313911,FF,20190715,95.4,-1.43,5.7,198.0,641856,518489,,called_strike,12.0,L,R,BOS,TOR,S,,,0.39,3.42,Roberto Ortiz,-0.055
323222,313912,SL,20190715,84.1,-1.2,5.75,84.0,643376,518489,single,hit_into_play,13.0,R,R,BOS,TOR,X,8.0,line_drive,-0.23,1.42,Roberto Ortiz,0.602
323223,313913,FF,20190715,95.3,-1.16,5.84,202.0,643376,518489,,ball,11.0,R,R,BOS,TOR,B,,,-1.03,3.51,Roberto Ortiz,0.046
323224,313914,SL,20190715,85.2,-1.18,5.87,99.0,475253,518489,double,hit_into_play,5.0,L,R,BOS,TOR,X,,line_drive,0.07,2.34,Roberto Ortiz,0.495
323225,313915,SL,20190715,86.2,-1.21,5.85,106.0,475253,518489,,swinging_strike,9.0,L,R,BOS,TOR,S,,,0.52,1.92,Roberto Ortiz,-0.041
323226,313916,FF,20190715,95.4,-1.33,5.96,190.0,475253,518489,,called_strike,9.0,L,R,BOS,TOR,S,,,0.33,1.92,Roberto Ortiz,-0.03
323227,313917,FF,20190715,95.9,-1.38,5.89,196.0,545341,518489,field_out,hit_into_play,11.0,R,R,BOS,TOR,X,6.0,ground_ball,-1.02,2.47,Roberto Ortiz,-0.248
323228,313918,FC,20190715,92.9,-1.45,5.94,171.0,502110,429719,strikeout,called_strike,2.0,R,R,BOS,TOR,S,2.0,,-0.02,3.41,Roberto Ortiz,-0.161
323229,313919,FC,20190715,92.0,-1.47,5.89,157.0,502110,429719,,swinging_strike,14.0,R,R,BOS,TOR,S,,,1.13,1.53,Roberto Ortiz,-0.073
323230,313920,FF,20190715,94.6,-1.46,5.78,214.0,502110,429719,,called_strike,14.0,R,R,BOS,TOR,S,,,0.91,1.64,Roberto Ortiz,-0.045
323231,313921,FC,20190715,89.5,-1.46,5.89,179.0,502110,429719,,ball,12.0,R,R,BOS,TOR,B,,,1.44,2.96,Roberto Ortiz,0.035
323232,313922,SL,20190715,88.5,-1.48,5.86,118.0,593428,429719,single,hit_into_play,9.0,R,R,BOS,TOR,X,7.0,ground_ball,0.82,1.7,Roberto Ortiz,0.162
323233,313923,FF,20190715,94.5,-1.4,5.93,193.0,593428,429719,,ball,14.0,R,R,BOS,TOR,B,,,1.67,2.28,Roberto Ortiz,0.011
323234,313924,FC,20190715,92.7,-1.45,5.98,180.0,593428,429719,,swinging_strike,6.0,R,R,BOS,TOR,S,,,0.72,2.84,Roberto Ortiz,-0.026
323235,313925,FC,20190715,93.4,-1.45,5.97,185.0,593428,429719,,called_strike,2.0,R,R,BOS,TOR,S,,,-0.27,3.48,Roberto Ortiz,-0.019
323236,313926,FC,20190715,91.9,-1.59,5.88,171.0,646240,429719,field_out,hit_into_play,6.0,L,R,BOS,TOR,X,7.0,fly_ball,0.32,2.22,Roberto Ortiz,-0.178
323237,313927,FC,20190715,93.3,-1.54,5.98,181.0,605141,429719,field_out,hit_into_play,5.0,R,R,BOS,TOR,X,7.0,fly_ball,0.06,2.12,Roberto Ortiz,-0.285
323238,313928,FF,20190715,93.4,-1.54,5.94,190.0,605141,429719,,ball,14.0,R,R,BOS,TOR,B,,,0.36,1.27,Roberto Ortiz,0.037
323239,313929,FC,20190715,93.3,-1.51,5.17,159.0,624415,519393,field_out,hit_into_play,6.0,L,R,BOS,TOR,X,7.0,fly_ball,0.37,2.61,Roberto Ortiz,-0.108
323240,313930,FC,20190715,91.7,-1.67,5.29,149.0,624415,519393,,called_strike,8.0,L,R,BOS,TOR,S,,,-0.15,1.64,Roberto Ortiz,-0.021
323241,313931,FF,20190715,95.9,-1.36,5.28,189.0,624415,519393,,ball,14.0,L,R,BOS,TOR,B,,,1.06,2.08,Roberto Ortiz,0.015
323242,313932,FF,20190715,95.9,-1.51,5.22,195.0,666971,519393,field_out,hit_into_play,4.0,R,R,BOS,TOR,X,9.0,fly_ball,-0.75,2.24,Roberto Ortiz,-0.231
323243,313933,SL,20190715,86.8,-1.41,5.32,108.0,666971,519393,,foul,9.0,R,R,BOS,TOR,S,,,0.61,1.57,Roberto Ortiz,0.0
323244,313934,FC,20190715,93.1,-1.61,5.2,142.0,666971,519393,,ball,11.0,R,R,BOS,TOR,B,,,-1.62,2.54,Roberto Ortiz,0.075
323245,313935,FF,20190715,95.3,-1.44,5.22,198.0,666971,519393,,foul,6.0,R,R,BOS,TOR,S,,,0.33,2.39,Roberto Ortiz,0.0
323246,313936,FC,20190715,92.2,-1.53,5.23,156.0,666971,519393,,foul,11.0,R,R,BOS,TOR,S,,,-1.36,3.06,Roberto Ortiz,-0.053
323247,313937,SI,20190715,94.8,-1.31,5.36,263.0,666971,519393,,ball,13.0,R,R,BOS,TOR,B,,,-1.94,2.39,Roberto Ortiz,0.04
323248,313938,SI,20190715,94.3,-1.31,5.32,240.0,666971,519393,,ball,13.0,R,R,BOS,TOR,B,,,-1.09,2.36,Roberto Ortiz,0.022
323249,313939,FC,20190715,92.7,-1.52,5.28,149.0,666971,519393,,foul,14.0,R,R,BOS,TOR,S,,,0.97,2.27,Roberto Ortiz,-0.03
323250,313940,FC,20190715,92.8,-1.5,5.29,160.0,520471,519393,field_out,hit_into_play,6.0,L,R,BOS,TOR,X,8.0,fly_ball,0.71,2.22,Roberto Ortiz,-0.248
323251,313941,FF,20190715,95.6,-1.41,5.88,196.0,571788,429719,field_out,hit_into_play,6.0,L,R,BOS,TOR,X,4.0,ground_ball,0.67,2.42,Roberto Ortiz,-0.299
323252,313942,SL,20190715,86.9,-1.64,5.72,136.0,571788,429719,,foul,7.0,L,R,BOS,TOR,S,,,-0.45,1.9,Roberto Ortiz,0.0
323253,313943,FC,20190715,90.7,-1.67,5.86,151.0,571788,429719,,called_strike,3.0,L,R,BOS,TOR,S,,,0.69,3.08,Roberto Ortiz,-0.099
323254,313944,FF,20190715,94.5,-1.54,5.94,190.0,571788,429719,,ball,11.0,L,R,BOS,TOR,B,,,-0.51,3.52,Roberto Ortiz,0.046
323255,313945,SL,20190715,88.3,-1.69,5.71,174.0,571788,429719,,ball,13.0,L,R,BOS,TOR,B,,,-0.41,0.89,Roberto Ortiz,0.048
323256,313946,SL,20190715,85.1,-1.55,5.87,125.0,571788,429719,,called_strike,8.0,L,R,BOS,TOR,S,,,-0.03,1.71,Roberto Ortiz,-0.061
323257,313947,FF,20190715,94.1,-1.51,5.98,194.0,506702,429719,field_out,hit_into_play,14.0,L,R,BOS,TOR,X,2.0,popup,0.99,2.39,Roberto Ortiz,-0.182
323258,313948,FC,20190715,92.3,-1.7,5.85,182.0,598265,429719,double,hit_into_play,5.0,L,R,BOS,TOR,X,8.0,fly_ball,0.04,2.33,Roberto Ortiz,0.929
323259,313949,FC,20190715,90.1,-1.71,5.91,158.0,598265,429719,,ball,11.0,L,R,BOS,TOR,B,,,-0.65,4.2,Roberto Ortiz,0.113
323260,313950,FF,20190715,93.8,-1.58,5.93,208.0,598265,429719,,ball,13.0,L,R,BOS,TOR,B,,,-0.11,0.94,Roberto Ortiz,0.071
323261,313951,FF,20190715,92.5,-1.38,6.0,198.0,656308,429719,walk,ball,11.0,R,R,BOS,TOR,B,,,-0.1,3.79,Roberto Ortiz,0.171
