Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
498826,FF,20210526,90.0,-2.19,6.38,217.0,642082,501381,,foul,3.0,L,R,MIN,BAL,S,,,0.64,3.11,Erich Bacchus,-0.038,
498827,FF,20210526,97.6,-1.53,5.77,217.0,592743,605347,strikeout,called_strike,14.0,R,R,MIN,BAL,S,2.0,,0.98,1.79,Erich Bacchus,-0.155,r
498828,KC,20210526,84.0,-1.52,5.83,41.0,592743,605347,,called_strike,12.0,R,R,MIN,BAL,S,,,1.08,2.89,Erich Bacchus,-0.059,w
498829,KC,20210526,84.1,-1.57,5.78,41.0,592743,605347,,ball,14.0,R,R,MIN,BAL,B,,,1.33,0.83,Erich Bacchus,0.029,r
498830,SI,20210526,96.0,-1.44,5.78,217.0,592743,605347,,called_strike,9.0,R,R,MIN,BAL,S,,,0.46,1.85,Erich Bacchus,-0.041,r
498831,SI,20210526,96.0,-1.44,5.74,222.0,608701,605347,fielders_choice_out,hit_into_play,4.0,R,R,MIN,BAL,X,5.0,ground_ball,-0.54,2.18,Erich Bacchus,-0.19,
498832,SI,20210526,97.0,-1.48,5.74,218.0,608701,605347,,called_strike,8.0,R,R,MIN,BAL,S,,,0.25,1.83,Erich Bacchus,-0.075,r
498833,KC,20210526,85.2,-1.5,5.75,42.0,608701,605347,,blocked_ball,14.0,R,R,MIN,BAL,B,,,2.0,0.19,Erich Bacchus,0.033,r
498834,SI,20210526,96.0,-1.47,5.77,219.0,553902,605347,field_out,hit_into_play,11.0,R,R,MIN,BAL,X,1.0,ground_ball,-1.24,2.68,Erich Bacchus,-0.355,
498835,SI,20210526,97.2,-1.4,5.77,214.0,553902,605347,,ball,14.0,R,R,MIN,BAL,B,,,0.62,0.88,Erich Bacchus,0.135,r
498836,SL,20210526,87.1,-1.55,5.85,89.0,553902,605347,,foul,9.0,R,R,MIN,BAL,S,,,0.73,1.97,Erich Bacchus,-0.119,
498837,FF,20210526,96.0,-1.55,5.86,217.0,553902,605347,,ball,12.0,R,R,MIN,BAL,B,,,1.11,2.99,Erich Bacchus,0.041,r
498838,CH,20210526,89.5,-1.56,5.65,243.0,553902,605347,,blocked_ball,14.0,R,R,MIN,BAL,B,,,2.02,0.3,Erich Bacchus,0.052,r
498839,SI,20210526,95.4,-1.61,5.73,222.0,553902,605347,,called_strike,5.0,R,R,MIN,BAL,S,,,0.19,2.02,Erich Bacchus,-0.052,r
498840,SI,20210526,95.8,-1.53,5.73,231.0,663616,605347,double,hit_into_play,4.0,L,R,MIN,BAL,X,,line_drive,-0.32,2.95,Erich Bacchus,0.485,
498841,SI,20210526,94.7,-1.58,5.73,221.0,663616,605347,,called_strike,9.0,L,R,MIN,BAL,S,,,0.47,1.78,Erich Bacchus,-0.081,r
498842,SI,20210526,96.0,-1.48,5.79,221.0,663616,605347,,ball,11.0,L,R,MIN,BAL,B,,,-1.21,3.94,Erich Bacchus,0.126,r
498843,KC,20210526,82.9,-1.67,5.81,43.0,663616,605347,,ball,14.0,L,R,MIN,BAL,B,,,1.18,1.55,Erich Bacchus,0.07,r
498844,KC,20210526,81.8,-1.56,5.87,45.0,663616,605347,,ball,14.0,L,R,MIN,BAL,B,,,1.56,1.28,Erich Bacchus,0.038,r
498845,SL,20210526,81.6,-2.14,6.31,353.0,642162,501381,strikeout,swinging_strike_blocked,14.0,R,R,MIN,BAL,S,2.0,,1.38,0.47,Erich Bacchus,-0.134,
498846,FF,20210526,90.6,-1.75,6.41,207.0,642162,501381,,ball,7.0,R,R,MIN,BAL,B,,,-0.67,1.55,Erich Bacchus,0.043,w
498847,SL,20210526,81.2,-2.24,6.29,14.0,642162,501381,,foul,8.0,R,R,MIN,BAL,S,,,-0.21,1.61,Erich Bacchus,-0.028,
498848,FF,20210526,91.5,-2.08,6.28,213.0,642162,501381,,ball,12.0,R,R,MIN,BAL,B,,,0.97,3.4,Erich Bacchus,0.02,w
498849,SL,20210526,80.8,-2.2,6.27,15.0,642162,501381,,swinging_strike,14.0,R,R,MIN,BAL,S,,,0.25,0.87,Erich Bacchus,-0.02,
498850,FF,20210526,91.9,-2.07,6.26,217.0,642162,501381,,ball,14.0,R,R,MIN,BAL,B,,,1.67,1.67,Erich Bacchus,0.016,r
498851,SL,20210526,82.3,-2.3,6.27,69.0,592859,501381,strikeout,swinging_strike,5.0,L,R,MIN,BAL,S,2.0,,0.11,2.26,Erich Bacchus,-0.114,
498852,FF,20210526,91.0,-2.06,6.3,215.0,592859,501381,,ball,11.0,L,R,MIN,BAL,B,,,-0.58,3.62,Erich Bacchus,0.013,r
498853,CH,20210526,86.5,-2.15,6.4,235.0,592859,501381,,foul,8.0,L,R,MIN,BAL,S,,,-0.1,2.01,Erich Bacchus,-0.035,
498854,FF,20210526,90.5,-2.06,6.4,213.0,592859,501381,,called_strike,4.0,L,R,MIN,BAL,S,,,-0.45,2.86,Erich Bacchus,-0.027,r
498855,FF,20210526,91.4,-2.02,6.28,214.0,596748,501381,field_out,hit_into_play,1.0,R,R,MIN,BAL,X,4.0,ground_ball,-0.65,2.94,Erich Bacchus,-0.317,
498856,FF,20210526,91.7,-2.19,6.33,219.0,596748,501381,,foul,6.0,R,R,MIN,BAL,S,,,0.45,2.48,Erich Bacchus,-0.077,
498857,FF,20210526,90.4,-2.07,6.42,220.0,596748,501381,,called_strike,5.0,R,R,MIN,BAL,S,,,-0.19,2.5,Erich Bacchus,-0.081,r
498858,FF,20210526,91.4,-2.13,6.37,212.0,596748,501381,,ball,14.0,R,R,MIN,BAL,B,,,1.01,2.02,Erich Bacchus,0.126,r
498859,SL,20210526,81.7,-2.17,6.37,15.0,596748,501381,,ball,14.0,R,R,MIN,BAL,B,,,1.69,1.8,Erich Bacchus,0.07,r
498860,FF,20210526,91.6,-1.99,6.44,221.0,596748,501381,,ball,12.0,R,R,MIN,BAL,B,,,0.17,3.69,Erich Bacchus,0.038,r
498861,FF,20210526,97.8,-1.38,5.89,220.0,593934,605347,strikeout,swinging_strike,5.0,R,R,MIN,BAL,S,2.0,,-0.06,2.37,Erich Bacchus,-0.278,
498862,SI,20210526,97.8,-1.43,5.81,223.0,593934,605347,,foul,2.0,R,R,MIN,BAL,S,,,0.11,3.47,Erich Bacchus,0.0,
498863,CH,20210526,88.6,-1.46,5.81,241.0,593934,605347,,called_strike,7.0,R,R,MIN,BAL,S,,,-0.42,1.85,Erich Bacchus,-0.097,r
498864,SI,20210526,96.1,-1.63,5.74,216.0,593934,605347,,called_strike,14.0,R,R,MIN,BAL,S,,,1.11,2.65,Erich Bacchus,-0.075,w
498865,FF,20210526,96.4,-1.55,5.81,220.0,666135,605347,walk,ball,14.0,L,R,MIN,BAL,B,,,1.43,1.91,Erich Bacchus,0.073,r
498866,CH,20210526,89.5,-1.4,5.74,243.0,666135,605347,,blocked_ball,14.0,L,R,MIN,BAL,B,,,0.78,0.09,Erich Bacchus,0.068,r
498867,SI,20210526,96.4,-1.34,5.79,214.0,666135,605347,,ball,14.0,L,R,MIN,BAL,B,,,1.41,1.92,Erich Bacchus,0.05,r
498868,KC,20210526,84.2,-1.78,5.72,49.0,666135,605347,,ball,14.0,L,R,MIN,BAL,B,,,0.88,2.13,Erich Bacchus,0.036,w
498869,SL,20210526,89.8,-1.57,5.74,221.0,443558,605347,walk,ball,14.0,R,R,MIN,BAL,B,,,1.53,1.37,Erich Bacchus,0.066,r
498870,SI,20210526,97.2,-1.53,5.71,218.0,443558,605347,,called_strike,5.0,R,R,MIN,BAL,S,,,-0.17,2.38,Erich Bacchus,-0.02,r
498871,SI,20210526,96.8,-1.66,5.83,225.0,443558,605347,,ball,1.0,R,R,MIN,BAL,B,,,-0.41,3.17,Erich Bacchus,0.038,w
498872,FF,20210526,96.0,-1.65,5.79,220.0,443558,605347,,ball,14.0,R,R,MIN,BAL,B,,,0.46,0.75,Erich Bacchus,0.024,r
498873,SI,20210526,95.7,-1.7,5.76,226.0,443558,605347,,ball,14.0,R,R,MIN,BAL,B,,,0.57,0.6,Erich Bacchus,0.016,r
498874,SI,20210526,95.4,-1.67,5.8,223.0,593871,605347,field_out,hit_into_play,4.0,L,R,MIN,BAL,X,9.0,line_drive,-0.37,2.22,Erich Bacchus,-0.163,
498875,SI,20210526,95.9,-1.55,5.8,221.0,596146,605347,field_out,hit_into_play,9.0,L,R,MIN,BAL,X,8.0,fly_ball,0.33,1.68,Erich Bacchus,-0.279,
498876,SI,20210526,95.1,-1.76,5.77,224.0,596146,605347,,ball,13.0,L,R,MIN,BAL,B,,,-0.89,2.62,Erich Bacchus,0.038,w
498877,FF,20210526,92.5,-2.49,6.31,219.0,621466,501381,field_out,hit_into_play,5.0,L,R,MIN,BAL,X,8.0,fly_ball,0.03,2.14,Erich Bacchus,-0.318,
498878,FF,20210526,93.1,-2.18,6.26,223.0,623993,501381,double,hit_into_play,6.0,L,R,MIN,BAL,X,7.0,line_drive,0.48,2.25,Erich Bacchus,0.23,
498879,SL,20210526,82.7,-2.33,6.17,30.0,623993,501381,,foul,14.0,L,R,MIN,BAL,S,,,0.91,1.35,Erich Bacchus,0.0,
498880,FF,20210526,92.9,-2.17,6.23,223.0,623993,501381,,foul,6.0,L,R,MIN,BAL,S,,,0.51,2.45,Erich Bacchus,0.0,
498881,CH,20210526,87.3,-2.3,6.37,235.0,623993,501381,,foul,7.0,L,R,MIN,BAL,S,,,-0.49,1.49,Erich Bacchus,0.0,
498882,SL,20210526,82.8,-2.22,6.12,13.0,623993,501381,,foul,14.0,L,R,MIN,BAL,S,,,0.73,0.98,Erich Bacchus,0.0,
498883,CH,20210526,87.2,-2.16,6.42,237.0,623993,501381,,ball,14.0,L,R,MIN,BAL,B,,,0.51,0.76,Erich Bacchus,0.018,r
498884,SL,20210526,81.6,-2.23,6.27,16.0,623993,501381,,foul,4.0,L,R,MIN,BAL,S,,,-0.53,2.42,Erich Bacchus,0.0,
498885,FF,20210526,91.6,-2.3,6.29,224.0,623993,501381,,foul,2.0,L,R,MIN,BAL,S,,,-0.19,2.99,Erich Bacchus,0.0,
498886,CH,20210526,87.3,-2.23,6.4,232.0,623993,501381,,called_strike,9.0,L,R,MIN,BAL,S,,,0.59,1.85,Erich Bacchus,-0.027,r
498887,FF,20210526,92.0,-2.38,6.28,226.0,623993,501381,,called_strike,8.0,L,R,MIN,BAL,S,,,-0.04,2.09,Erich Bacchus,-0.02,r
498888,CH,20210526,87.1,-2.34,6.37,233.0,623993,501381,,ball,14.0,L,R,MIN,BAL,B,,,0.22,1.25,Erich Bacchus,0.016,r
498889,SL,20210526,82.3,-2.34,6.35,38.0,641820,501381,home_run,hit_into_play,4.0,R,R,MIN,BAL,X,,fly_ball,-0.28,2.42,Erich Bacchus,1.042,
498890,SL,20210526,81.8,-2.47,6.26,14.0,641820,501381,,foul,13.0,R,R,MIN,BAL,S,,,-0.08,1.43,Erich Bacchus,0.0,
498891,SL,20210526,82.1,-2.46,6.29,11.0,641820,501381,,swinging_strike,9.0,R,R,MIN,BAL,S,,,0.74,1.67,Erich Bacchus,-0.024,
498892,FF,20210526,91.2,-2.18,6.39,220.0,641820,501381,,swinging_strike,5.0,R,R,MIN,BAL,S,,,0.19,2.63,Erich Bacchus,-0.018,
498893,FF,20210526,92.7,-2.32,6.38,214.0,520471,501381,strikeout_double_play,swinging_strike,2.0,L,R,MIN,BAL,S,2.0,,0.01,2.9,Erich Bacchus,-0.267,
498894,FF,20210526,91.7,-2.38,6.4,215.0,520471,501381,,foul,3.0,L,R,MIN,BAL,S,,,0.79,2.78,Erich Bacchus,0.0,
498895,SL,20210526,80.9,-2.71,6.12,358.0,520471,501381,,blocked_ball,14.0,L,R,MIN,BAL,B,,,0.73,0.63,Erich Bacchus,0.03,r
498896,CH,20210526,86.2,-2.42,6.38,232.0,520471,501381,,foul,5.0,L,R,MIN,BAL,S,,,-0.16,2.23,Erich Bacchus,-0.088,
498897,FF,20210526,91.3,-2.53,6.38,205.0,520471,501381,,foul_bunt,5.0,L,R,MIN,BAL,S,,,-0.15,2.68,Erich Bacchus,-0.057,
498898,FF,20210526,91.4,-2.26,6.36,207.0,656775,501381,single,hit_into_play,8.0,L,R,MIN,BAL,X,8.0,ground_ball,0.16,1.84,Erich Bacchus,0.403,
510600,KC,20210523,86.7,-2.47,5.15,59.0,642211,518886,strikeout,swinging_strike,14.0,L,R,STL,CHC,S,2.0,,0.48,0.78,Erich Bacchus,-0.192,
510601,KC,20210523,87.3,-2.82,4.99,56.0,642211,518886,,ball,14.0,L,R,STL,CHC,B,,,0.32,1.2,Erich Bacchus,0.037,r
510602,KC,20210523,86.9,-2.72,4.76,65.0,642211,518886,,ball,14.0,L,R,STL,CHC,B,,,1.13,2.45,Erich Bacchus,0.017,r
510603,FF,20210523,98.0,-2.78,4.96,226.0,642211,518886,,foul,2.0,L,R,STL,CHC,S,,,0.18,3.2,Erich Bacchus,0.0,
510604,KC,20210523,87.5,-2.84,4.84,63.0,642211,518886,,foul,14.0,L,R,STL,CHC,S,,,0.31,1.24,Erich Bacchus,0.0,
510605,KC,20210523,87.1,-2.66,5.02,54.0,642211,518886,,swinging_strike_blocked,14.0,L,R,STL,CHC,S,,,0.77,0.43,Erich Bacchus,-0.047,
510606,KC,20210523,86.3,-2.99,5.0,55.0,642211,518886,,called_strike,14.0,L,R,STL,CHC,S,,,0.89,2.33,Erich Bacchus,-0.041,r
510607,KC,20210523,86.8,-2.64,5.05,57.0,664056,518886,strikeout,called_strike,7.0,R,R,STL,CHC,S,2.0,,-0.3,1.9,Erich Bacchus,-0.261,r
510608,FF,20210523,97.8,-2.84,4.83,228.0,664056,518886,,foul,12.0,R,R,STL,CHC,S,,,1.0,2.87,Erich Bacchus,0.0,
510609,KC,20210523,88.4,-2.7,4.91,54.0,664056,518886,,blocked_ball,14.0,R,R,STL,CHC,B,,,1.69,-0.94,Erich Bacchus,0.051,r
510610,FF,20210523,97.5,-2.87,4.84,225.0,664056,518886,,called_strike,14.0,R,R,STL,CHC,S,,,0.96,2.17,Erich Bacchus,-0.086,r
510611,FF,20210523,98.3,-2.81,4.77,231.0,664056,518886,,foul,14.0,R,R,STL,CHC,S,,,0.88,2.43,Erich Bacchus,-0.051,
510612,FF,20210523,97.8,-2.78,4.9,225.0,664056,518886,,ball,11.0,R,R,STL,CHC,B,,,-1.47,3.02,Erich Bacchus,0.046,r
510613,KC,20210523,87.4,-2.92,4.72,65.0,425877,518886,walk,ball,14.0,R,R,STL,CHC,B,,,0.33,1.38,Erich Bacchus,0.149,r
510614,FF,20210523,96.8,-2.79,4.79,231.0,425877,518886,,foul,14.0,R,R,STL,CHC,S,,,1.04,2.1,Erich Bacchus,-0.049,
510615,FF,20210523,98.3,-2.78,4.88,224.0,425877,518886,,ball,14.0,R,R,STL,CHC,B,,,1.28,2.06,Erich Bacchus,0.088,r
510616,KC,20210523,88.4,-2.81,4.89,55.0,425877,518886,,ball,14.0,R,R,STL,CHC,B,,,0.55,0.44,Erich Bacchus,0.05,r
510617,KC,20210523,87.0,-2.62,5.15,45.0,425877,518886,,ball,13.0,R,R,STL,CHC,B,,,-0.85,1.57,Erich Bacchus,0.026,w
510618,FF,20210523,97.3,-2.84,4.84,224.0,571448,518886,sac_fly,hit_into_play,12.0,R,R,STL,CHC,X,8.0,fly_ball,0.87,2.91,Erich Bacchus,-0.343,
510619,FF,20210523,98.7,-2.85,4.85,229.0,571448,518886,,ball,14.0,R,R,STL,CHC,B,,,1.41,1.5,Erich Bacchus,0.139,r
510620,KC,20210523,87.0,-2.75,4.89,55.0,571448,518886,,called_strike,8.0,R,R,STL,CHC,S,,,0.12,1.81,Erich Bacchus,-0.084,r
510621,FF,20210523,97.8,-2.71,4.8,225.0,571448,518886,,ball,14.0,R,R,STL,CHC,B,,,3.14,1.13,Erich Bacchus,0.071,r
510622,KC,20210523,87.0,-2.66,5.2,45.0,571448,518886,,blocked_ball,14.0,R,R,STL,CHC,B,,,1.09,0.22,Erich Bacchus,0.054,r
510623,FF,20210523,96.8,-1.19,6.18,199.0,518886,621052,strikeout,called_strike,7.0,R,R,STL,CHC,S,2.0,,-0.74,1.86,Erich Bacchus,-0.523,r
510624,FF,20210523,96.3,-1.08,6.16,199.0,518886,621052,,ball,13.0,R,R,STL,CHC,B,,,-0.87,1.58,Erich Bacchus,0.133,w
510625,FF,20210523,96.1,-1.12,6.22,201.0,518886,621052,,foul_tip,1.0,R,R,STL,CHC,S,,,-0.44,2.93,Erich Bacchus,-0.134,
510626,FF,20210523,96.2,-1.13,6.16,199.0,518886,621052,,called_strike,12.0,R,R,STL,CHC,S,,,0.4,3.38,Erich Bacchus,-0.071,r
510627,SL,20210523,84.4,-1.17,6.14,65.0,518886,621052,,ball,14.0,R,R,STL,CHC,B,,,0.01,1.45,Erich Bacchus,0.089,r
510628,FF,20210523,95.9,-1.05,6.12,198.0,518886,621052,,ball,14.0,R,R,STL,CHC,B,,,0.68,1.47,Erich Bacchus,0.057,r
510629,SL,20210523,86.8,-1.08,6.19,92.0,663538,621052,strikeout,swinging_strike_blocked,14.0,R,R,STL,CHC,S,2.0,,0.29,0.58,Erich Bacchus,-0.351,
510630,CU,20210523,80.0,-0.92,6.21,19.0,663538,621052,,foul,14.0,R,R,STL,CHC,S,,,0.55,1.28,Erich Bacchus,0.0,
510631,SI,20210523,96.7,-1.13,6.17,203.0,663538,621052,,foul,2.0,R,R,STL,CHC,S,,,-0.1,3.16,Erich Bacchus,0.0,
510632,FF,20210523,95.9,-1.15,6.18,195.0,663538,621052,,foul,3.0,R,R,STL,CHC,S,,,0.78,3.0,Erich Bacchus,0.0,
510633,CU,20210523,77.8,-1.12,6.25,23.0,663538,621052,,foul,5.0,R,R,STL,CHC,S,,,0.17,2.55,Erich Bacchus,0.0,
510634,SL,20210523,84.9,-1.2,6.19,82.0,663538,621052,,called_strike,11.0,R,R,STL,CHC,S,,,-0.66,3.49,Erich Bacchus,-0.121,r
510635,CU,20210523,79.0,-0.92,6.23,20.0,663538,621052,,ball,14.0,R,R,STL,CHC,B,,,2.12,1.81,Erich Bacchus,0.058,r
510636,SI,20210523,94.5,-1.02,6.13,200.0,663538,621052,,foul,14.0,R,R,STL,CHC,S,,,0.19,1.32,Erich Bacchus,-0.072,
510637,CU,20210523,77.9,-1.04,6.26,83.0,623520,621052,walk,ball,11.0,R,R,STL,CHC,B,,,-0.82,3.69,Erich Bacchus,0.313,r
510638,SL,20210523,86.8,-1.02,6.14,90.0,623520,621052,,blocked_ball,14.0,R,R,STL,CHC,B,,,1.21,0.17,Erich Bacchus,0.117,r
510639,SI,20210523,96.7,-1.0,6.15,201.0,623520,621052,,ball,14.0,R,R,STL,CHC,B,,,0.49,0.81,Erich Bacchus,0.051,r
510640,FF,20210523,95.8,-1.0,6.25,202.0,623520,621052,,foul,5.0,R,R,STL,CHC,S,,,0.16,2.71,Erich Bacchus,0.0,
510641,CU,20210523,78.5,-1.04,6.24,24.0,623520,621052,,called_strike,4.0,R,R,STL,CHC,S,,,-0.33,2.86,Erich Bacchus,-0.086,r
510642,CU,20210523,76.8,-1.11,6.23,28.0,623520,621052,,ball,11.0,R,R,STL,CHC,B,,,-0.81,4.25,Erich Bacchus,0.043,r
510643,SI,20210523,94.8,-1.15,6.09,199.0,623520,621052,,swinging_strike,8.0,R,R,STL,CHC,S,,,0.11,1.84,Erich Bacchus,-0.048,
510644,SI,20210523,96.1,-1.16,6.11,203.0,664023,621052,walk,ball,13.0,L,R,STL,CHC,B,,,-1.1,1.97,Erich Bacchus,0.099,r
510645,FF,20210523,96.7,-1.19,6.19,197.0,664023,621052,,ball,3.0,L,R,STL,CHC,B,,,0.82,3.46,Erich Bacchus,0.088,w
510646,CH,20210523,90.0,-1.03,6.2,218.0,664023,621052,,ball,14.0,L,R,STL,CHC,B,,,0.2,0.23,Erich Bacchus,0.05,r
510647,SI,20210523,97.9,-1.2,6.21,206.0,664023,621052,,ball,13.0,L,R,STL,CHC,B,,,-0.94,1.43,Erich Bacchus,0.026,r
510648,SL,20210523,85.3,-1.09,6.16,78.0,595879,621052,home_run,hit_into_play,9.0,R,R,STL,CHC,X,,fly_ball,0.39,1.93,Erich Bacchus,1.387,
510649,SL,20210523,87.0,-1.13,6.18,97.0,595879,621052,,swinging_strike_blocked,14.0,R,R,STL,CHC,S,,,0.41,0.32,Erich Bacchus,-0.071,
510650,CU,20210523,79.0,-0.84,6.21,19.0,519203,621052,field_out,hit_into_play,5.0,L,R,STL,CHC,X,3.0,ground_ball,-0.25,2.28,Erich Bacchus,-0.19,
510651,CU,20210523,78.8,-1.16,6.13,28.0,519203,621052,,foul,4.0,L,R,STL,CHC,S,,,-0.58,2.4,Erich Bacchus,0.0,
510652,SI,20210523,96.7,-1.19,6.05,208.0,519203,621052,,foul,7.0,L,R,STL,CHC,S,,,-0.77,1.86,Erich Bacchus,-0.107,
510653,SI,20210523,97.6,-1.05,6.07,208.0,519203,621052,,called_strike,5.0,L,R,STL,CHC,S,,,0.1,2.66,Erich Bacchus,-0.054,r
510654,FF,20210523,96.4,-1.13,6.11,200.0,519203,621052,,ball,11.0,L,R,STL,CHC,B,,,-0.32,4.56,Erich Bacchus,0.054,r
510655,FF,20210523,98.2,-2.78,4.96,228.0,502671,518886,field_out,hit_into_play,6.0,R,R,STL,CHC,X,9.0,fly_ball,0.53,2.83,Erich Bacchus,-0.138,
510656,KC,20210523,87.7,-2.56,5.13,53.0,502671,518886,,swinging_strike_blocked,14.0,R,R,STL,CHC,S,,,1.44,0.44,Erich Bacchus,-0.047,
510657,KC,20210523,86.0,-2.69,5.01,63.0,502671,518886,,swinging_strike_blocked,14.0,R,R,STL,CHC,S,,,0.6,0.62,Erich Bacchus,-0.041,
510658,SI,20210523,93.3,1.58,6.43,142.0,669242,605177,force_out,hit_into_play,8.0,R,L,STL,CHC,X,5.0,ground_ball,0.09,1.93,Erich Bacchus,-0.351,
510659,SI,20210523,93.6,1.57,6.36,138.0,572761,605177,walk,ball,14.0,L,L,STL,CHC,B,,,0.97,1.43,Erich Bacchus,0.214,r
510660,SL,20210523,83.7,1.68,6.18,332.0,572761,605177,,ball,13.0,L,L,STL,CHC,B,,,-1.22,0.24,Erich Bacchus,0.07,r
510661,FF,20210523,94.5,1.38,6.42,141.0,572761,605177,,foul,2.0,L,L,STL,CHC,S,,,-0.12,3.04,Erich Bacchus,0.0,
510662,SL,20210523,83.1,1.46,6.34,336.0,572761,605177,,foul,7.0,L,L,STL,CHC,S,,,-0.61,1.63,Erich Bacchus,0.0,
510663,SI,20210523,93.0,1.6,6.35,140.0,572761,605177,,foul,5.0,L,L,STL,CHC,S,,,0.25,2.34,Erich Bacchus,-0.053,
510664,SL,20210523,82.5,1.65,6.23,319.0,572761,605177,,ball,12.0,L,L,STL,CHC,B,,,1.16,3.41,Erich Bacchus,0.038,r
510665,SL,20210523,83.3,1.67,6.21,319.0,572761,605177,,swinging_strike,14.0,L,L,STL,CHC,S,,,0.01,0.67,Erich Bacchus,-0.032,
510666,SL,20210523,84.0,1.6,6.3,329.0,572761,605177,,ball,13.0,L,L,STL,CHC,B,,,-0.89,2.68,Erich Bacchus,0.026,w
510667,SI,20210523,93.8,1.5,6.35,143.0,657041,605177,field_out,hit_into_play,5.0,R,L,STL,CHC,X,6.0,ground_ball,0.27,2.19,Erich Bacchus,-0.395,
510668,SI,20210523,94.4,1.47,6.27,148.0,657041,605177,,ball,13.0,R,L,STL,CHC,B,,,-0.71,0.49,Erich Bacchus,0.113,r
510669,SL,20210523,83.2,1.71,6.15,325.0,657041,605177,,ball,13.0,R,L,STL,CHC,B,,,-1.13,0.99,Erich Bacchus,0.052,r
510670,SI,20210523,92.9,1.49,6.41,141.0,657041,605177,,ball,14.0,R,L,STL,CHC,B,,,0.29,0.77,Erich Bacchus,0.027,r
510671,SI,20210523,92.4,1.48,6.49,148.0,657041,605177,,foul,3.0,R,L,STL,CHC,S,,,0.28,2.99,Erich Bacchus,-0.038,
510672,SL,20210523,86.2,-2.07,6.52,358.0,575929,606149,strikeout,swinging_strike,9.0,R,R,STL,CHC,S,2.0,,0.74,1.64,Erich Bacchus,-0.155,
510673,FF,20210523,93.7,-1.99,6.56,206.0,575929,606149,,foul,5.0,R,R,STL,CHC,S,,,-0.04,2.59,Erich Bacchus,-0.059,
510674,FF,20210523,94.1,-2.18,6.53,207.0,575929,606149,,ball,11.0,R,R,STL,CHC,B,,,-0.83,3.53,Erich Bacchus,0.029,r
510675,FF,20210523,94.2,-2.05,6.52,205.0,575929,606149,,called_strike,8.0,R,R,STL,CHC,S,,,-0.08,1.7,Erich Bacchus,-0.041,r
510676,SL,20210523,85.9,-2.27,6.51,253.0,592178,606149,single,hit_into_play,9.0,R,R,STL,CHC,X,7.0,line_drive,0.49,1.97,Erich Bacchus,0.064,
510677,SL,20210523,86.3,-2.1,6.42,219.0,592178,606149,,ball,14.0,R,R,STL,CHC,B,,,0.41,0.91,Erich Bacchus,0.042,r
510678,FF,20210523,92.9,-2.16,6.63,210.0,592178,606149,,ball,12.0,R,R,STL,CHC,B,,,1.21,3.65,Erich Bacchus,0.02,r
510679,FF,20210523,91.8,-2.38,6.56,213.0,592178,606149,,ball,12.0,R,R,STL,CHC,B,,,0.61,3.98,Erich Bacchus,0.014,r
510680,FF,20210523,94.6,-2.12,6.52,213.0,592178,606149,,called_strike,9.0,R,R,STL,CHC,S,,,0.48,1.87,Erich Bacchus,-0.018,r
510681,SL,20210523,85.3,-2.28,6.53,103.0,592626,606149,field_out,hit_into_play,8.0,L,R,STL,CHC,X,8.0,fly_ball,-0.04,1.89,Erich Bacchus,-0.163,
510682,FF,20210523,93.7,-2.17,6.65,209.0,519299,606149,field_out,hit_into_play,2.0,L,R,STL,CHC,X,5.0,popup,0.17,3.21,Erich Bacchus,-0.241,
510683,FC,20210523,91.4,-1.49,5.22,185.0,624641,595465,strikeout,swinging_strike,12.0,R,R,STL,CHC,S,2.0,,2.01,2.58,Erich Bacchus,-0.192,
510684,FF,20210523,95.1,-1.43,5.45,205.0,624641,595465,,ball,11.0,R,R,STL,CHC,B,,,-0.29,3.72,Erich Bacchus,0.037,r
510685,FC,20210523,90.9,-1.42,5.3,168.0,624641,595465,,foul,12.0,R,R,STL,CHC,S,,,0.91,2.98,Erich Bacchus,0.0,
510686,CU,20210523,82.5,-1.53,5.18,62.0,624641,595465,,blocked_ball,14.0,R,R,STL,CHC,B,,,2.98,-0.6,Erich Bacchus,0.017,r
510687,FF,20210523,94.7,-1.33,5.45,203.0,624641,595465,,foul,12.0,R,R,STL,CHC,S,,,1.58,2.47,Erich Bacchus,0.0,
510688,FF,20210523,95.8,-1.27,5.5,211.0,624641,595465,,swinging_strike,5.0,R,R,STL,CHC,S,,,0.06,2.6,Erich Bacchus,-0.047,
510689,FC,20210523,92.0,-1.54,5.26,197.0,624641,595465,,swinging_strike,6.0,R,R,STL,CHC,S,,,0.79,2.18,Erich Bacchus,-0.041,
510690,FC,20210523,91.5,-1.75,5.17,188.0,642211,595465,single,hit_into_play,14.0,L,R,STL,CHC,X,8.0,fly_ball,0.94,2.38,Erich Bacchus,0.106,
510691,FC,20210523,93.9,-1.65,5.4,204.0,642211,595465,,ball,12.0,L,R,STL,CHC,B,,,0.84,3.83,Erich Bacchus,0.016,r
510692,FC,20210523,91.7,-1.65,5.23,197.0,664056,595465,field_out,hit_into_play,12.0,R,R,STL,CHC,X,6.0,popup,0.87,3.01,Erich Bacchus,-0.195,
510693,FC,20210523,91.9,-1.7,5.3,200.0,664056,595465,,called_strike,1.0,R,R,STL,CHC,S,,,-0.43,2.73,Erich Bacchus,-0.044,r
