,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
595087,FF,20210501,92.9,2.25,5.77,153.0,630105,670056,,ball,13.0,L,L,SD,SF,B,,,-0.5,1.13,Ryan Additon,0.11
595088,FF,20210501,94.3,2.15,5.78,150.0,630105,670056,,ball,13.0,L,L,SD,SF,B,,,-0.06,0.87,Ryan Additon,0.055
595089,FF,20210501,95.1,1.85,5.72,151.0,543333,670056,walk,ball,13.0,L,L,SD,SF,B,,,-1.52,1.06,Ryan Additon,0.329
595090,FF,20210501,94.6,1.75,5.74,148.0,543333,670056,,ball,13.0,L,L,SD,SF,B,,,-2.33,0.83,Ryan Additon,0.101
595091,SL,20210501,83.3,1.84,5.77,,543333,670056,,foul,13.0,L,L,SD,SF,S,,,-0.86,1.54,Ryan Additon,0.0
595092,SL,20210501,85.0,1.75,5.82,201.0,543333,670056,,ball,13.0,L,L,SD,SF,B,,,-1.03,0.31,Ryan Additon,0.043
595093,FF,20210501,94.7,1.93,5.81,152.0,543333,670056,,foul,4.0,L,L,SD,SF,S,,,-0.41,2.3,Ryan Additon,-0.057
595094,FF,20210501,93.4,1.99,5.82,154.0,543333,670056,,foul,2.0,L,L,SD,SF,S,,,-0.27,3.55,Ryan Additon,-0.049
595095,SL,20210501,81.8,1.93,5.91,284.0,543333,670056,,ball,11.0,L,L,SD,SF,B,,,-1.23,3.04,Ryan Additon,0.038
595096,SL,20210501,87.3,-3.64,5.39,113.0,543105,613534,strikeout,swinging_strike,8.0,L,R,SD,SF,S,2.0,,0.05,1.52,Ryan Additon,-0.061
595097,FF,20210501,95.2,-3.58,5.47,232.0,543105,613534,,foul,1.0,L,R,SD,SF,S,,,-0.6,3.38,Ryan Additon,-0.024
595098,SL,20210501,88.5,-3.63,5.31,66.0,543105,613534,,called_strike,4.0,L,R,SD,SF,S,,,-0.55,2.42,Ryan Additon,-0.018
595099,SL,20210501,87.4,-3.37,5.54,53.0,596103,613534,strikeout,swinging_strike,14.0,R,R,SD,SF,S,2.0,,1.05,1.46,Ryan Additon,-0.142
595100,SL,20210501,89.1,-3.63,5.4,44.0,596103,613534,,ball,14.0,R,R,SD,SF,B,,,1.85,1.55,Ryan Additon,0.028
595101,SL,20210501,89.4,-3.27,5.59,24.0,596103,613534,,ball,14.0,R,R,SD,SF,B,,,2.55,0.35,Ryan Additon,0.013
595102,SL,20210501,87.7,-3.4,5.49,66.0,596103,613534,,foul,7.0,R,R,SD,SF,S,,,-0.32,1.97,Ryan Additon,-0.035
595103,SL,20210501,87.4,-3.44,5.53,53.0,596103,613534,,called_strike,5.0,R,R,SD,SF,S,,,-0.25,2.2,Ryan Additon,-0.027
595104,SL,20210501,87.3,-3.51,5.4,57.0,600303,613534,strikeout,foul_tip,13.0,L,R,SD,SF,S,2.0,,-1.03,1.56,Ryan Additon,-0.151
595105,FF,20210501,94.4,-3.6,5.37,231.0,600303,613534,,called_strike,1.0,L,R,SD,SF,S,,,-0.7,3.07,Ryan Additon,-0.052
595106,SL,20210501,87.9,-3.51,5.42,61.0,600303,613534,,called_strike,5.0,L,R,SD,SF,S,,,-0.06,2.13,Ryan Additon,-0.038
595107,SL,20210501,86.7,-1.83,5.56,134.0,592518,543101,field_out,hit_into_play,5.0,R,R,SD,SF,X,6.0,ground_ball,-0.11,2.79,Ryan Additon,-0.099
595108,SI,20210501,92.5,-1.74,5.54,214.0,592518,543101,,called_strike,5.0,R,R,SD,SF,S,,,-0.22,3.03,Ryan Additon,-0.02
595109,SL,20210501,85.4,-1.85,5.58,140.0,592518,543101,,ball,11.0,R,R,SD,SF,B,,,-1.22,4.12,Ryan Additon,0.016
595110,SL,20210501,86.7,-1.84,5.6,174.0,665487,543101,field_out,hit_into_play,14.0,R,R,SD,SF,X,1.0,ground_ball,1.14,1.86,Ryan Additon,-0.163
595111,CH,20210501,85.7,-1.84,5.4,236.0,663757,543101,field_out,hit_into_play,5.0,L,R,SD,SF,X,1.0,ground_ball,0.23,2.1,Ryan Additon,0.041
595112,FC,20210501,87.0,-2.61,5.77,188.0,643565,489334,field_out,hit_into_play,5.0,L,R,SD,SF,X,3.0,ground_ball,0.23,2.65,Ryan Additon,-0.134
595113,FC,20210501,88.7,-2.45,5.77,189.0,643565,489334,,ball,14.0,L,R,SD,SF,B,,,1.5,1.25,Ryan Additon,0.043
595114,SI,20210501,92.8,-2.44,5.8,217.0,643565,489334,,foul,8.0,L,R,SD,SF,S,,,0.06,2.18,Ryan Additon,0.0
595115,SI,20210501,92.8,-2.67,5.76,216.0,643565,489334,,ball,11.0,L,R,SD,SF,B,,,-1.37,2.87,Ryan Additon,0.018
595116,FC,20210501,89.3,-2.38,5.83,203.0,643565,489334,,ball,14.0,L,R,SD,SF,B,,,1.66,1.79,Ryan Additon,0.011
595117,SI,20210501,93.1,-2.8,5.7,217.0,643565,489334,,called_strike,7.0,L,R,SD,SF,S,,,-0.67,1.64,Ryan Additon,-0.024
595118,KC,20210501,79.1,-2.66,5.87,48.0,643565,489334,,called_strike,5.0,L,R,SD,SF,S,,,0.01,2.3,Ryan Additon,-0.018
595119,KC,20210501,79.0,-2.44,5.8,43.0,643289,489334,field_out,hit_into_play,13.0,R,R,SD,SF,X,6.0,line_drive,-0.29,1.1,Ryan Additon,-0.101
595120,SI,20210501,92.3,-2.73,5.8,217.0,643289,489334,,foul,13.0,R,R,SD,SF,S,,,-1.26,1.98,Ryan Additon,-0.035
595121,SI,20210501,92.6,-2.57,5.79,217.0,643289,489334,,called_strike,9.0,R,R,SD,SF,S,,,0.5,2.19,Ryan Additon,-0.027
595122,SI,20210501,93.4,-2.45,5.86,212.0,527038,489334,field_out,hit_into_play,13.0,R,R,SD,SF,X,5.0,ground_ball,-0.17,1.22,Ryan Additon,-0.279
595123,FC,20210501,89.8,-2.49,5.88,209.0,527038,489334,,ball,14.0,R,R,SD,SF,B,,,1.18,1.25,Ryan Additon,0.038
595124,SL,20210501,87.8,-1.78,5.54,166.0,622761,543101,field_out,hit_into_play,6.0,R,R,SD,SF,X,3.0,popup,0.32,2.15,Ryan Additon,-0.119
595125,SL,20210501,88.9,-1.81,5.47,199.0,622761,543101,,ball,14.0,R,R,SD,SF,B,,,1.34,-0.91,Ryan Additon,0.016
595126,CH,20210501,93.8,-1.71,5.61,215.0,543592,543101,strikeout,called_strike,2.0,R,R,SD,SF,S,2.0,,0.16,3.42,Ryan Additon,-0.114
595127,SL,20210501,88.2,-1.69,5.61,154.0,543592,543101,,ball,14.0,R,R,SD,SF,B,,,2.1,1.59,Ryan Additon,0.013
595128,SL,20210501,87.7,-1.72,5.53,148.0,543592,543101,,swinging_strike,9.0,R,R,SD,SF,S,,,0.7,1.7,Ryan Additon,-0.035
595129,SL,20210501,88.3,-1.83,5.65,167.0,543592,543101,,called_strike,2.0,R,R,SD,SF,S,,,-0.16,3.35,Ryan Additon,-0.027
595130,SI,20210501,94.7,-1.66,5.67,216.0,502054,543101,strikeout,foul_tip,5.0,R,R,SD,SF,S,2.0,,-0.07,2.74,Ryan Additon,-0.216
595131,SL,20210501,88.4,-1.74,5.64,165.0,502054,543101,,ball,14.0,R,R,SD,SF,B,,,1.0,1.96,Ryan Additon,0.043
595132,FF,20210501,94.9,-1.59,5.7,219.0,502054,543101,,ball,12.0,R,R,SD,SF,B,,,0.47,3.97,Ryan Additon,0.022
595133,SI,20210501,93.5,-1.75,5.63,214.0,502054,543101,,foul,5.0,R,R,SD,SF,S,,,0.13,2.57,Ryan Additon,0.0
595134,SI,20210501,93.2,-1.82,5.62,221.0,502054,543101,,called_strike,13.0,R,R,SD,SF,S,,,-0.9,2.14,Ryan Additon,-0.052
595135,SI,20210501,93.0,-1.62,5.65,220.0,502054,543101,,called_strike,4.0,R,R,SD,SF,S,,,-0.71,2.46,Ryan Additon,-0.038
595136,FF,20210501,96.4,1.65,6.49,152.0,474832,605483,strikeout,swinging_strike,1.0,L,L,SD,SF,S,2.0,,-0.45,3.18,Ryan Additon,-0.521
595137,FF,20210501,95.8,1.81,6.48,156.0,474832,605483,,foul_tip,2.0,L,L,SD,SF,S,,,0.15,3.11,Ryan Additon,-0.21
595138,SL,20210501,86.7,1.89,6.44,262.0,474832,605483,,ball,13.0,L,L,SD,SF,B,,,-1.57,1.39,Ryan Additon,0.069
595139,SL,20210501,87.8,1.91,6.45,243.0,474832,605483,,called_strike,13.0,L,L,SD,SF,S,,,-0.9,2.0,Ryan Additon,-0.139
595140,CH,20210501,89.8,2.0,6.37,142.0,446334,605483,walk,ball,14.0,R,L,SD,SF,B,,,0.02,0.93,Ryan Additon,0.17
595141,FF,20210501,95.9,1.9,6.49,155.0,446334,605483,,foul,14.0,R,L,SD,SF,S,,,0.9,1.95,Ryan Additon,-0.049
595142,FF,20210501,95.7,1.82,6.47,161.0,446334,605483,,ball,14.0,R,L,SD,SF,B,,,0.18,0.86,Ryan Additon,0.114
595143,SL,20210501,86.5,2.0,6.48,226.0,446334,605483,,blocked_ball,13.0,R,L,SD,SF,B,,,-1.18,0.36,Ryan Additon,0.089
595144,CH,20210501,89.6,2.28,6.35,138.0,446334,605483,,ball,14.0,R,L,SD,SF,B,,,0.89,0.61,Ryan Additon,0.057
595145,SL,20210501,87.2,1.96,6.55,238.0,457763,605483,single,hit_into_play,1.0,R,L,SD,SF,X,4.0,ground_ball,-0.5,2.98,Ryan Additon,0.246
595146,CH,20210501,89.2,2.21,6.28,142.0,457763,605483,,blocked_ball,14.0,R,L,SD,SF,B,,,0.54,-0.23,Ryan Additon,0.041
595147,SL,20210501,87.8,2.06,6.42,205.0,457763,605483,,ball,13.0,R,L,SD,SF,B,,,-0.97,1.18,Ryan Additon,0.029
595148,SL,20210501,86.1,1.98,6.56,262.0,457763,605483,,swinging_strike,7.0,R,L,SD,SF,S,,,-0.73,1.53,Ryan Additon,-0.041
595149,CU,20210501,76.5,1.86,6.64,333.0,573131,605483,single,hit_into_play,8.0,R,L,SD,SF,X,7.0,line_drive,0.11,2.04,Ryan Additon,0.734
595150,SL,20210501,87.6,1.82,6.47,255.0,596103,605483,field_out,hit_into_play,13.0,R,L,SD,SF,X,1.0,ground_ball,-0.85,2.0,Ryan Additon,-0.346
595151,CH,20210501,88.5,2.23,6.3,137.0,596103,605483,,blocked_ball,14.0,R,L,SD,SF,B,,,0.38,0.72,Ryan Additon,0.043
595152,SL,20210501,87.0,2.16,6.52,208.0,596103,605483,,called_strike,2.0,R,L,SD,SF,S,,,0.04,3.21,Ryan Additon,-0.048
595153,FF,20210501,92.7,1.96,6.51,152.0,543101,605483,field_error,hit_into_play,5.0,R,L,SD,SF,X,1.0,ground_ball,-0.09,2.77,Ryan Additon,0.233
595154,FF,20210501,94.2,1.86,6.48,154.0,543101,605483,,ball,14.0,R,L,SD,SF,B,,,0.75,1.2,Ryan Additon,0.07
595155,CU,20210501,75.9,1.82,6.65,335.0,543101,605483,,ball,13.0,R,L,SD,SF,B,,,-0.05,1.15,Ryan Additon,0.028
595156,SL,20210501,85.7,1.99,6.48,285.0,543101,605483,,ball,13.0,R,L,SD,SF,B,,,-1.49,-1.37,Ryan Additon,0.013
595157,FF,20210501,95.0,1.72,6.53,153.0,543101,605483,,foul,14.0,R,L,SD,SF,S,,,1.01,2.41,Ryan Additon,-0.035
595158,FF,20210501,95.2,1.88,6.55,151.0,543101,605483,,called_strike,9.0,R,L,SD,SF,S,,,0.45,2.08,Ryan Additon,-0.027
595159,SL,20210501,87.7,1.88,6.55,193.0,643565,605483,field_out,hit_into_play,5.0,L,L,SD,SF,X,6.0,ground_ball,0.19,2.3,Ryan Additon,-0.23
595160,FF,20210501,95.2,1.78,6.57,154.0,643565,605483,,foul,6.0,L,L,SD,SF,S,,,0.45,2.18,Ryan Additon,-0.049
595161,FF,20210501,94.4,1.87,6.57,155.0,643565,605483,,ball,14.0,L,L,SD,SF,B,,,1.28,2.2,Ryan Additon,0.038
595162,FF,20210501,95.0,1.78,6.58,153.0,643289,605483,home_run,hit_into_play,4.0,R,L,SD,SF,X,,fly_ball,-0.28,2.43,Ryan Additon,0.959
595163,CH,20210501,87.7,2.13,6.44,141.0,643289,605483,,called_strike,14.0,R,L,SD,SF,S,,,0.86,2.14,Ryan Additon,-0.067
595164,FF,20210501,95.2,1.85,6.54,156.0,643289,605483,,ball,14.0,R,L,SD,SF,B,,,0.51,1.39,Ryan Additon,0.07
595165,CH,20210501,88.0,2.15,6.46,140.0,643289,605483,,ball,14.0,R,L,SD,SF,B,,,0.32,0.84,Ryan Additon,0.038
595166,SI,20210501,94.6,-1.69,5.56,219.0,502054,543101,caught_stealing_2b,ball,14.0,R,R,SD,SF,B,2.0,,1.19,2.0,Ryan Additon,-0.156
595167,SL,20210501,87.9,-1.79,5.57,159.0,502054,543101,,called_strike,6.0,R,R,SD,SF,S,,,0.69,2.88,Ryan Additon,-0.059
595168,SI,20210501,93.7,-1.71,5.56,210.0,502054,543101,,swinging_strike,2.0,R,R,SD,SF,S,,,-0.13,3.34,Ryan Additon,-0.048
595169,SI,20210501,92.8,-1.6,5.65,212.0,502054,543101,,ball,12.0,R,R,SD,SF,B,,,0.87,3.79,Ryan Additon,0.036
595170,SI,20210501,94.6,-1.58,5.5,215.0,571976,543101,walk,ball,9.0,R,R,SD,SF,B,,,0.8,1.6,Ryan Additon,0.093
595171,SI,20210501,95.2,-1.71,5.55,217.0,571976,543101,,ball,14.0,R,R,SD,SF,B,,,1.14,1.91,Ryan Additon,0.043
595172,SI,20210501,94.7,-1.69,5.56,214.0,571976,543101,,ball,14.0,R,R,SD,SF,B,,,0.32,1.06,Ryan Additon,0.018
595173,SL,20210501,87.2,-1.79,5.55,145.0,571976,543101,,called_strike,6.0,R,R,SD,SF,S,,,0.31,2.39,Ryan Additon,-0.027
595174,SL,20210501,87.9,-1.75,5.53,165.0,571976,543101,,ball,14.0,R,R,SD,SF,B,,,1.3,1.6,Ryan Additon,0.014
595175,SL,20210501,87.1,-1.95,5.55,140.0,571976,543101,,foul,8.0,R,R,SD,SF,S,,,-0.09,2.09,Ryan Additon,-0.018
595176,SL,20210501,87.5,-1.81,5.37,137.0,630105,543101,field_out,hit_into_play,5.0,L,R,SD,SF,X,8.0,fly_ball,0.24,2.42,Ryan Additon,-0.142
595177,SI,20210501,93.9,-1.75,5.49,222.0,630105,543101,,foul,2.0,L,R,SD,SF,S,,,-0.2,2.97,Ryan Additon,-0.053
595178,CH,20210501,87.5,-1.96,5.3,249.0,630105,543101,,ball,13.0,L,R,SD,SF,B,,,-2.29,2.05,Ryan Additon,0.038
595179,FF,20210501,94.1,-1.74,5.61,220.0,630105,543101,,ball,11.0,L,R,SD,SF,B,,,-0.37,4.37,Ryan Additon,0.021
595180,FF,20210501,93.9,-1.88,5.48,226.0,630105,543101,,called_strike,8.0,L,R,SD,SF,S,,,-0.2,2.06,Ryan Additon,-0.027
595181,SL,20210501,86.9,-1.78,5.56,141.0,543333,543101,strikeout,swinging_strike,4.0,L,R,SD,SF,S,2.0,,-0.37,2.54,Ryan Additon,-0.173
595182,SL,20210501,86.0,-1.95,5.57,135.0,543333,543101,,ball,11.0,L,R,SD,SF,B,,,-1.62,2.94,Ryan Additon,0.022
595183,FF,20210501,93.2,-1.77,5.65,219.0,543333,543101,,foul,12.0,L,R,SD,SF,S,,,0.1,3.75,Ryan Additon,-0.052
595184,FF,20210501,92.5,-1.62,5.73,222.0,543333,543101,,called_strike,1.0,L,R,SD,SF,S,,,-0.31,3.19,Ryan Additon,-0.038
595185,CH,20210501,89.6,2.16,6.35,140.0,527038,605483,grounded_into_double_play,hit_into_play,9.0,R,L,SD,SF,X,6.0,ground_ball,0.56,1.54,Ryan Additon,-0.936
595186,FF,20210501,96.3,1.7,6.53,164.0,527038,605483,,ball,13.0,R,L,SD,SF,B,,,-0.63,1.35,Ryan Additon,0.132
595187,FF,20210501,95.3,1.75,6.5,151.0,474832,605483,single,hit_into_play,5.0,L,L,SD,SF,X,7.0,fly_ball,0.26,2.37,Ryan Additon,0.697
595188,FF,20210501,95.7,1.77,6.5,156.0,474832,605483,,ball,13.0,L,L,SD,SF,B,,,-0.33,1.48,Ryan Additon,0.145
595189,SL,20210501,87.2,1.97,6.49,246.0,474832,605483,,ball,13.0,L,L,SD,SF,B,,,-1.14,1.12,Ryan Additon,0.089
595190,SL,20210501,87.4,1.87,6.53,268.0,446334,605483,strikeout,swinging_strike,13.0,R,L,SD,SF,S,2.0,,-1.18,1.27,Ryan Additon,-0.455
595191,SL,20210501,86.5,1.87,6.48,252.0,446334,605483,,swinging_strike,13.0,R,L,SD,SF,S,,,-1.4,1.18,Ryan Additon,-0.124
595192,SL,20210501,87.5,1.88,6.46,248.0,446334,605483,,swinging_strike,13.0,R,L,SD,SF,S,,,-1.06,1.59,Ryan Additon,-0.104
595193,FF,20210501,96.2,1.89,6.64,156.0,446334,605483,,ball,12.0,R,L,SD,SF,B,,,1.44,4.12,Ryan Additon,0.079
595194,FF,20210501,95.4,1.84,6.53,163.0,457763,605483,walk,ball,12.0,R,L,SD,SF,B,,,0.8,4.68,Ryan Additon,0.504
595195,FF,20210501,96.0,1.71,6.58,157.0,457763,605483,,swinging_strike,12.0,R,L,SD,SF,S,,,0.27,3.57,Ryan Additon,-0.134
595196,FF,20210501,93.8,2.11,6.46,149.0,457763,605483,,ball,12.0,R,L,SD,SF,B,,,1.57,2.91,Ryan Additon,0.198
595197,FF,20210501,90.2,2.1,6.41,140.0,457763,605483,,foul,14.0,R,L,SD,SF,S,,,0.88,2.18,Ryan Additon,-0.107
595198,FF,20210501,96.1,1.92,6.49,150.0,457763,605483,,ball,14.0,R,L,SD,SF,B,,,1.09,2.35,Ryan Additon,0.11
595199,CH,20210501,89.3,2.23,6.36,136.0,457763,605483,,ball,14.0,R,L,SD,SF,B,,,0.81,0.89,Ryan Additon,0.055
595200,CH,20210501,89.8,2.23,6.4,142.0,573131,605483,single,hit_into_play,14.0,R,L,SD,SF,X,6.0,ground_ball,1.12,1.85,Ryan Additon,0.428
595201,CU,20210501,80.2,1.67,6.64,343.0,573131,605483,,foul,13.0,R,L,SD,SF,S,,,-0.33,1.11,Ryan Additon,0.0
595202,SL,20210501,89.6,1.88,6.56,205.0,573131,605483,,ball,13.0,R,L,SD,SF,B,,,-1.05,0.8,Ryan Additon,0.043
595203,SL,20210501,89.1,1.95,6.54,211.0,573131,605483,,ball,13.0,R,L,SD,SF,B,,,-1.32,0.19,Ryan Additon,0.022
595204,FF,20210501,95.4,1.92,6.61,152.0,573131,605483,,foul,9.0,R,L,SD,SF,S,,,0.53,2.12,Ryan Additon,-0.052
595205,CH,20210501,88.9,2.16,6.46,143.0,573131,605483,,foul,9.0,R,L,SD,SF,S,,,0.59,2.02,Ryan Additon,-0.038
595206,SL,20210501,88.5,-1.67,5.59,154.0,592518,543101,field_out,hit_into_play,6.0,R,R,SD,SF,X,5.0,ground_ball,0.54,2.49,Ryan Additon,-0.091
595207,SI,20210501,94.5,-1.77,5.53,216.0,592518,543101,,ball,14.0,R,R,SD,SF,B,,,1.17,1.34,Ryan Additon,0.018
595208,SL,20210501,89.3,-1.69,5.63,150.0,592518,543101,,ball,14.0,R,R,SD,SF,B,,,2.05,2.02,Ryan Additon,0.011
595209,SL,20210501,88.8,-1.76,5.56,157.0,592518,543101,,swinging_strike,14.0,R,R,SD,SF,S,,,0.99,1.29,Ryan Additon,-0.024
595210,SL,20210501,89.6,-1.76,5.59,173.0,592518,543101,,foul,14.0,R,R,SD,SF,S,,,1.05,2.03,Ryan Additon,-0.018
595211,SL,20210501,88.9,-1.73,5.61,150.0,665487,543101,field_out,hit_into_play,5.0,R,R,SD,SF,X,3.0,popup,-0.02,2.41,Ryan Additon,-0.157
595212,SI,20210501,94.2,-1.62,5.48,216.0,665487,543101,,ball,14.0,R,R,SD,SF,B,,,1.52,1.04,Ryan Additon,0.021
595213,SL,20210501,87.7,-1.8,5.57,140.0,665487,543101,,foul,6.0,R,R,SD,SF,S,,,0.82,2.42,Ryan Additon,-0.027
595214,FF,20210501,94.6,-1.64,5.57,221.0,663757,543101,field_out,hit_into_play,6.0,L,R,SD,SF,X,4.0,ground_ball,0.43,2.45,Ryan Additon,-0.282
595215,FF,20210501,93.5,-1.74,5.46,224.0,663757,543101,,ball,11.0,L,R,SD,SF,B,,,-0.87,2.84,Ryan Additon,0.052
595216,CH,20210501,88.0,-1.8,5.37,243.0,663757,543101,,called_strike,4.0,L,R,SD,SF,S,,,-0.56,2.64,Ryan Additon,-0.049
595217,FF,20210501,93.9,-1.71,5.69,218.0,663757,543101,,ball,12.0,L,R,SD,SF,B,,,0.32,4.48,Ryan Additon,0.038
595218,FF,20210501,94.2,1.71,6.59,157.0,596103,605483,field_out,hit_into_play,4.0,R,L,SD,SF,X,5.0,ground_ball,-0.48,2.19,Ryan Additon,-0.181
595219,CH,20210501,90.1,2.0,6.47,140.0,596103,605483,,ball,14.0,R,L,SD,SF,B,,,0.12,0.81,Ryan Additon,0.038
595220,CH,20210501,88.3,2.14,6.48,135.0,596103,605483,,ball,14.0,R,L,SD,SF,B,,,1.0,1.6,Ryan Additon,0.024
595221,CU,20210501,77.8,1.89,6.67,334.0,596103,605483,,ball,14.0,R,L,SD,SF,B,,,0.21,0.9,Ryan Additon,0.016
595222,FF,20210501,96.0,1.82,6.54,154.0,543101,605483,strikeout,swinging_strike,9.0,R,L,SD,SF,S,2.0,,0.37,2.11,Ryan Additon,-0.101
595223,FF,20210501,95.5,1.86,6.55,156.0,543101,605483,,called_strike,9.0,R,L,SD,SF,S,,,0.44,2.19,Ryan Additon,-0.035
595224,FF,20210501,95.7,1.95,6.58,157.0,543101,605483,,called_strike,7.0,R,L,SD,SF,S,,,-0.37,1.92,Ryan Additon,-0.027
595225,SL,20210501,84.5,1.94,6.47,294.0,643565,605483,field_out,hit_into_play,4.0,L,L,SD,SF,X,8.0,line_drive,-0.32,2.46,Ryan Additon,-0.151
595226,SL,20210501,85.0,1.88,6.55,253.0,643565,605483,,swinging_strike,8.0,L,L,SD,SF,S,,,-0.25,1.81,Ryan Additon,-0.052
595227,SL,20210501,85.9,1.97,6.62,243.0,643565,605483,,called_strike,1.0,L,L,SD,SF,S,,,-0.4,3.07,Ryan Additon,-0.038
595228,FF,20210501,93.3,-1.76,5.43,222.0,605483,543101,grounded_into_double_play,hit_into_play,6.0,L,R,SD,SF,X,6.0,ground_ball,0.33,2.71,Ryan Additon,-0.351
595229,SI,20210501,94.3,-1.61,5.6,219.0,543592,543101,force_out,hit_into_play,4.0,R,R,SD,SF,X,6.0,ground_ball,-0.35,2.7,Ryan Additon,-0.496
595230,SL,20210501,88.9,-1.8,5.62,165.0,502054,543101,single,hit_into_play,5.0,R,R,SD,SF,X,7.0,line_drive,-0.22,2.53,Ryan Additon,0.327
595231,SI,20210501,95.2,-1.75,5.56,214.0,502054,543101,,foul,8.0,R,R,SD,SF,S,,,0.02,2.05,Ryan Additon,0.0
595232,SI,20210501,93.6,-1.73,5.55,229.0,502054,543101,,ball,13.0,R,R,SD,SF,B,,,-0.32,1.2,Ryan Additon,0.101
595233,SL,20210501,89.6,-1.55,5.68,172.0,502054,543101,,ball,12.0,R,R,SD,SF,B,,,1.91,2.89,Ryan Additon,0.043
595234,SI,20210501,94.4,-1.52,5.69,214.0,502054,543101,,ball,12.0,R,R,SD,SF,B,,,1.39,3.01,Ryan Additon,0.022
595235,SL,20210501,88.0,-1.6,5.68,163.0,502054,543101,,foul,12.0,R,R,SD,SF,S,,,0.84,2.51,Ryan Additon,-0.052
595236,SI,20210501,93.0,-1.69,5.6,224.0,502054,543101,,called_strike,7.0,R,R,SD,SF,S,,,-0.79,1.79,Ryan Additon,-0.038
595237,FF,20210501,95.8,1.88,6.57,156.0,643289,605483,force_out,hit_into_play,12.0,R,L,SD,SF,X,6.0,ground_ball,0.68,4.06,Ryan Additon,-0.19
595238,FF,20210501,95.4,1.94,6.57,158.0,643289,605483,,swinging_strike,11.0,R,L,SD,SF,S,,,-0.12,4.05,Ryan Additon,-0.063
595239,CH,20210501,89.3,2.2,6.43,135.0,643289,605483,,foul,6.0,R,L,SD,SF,S,,,0.65,2.66,Ryan Additon,-0.057
595240,CH,20210501,88.8,2.2,6.43,140.0,643289,605483,,ball,14.0,R,L,SD,SF,B,,,0.27,1.15,Ryan Additon,0.05
595241,FF,20210501,97.0,1.9,6.52,153.0,643289,605483,,ball,3.0,R,L,SD,SF,B,,,0.34,3.58,Ryan Additon,0.036
595242,SL,20210501,87.5,1.89,6.62,279.0,527038,605483,strikeout,swinging_strike,13.0,R,L,SD,SF,S,2.0,,-0.98,2.18,Ryan Additon,-0.261
595243,SL,20210501,87.5,2.01,6.51,201.0,527038,605483,,blocked_ball,13.0,R,L,SD,SF,B,,,-1.82,0.34,Ryan Additon,0.051
595244,CU,20210501,78.8,1.82,6.7,333.0,527038,605483,,ball,12.0,R,L,SD,SF,B,,,1.61,2.78,Ryan Additon,0.022
595245,FF,20210501,94.9,1.89,6.65,162.0,527038,605483,,foul,12.0,R,L,SD,SF,S,,,0.55,3.71,Ryan Additon,0.0
595246,FF,20210501,96.0,1.86,6.54,156.0,527038,605483,,called_strike,8.0,R,L,SD,SF,S,,,0.02,1.94,Ryan Additon,-0.064
595247,FF,20210501,95.4,2.01,6.62,157.0,527038,605483,,called_strike,8.0,R,L,SD,SF,S,,,0.03,2.1,Ryan Additon,-0.048
595248,SL,20210501,86.5,1.98,6.5,263.0,474832,605483,strikeout,swinging_strike,13.0,L,L,SD,SF,S,2.0,,-1.33,1.55,Ryan Additon,-0.238
595249,FF,20210501,95.0,1.88,6.62,153.0,474832,605483,,called_strike,7.0,L,L,SD,SF,S,,,-0.75,2.11,Ryan Additon,-0.088
595250,CU,20210501,77.4,1.92,6.72,335.0,474832,605483,,called_strike,8.0,L,L,SD,SF,S,,,0.15,1.91,Ryan Additon,-0.057
595251,FF,20210501,95.0,1.91,6.62,153.0,446334,605483,walk,ball,12.0,R,L,SD,SF,B,,,1.22,3.35,Ryan Additon,0.251
595252,CU,20210501,76.7,1.93,6.77,335.0,446334,605483,,ball,12.0,R,L,SD,SF,B,,,1.74,4.56,Ryan Additon,0.113
595253,CH,20210501,88.8,2.12,6.52,140.0,446334,605483,,called_strike,14.0,R,L,SD,SF,S,,,0.74,1.61,Ryan Additon,-0.067
595254,CU,20210501,77.0,1.93,6.72,338.0,446334,605483,,ball,13.0,R,L,SD,SF,B,,,-1.22,0.72,Ryan Additon,0.07
595255,CU,20210501,75.7,1.93,6.74,337.0,446334,605483,,ball,14.0,R,L,SD,SF,B,,,1.02,2.7,Ryan Additon,0.038
595256,SL,20210501,88.0,-1.85,5.57,142.0,571976,543101,field_out,hit_into_play,8.0,R,R,SD,SF,X,8.0,fly_ball,-0.12,2.12,Ryan Additon,-0.161
595257,FF,20210501,95.0,-1.73,5.59,216.0,571976,543101,,called_strike,4.0,R,R,SD,SF,S,,,-0.36,2.08,Ryan Additon,-0.02
595258,SL,20210501,88.1,-1.86,5.53,154.0,571976,543101,,ball,14.0,R,R,SD,SF,B,,,1.11,2.27,Ryan Additon,0.038
595259,SL,20210501,89.3,-1.88,5.56,171.0,571976,543101,,ball,14.0,R,R,SD,SF,B,,,1.16,0.58,Ryan Additon,0.024
595260,SL,20210501,89.8,-1.57,5.54,187.0,571976,543101,,ball,14.0,R,R,SD,SF,B,,,1.87,1.2,Ryan Additon,0.016
595261,CH,20210501,88.3,-1.83,5.31,244.0,630105,543101,field_out,hit_into_play,5.0,L,R,SD,SF,X,3.0,ground_ball,-0.21,2.17,Ryan Additon,-0.157
