,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
500950,487565,CU,20210529,77.8,-2.96,6.42,32.0,624641,571676,,called_strike,1.0,R,R,ARI,STL,S,,,-0.5,3.26,Ryan Wills,-0.043
500951,487566,SL,20210529,86.5,-2.97,6.25,180.0,624641,571676,,foul,5.0,R,R,ARI,STL,S,,,-0.17,2.62,Ryan Wills,-0.032
500952,487567,FF,20210529,91.0,-2.83,6.4,212.0,624641,571676,,ball,11.0,R,R,ARI,STL,B,,,-0.29,3.63,Ryan Wills,0.026
500953,487568,SL,20210529,89.0,-3.02,6.25,199.0,641933,571676,home_run,hit_into_play,5.0,R,R,ARI,STL,X,,fly_ball,-0.06,2.42,Ryan Wills,0.968
500954,487569,SL,20210529,88.2,-2.88,6.42,196.0,641933,571676,,ball,14.0,R,R,ARI,STL,B,,,2.02,1.49,Ryan Wills,0.038
500955,487570,FF,20210529,91.2,-2.8,6.49,215.0,641933,571676,,ball,12.0,R,R,ARI,STL,B,,,1.12,4.45,Ryan Wills,0.021
500956,487571,CU,20210529,78.7,-2.75,6.41,33.0,641933,571676,,called_strike,6.0,R,R,ARI,STL,S,,,0.53,2.67,Ryan Wills,-0.027
500957,487572,FF,20210529,91.6,-2.67,6.44,211.0,425877,571676,field_out,hit_into_play,3.0,R,R,ARI,STL,X,4.0,popup,0.69,3.23,Ryan Wills,-0.151
500958,487573,FF,20210529,90.5,-2.62,6.45,216.0,425877,571676,,foul,4.0,R,R,ARI,STL,S,,,-0.38,2.46,Ryan Wills,-0.052
500959,487574,FF,20210529,91.2,-2.73,6.44,214.0,425877,571676,,called_strike,2.0,R,R,ARI,STL,S,,,0.24,3.32,Ryan Wills,-0.038
500960,487575,CU,20210529,75.6,-1.53,6.37,31.0,572233,425794,field_out,hit_into_play,6.0,R,R,ARI,STL,X,7.0,fly_ball,0.41,2.2,Ryan Wills,-0.367
500961,487576,CU,20210529,75.5,-1.33,6.39,39.0,572233,425794,,ball,14.0,R,R,ARI,STL,B,,,1.02,1.25,Ryan Wills,0.011
500962,487577,FC,20210529,84.2,-1.69,6.23,153.0,444482,425794,field_out,hit_into_play,4.0,L,R,ARI,STL,X,6.0,ground_ball,-0.76,2.58,Ryan Wills,-0.21
500963,487578,CU,20210529,74.2,-1.46,6.44,42.0,444482,425794,,called_strike,4.0,L,R,ARI,STL,S,,,-0.3,2.7,Ryan Wills,-0.073
500964,487579,SI,20210529,89.6,-1.43,6.37,197.0,444482,425794,,ball,12.0,L,R,ARI,STL,B,,,0.84,4.31,Ryan Wills,0.032
500965,487580,CU,20210529,73.5,-1.41,6.45,40.0,444482,425794,,called_strike,5.0,L,R,ARI,STL,S,,,-0.17,2.64,Ryan Wills,-0.046
500966,487581,FC,20210529,86.0,-1.39,6.31,159.0,500871,425794,double,hit_into_play,5.0,L,R,ARI,STL,X,9.0,line_drive,0.09,2.14,Ryan Wills,0.437
500967,487582,CU,20210529,73.7,-1.41,6.43,44.0,500871,425794,,called_strike,3.0,L,R,ARI,STL,S,,,0.66,2.51,Ryan Wills,-0.027
500968,487583,SI,20210529,90.3,-1.28,6.2,198.0,606466,425794,field_out,hit_into_play,2.0,L,R,ARI,STL,X,4.0,ground_ball,-0.16,3.5,Ryan Wills,-0.317
500969,487584,FC,20210529,85.3,-1.3,6.35,152.0,606466,425794,,called_strike,2.0,L,R,ARI,STL,S,,,-0.22,3.27,Ryan Wills,-0.077
500970,487585,CU,20210529,73.5,-1.43,6.35,44.0,606466,425794,,ball,14.0,L,R,ARI,STL,B,,,0.39,0.89,Ryan Wills,0.113
500971,487586,FC,20210529,85.8,-1.22,6.34,155.0,606466,425794,,ball,14.0,L,R,ARI,STL,B,,,1.9,1.73,Ryan Wills,0.052
500972,487587,FC,20210529,85.7,-1.37,6.35,155.0,606466,425794,,ball,14.0,L,R,ARI,STL,B,,,1.37,2.53,Ryan Wills,0.027
500973,487588,SI,20210529,88.5,-1.4,6.19,210.0,606466,425794,,called_strike,13.0,L,R,ARI,STL,S,,,-0.95,2.25,Ryan Wills,-0.038
500974,487589,SL,20210529,87.0,-2.98,6.28,180.0,571448,571676,field_out,hit_into_play,14.0,R,R,ARI,STL,X,1.0,ground_ball,0.97,1.99,Ryan Wills,-0.225
500975,487590,FF,20210529,91.9,-2.99,6.21,215.0,502671,571676,walk,ball,12.0,R,R,ARI,STL,B,,,1.16,2.92,Ryan Wills,0.093
500976,487591,FF,20210529,91.9,-2.98,6.28,213.0,502671,571676,,foul,12.0,R,R,ARI,STL,S,,,0.34,3.94,Ryan Wills,0.0
500977,487592,CU,20210529,78.6,-2.98,6.4,33.0,502671,571676,,ball,12.0,R,R,ARI,STL,B,,,1.55,2.78,Ryan Wills,0.043
500978,487593,FF,20210529,90.8,-2.8,6.33,209.0,502671,571676,,foul,6.0,R,R,ARI,STL,S,,,0.5,2.36,Ryan Wills,-0.028
500979,487594,SL,20210529,87.2,-2.92,6.37,167.0,502671,571676,,ball,14.0,R,R,ARI,STL,B,,,1.32,0.64,Ryan Wills,0.02
500980,487595,CU,20210529,79.5,-3.01,6.43,35.0,502671,571676,,ball,11.0,R,R,ARI,STL,B,,,-0.32,3.55,Ryan Wills,0.014
500981,487596,CH,20210529,83.6,-3.02,6.29,240.0,502671,571676,,called_strike,6.0,R,R,ARI,STL,S,,,0.72,2.63,Ryan Wills,-0.018
500982,487597,CH,20210529,82.5,-2.96,6.18,235.0,666185,571676,field_out,hit_into_play,4.0,L,R,ARI,STL,X,9.0,fly_ball,-0.65,2.36,Ryan Wills,-0.189
500983,487598,CU,20210529,78.1,-3.0,6.26,33.0,666185,571676,,ball,11.0,L,R,ARI,STL,B,,,-0.83,3.06,Ryan Wills,0.026
500984,487599,CH,20210529,82.7,-2.9,6.26,245.0,669242,571676,field_out,hit_into_play,8.0,L,R,ARI,STL,X,9.0,fly_ball,-0.08,1.73,Ryan Wills,-0.279
500985,487600,FF,20210529,91.4,-2.7,6.42,214.0,669242,571676,,ball,14.0,L,R,ARI,STL,B,,,1.67,1.56,Ryan Wills,0.038
500986,487601,CU,20210529,76.1,-1.35,6.36,44.0,668942,425794,strikeout,swinging_strike,8.0,L,R,ARI,STL,S,2.0,,0.18,1.55,Ryan Wills,-0.138
500987,487602,CU,20210529,75.6,-1.46,6.39,42.0,668942,425794,,called_strike,8.0,L,R,ARI,STL,S,,,0.07,2.0,Ryan Wills,-0.047
500988,487603,SI,20210529,90.4,-1.59,6.29,209.0,668942,425794,,called_strike,1.0,L,R,ARI,STL,S,,,-0.52,3.19,Ryan Wills,-0.041
500989,487604,SI,20210529,90.4,-1.28,6.09,206.0,571676,425794,walk,ball,14.0,R,R,ARI,STL,B,,,1.48,0.85,Ryan Wills,0.093
500990,487605,CU,20210529,74.4,-1.17,6.4,41.0,571676,425794,,ball,14.0,R,R,ARI,STL,B,,,1.13,1.54,Ryan Wills,0.043
500991,487606,FF,20210529,91.6,-1.37,6.08,209.0,571676,425794,,ball,14.0,R,R,ARI,STL,B,,,1.21,2.24,Ryan Wills,0.018
500992,487607,CU,20210529,73.4,-1.35,6.44,50.0,571676,425794,,swinging_strike,12.0,R,R,ARI,STL,S,,,0.9,2.83,Ryan Wills,-0.027
500993,487608,CU,20210529,73.3,-1.39,6.41,48.0,571676,425794,,ball,1.0,R,R,ARI,STL,B,,,-0.53,3.17,Ryan Wills,0.014
500994,487609,SI,20210529,91.8,-1.38,6.2,209.0,571676,425794,,called_strike,8.0,R,R,ARI,STL,S,,,0.02,1.67,Ryan Wills,-0.018
500995,487610,CU,20210529,75.6,-1.34,6.34,45.0,519390,425794,field_out,hit_into_play,7.0,L,R,ARI,STL,X,6.0,ground_ball,-0.42,1.82,Ryan Wills,-0.101
500996,487611,CU,20210529,74.4,-1.35,6.28,42.0,519390,425794,,swinging_strike,14.0,L,R,ARI,STL,S,,,0.09,1.11,Ryan Wills,-0.035
500997,487612,FF,20210529,90.7,-1.37,6.28,212.0,519390,425794,,called_strike,8.0,L,R,ARI,STL,S,,,-0.16,1.56,Ryan Wills,-0.027
500998,487613,FF,20210529,92.1,-1.19,6.24,204.0,605113,425794,strikeout,swinging_strike,14.0,R,R,ARI,STL,S,2.0,,1.34,2.37,Ryan Wills,-0.216
500999,487614,CU,20210529,74.4,-1.33,6.37,44.0,605113,425794,,called_strike,8.0,R,R,ARI,STL,S,,,-0.08,1.57,Ryan Wills,-0.066
501000,487615,SI,20210529,91.4,-1.25,6.27,211.0,605113,425794,,ball,14.0,R,R,ARI,STL,B,,,0.78,1.29,Ryan Wills,0.052
501001,487616,FC,20210529,86.4,-1.29,6.29,187.0,605113,425794,,ball,14.0,R,R,ARI,STL,B,,,1.32,0.88,Ryan Wills,0.027
501002,487617,SI,20210529,90.2,-1.21,6.37,207.0,605113,425794,,called_strike,5.0,R,R,ARI,STL,S,,,-0.18,2.86,Ryan Wills,-0.038
501003,487618,FF,20210529,91.0,-3.03,6.23,215.0,425794,571676,field_out,hit_into_play,5.0,R,R,ARI,STL,X,4.0,popup,-0.15,2.84,Ryan Wills,-0.331
501004,487619,CU,20210529,77.6,-2.9,6.31,28.0,425794,571676,,blocked_ball,14.0,R,R,ARI,STL,B,,,1.95,-0.17,Ryan Wills,0.04
501005,487620,FF,20210529,90.0,-2.89,6.32,216.0,425794,571676,,foul,4.0,R,R,ARI,STL,S,,,-0.33,2.93,Ryan Wills,-0.053
501006,487621,SL,20210529,88.1,-3.1,6.29,194.0,425794,571676,,ball,14.0,R,R,ARI,STL,B,,,1.09,1.95,Ryan Wills,0.025
501007,487622,CH,20210529,83.2,-3.05,6.18,245.0,642211,571676,field_out,hit_into_play,1.0,L,R,ARI,STL,X,4.0,ground_ball,-0.82,2.96,Ryan Wills,-0.571
501008,487623,SL,20210529,87.6,-3.07,6.29,172.0,642211,571676,,ball,11.0,L,R,ARI,STL,B,,,-1.57,2.93,Ryan Wills,0.06
501009,487624,SL,20210529,87.2,-2.94,6.43,189.0,624641,571676,single,hit_into_play,6.0,R,R,ARI,STL,X,4.0,ground_ball,0.59,2.71,Ryan Wills,0.66
501010,487625,FF,20210529,91.9,-2.58,6.49,213.0,641933,571676,double,hit_into_play,4.0,R,R,ARI,STL,X,8.0,fly_ball,-0.6,2.39,Ryan Wills,1.311
501011,487626,FF,20210529,91.6,-2.71,6.37,213.0,425877,571676,single,hit_into_play,9.0,R,R,ARI,STL,X,7.0,ground_ball,0.35,1.88,Ryan Wills,1.165
501012,487627,CH,20210529,84.7,-3.23,6.25,248.0,571448,571676,hit_by_pitch,hit_by_pitch,11.0,R,R,ARI,STL,B,,,-2.48,4.65,Ryan Wills,0.645
501013,487628,FF,20210529,91.3,-2.72,6.48,213.0,571448,571676,,ball,14.0,R,R,ARI,STL,B,,,1.13,2.3,Ryan Wills,0.089
501014,487629,CU,20210529,77.3,-3.08,6.31,37.0,502671,571676,walk,ball,13.0,R,R,ARI,STL,B,,,-2.04,1.9,Ryan Wills,0.187
501015,487630,SL,20210529,87.5,-3.0,6.42,184.0,502671,571676,,ball,14.0,R,R,ARI,STL,B,,,0.95,1.77,Ryan Wills,0.059
501016,487631,CU,20210529,77.1,-3.08,6.38,37.0,502671,571676,,ball,11.0,R,R,ARI,STL,B,,,-0.88,3.15,Ryan Wills,0.05
501017,487632,FF,20210529,92.1,-2.72,6.46,213.0,502671,571676,,ball,7.0,R,R,ARI,STL,B,,,-0.77,1.49,Ryan Wills,0.032
501018,487633,SL,20210529,87.8,-2.95,6.35,202.0,502671,571676,,foul,9.0,R,R,ARI,STL,S,,,0.55,1.82,Ryan Wills,-0.046
501019,487634,SL,20210529,88.8,-2.95,6.3,207.0,666185,571676,field_out,hit_into_play,8.0,L,R,ARI,STL,X,4.0,ground_ball,0.01,2.12,Ryan Wills,-0.496
501020,487635,FF,20210529,91.0,-2.72,6.4,211.0,669242,571676,single,hit_into_play,5.0,L,R,ARI,STL,X,9.0,ground_ball,-0.14,2.59,Ryan Wills,0.403
501021,487636,FC,20210529,85.6,-1.23,6.32,167.0,656976,425794,field_out,hit_into_play,5.0,L,R,ARI,STL,X,3.0,ground_ball,0.16,2.7,Ryan Wills,-0.161
501022,487637,CU,20210529,71.5,-1.43,6.34,43.0,656976,425794,,called_strike,4.0,L,R,ARI,STL,S,,,-0.69,2.41,Ryan Wills,-0.02
501023,487638,FC,20210529,85.4,-1.37,6.28,165.0,656976,425794,,ball,14.0,L,R,ARI,STL,B,,,1.05,1.44,Ryan Wills,0.038
501024,487639,CU,20210529,72.6,-1.37,6.4,41.0,656976,425794,,ball,11.0,L,R,ARI,STL,B,,,-1.25,3.01,Ryan Wills,0.024
501025,487640,CU,20210529,72.3,-1.34,6.42,41.0,656976,425794,,ball,11.0,L,R,ARI,STL,B,,,-1.11,3.02,Ryan Wills,0.016
501026,487641,FC,20210529,84.4,-1.44,6.3,157.0,572233,425794,field_out,hit_into_play,8.0,R,R,ARI,STL,X,7.0,fly_ball,-0.18,1.89,Ryan Wills,-0.189
501027,487642,SI,20210529,90.3,-1.33,6.3,203.0,572233,425794,,ball,12.0,R,R,ARI,STL,B,,,0.36,3.57,Ryan Wills,0.026
501028,487643,CU,20210529,72.5,-1.3,6.49,41.0,444482,425794,field_out,hit_into_play,5.0,L,R,ARI,STL,X,5.0,popup,0.14,2.58,Ryan Wills,-0.203
501029,487644,FC,20210529,84.4,-1.35,6.39,170.0,444482,425794,,called_strike,2.0,L,R,ARI,STL,S,,,0.18,2.94,Ryan Wills,-0.038
501030,487645,SL,20210529,88.8,-2.91,6.48,182.0,425794,571676,field_out,hit_into_play,2.0,R,R,ARI,STL,X,5.0,ground_ball,-0.09,3.43,Ryan Wills,-0.085
501031,487646,FF,20210529,90.3,-2.92,6.3,214.0,425794,571676,,foul,2.0,R,R,ARI,STL,S,,,0.05,3.64,Ryan Wills,-0.018
501032,487647,SL,20210529,87.3,-2.91,6.31,174.0,642211,571676,strikeout_double_play,swinging_strike,12.0,L,R,ARI,STL,S,2.0,,1.13,2.63,Ryan Wills,-0.504
501033,487648,FF,20210529,91.1,-2.8,6.42,212.0,642211,571676,,ball,11.0,L,R,ARI,STL,B,,,-0.67,4.87,Ryan Wills,0.172
501034,487649,CU,20210529,78.8,-3.0,6.35,36.0,642211,571676,,foul,5.0,L,R,ARI,STL,S,,,0.15,2.55,Ryan Wills,0.0
501035,487650,FF,20210529,92.5,-2.95,6.27,221.0,642211,571676,,foul,11.0,L,R,ARI,STL,S,,,-1.34,3.29,Ryan Wills,0.0
501036,487651,CH,20210529,84.0,-2.91,6.22,252.0,642211,571676,,foul,5.0,L,R,ARI,STL,S,,,-0.22,2.46,Ryan Wills,0.0
501037,487652,FF,20210529,91.5,-2.91,6.33,218.0,642211,571676,,foul,5.0,L,R,ARI,STL,S,,,-0.27,2.37,Ryan Wills,0.0
501038,487653,CU,20210529,77.8,-3.12,6.28,40.0,642211,571676,,foul,8.0,L,R,ARI,STL,S,,,0.16,1.86,Ryan Wills,0.0
501039,487654,SL,20210529,88.3,-2.98,6.28,184.0,642211,571676,,foul,2.0,L,R,ARI,STL,S,,,0.16,3.12,Ryan Wills,-0.109
501040,487655,CH,20210529,84.4,-2.97,6.13,244.0,642211,571676,,ball,13.0,L,R,ARI,STL,B,,,-0.26,1.3,Ryan Wills,0.076
501041,487656,CH,20210529,84.1,-2.88,6.25,246.0,642211,571676,,called_strike,1.0,L,R,ARI,STL,S,,,-0.48,2.92,Ryan Wills,-0.073
501042,487657,FF,20210529,91.1,-2.85,6.31,219.0,642211,571676,,ball,13.0,L,R,ARI,STL,B,,,-0.37,1.35,Ryan Wills,0.055
501043,487658,FF,20210529,90.5,-2.75,6.28,214.0,624641,571676,walk,ball,14.0,R,R,ARI,STL,B,,,0.33,0.96,Ryan Wills,0.17
501044,487659,FF,20210529,91.1,-2.91,6.33,210.0,624641,571676,,ball,11.0,R,R,ARI,STL,B,,,-1.25,4.33,Ryan Wills,0.126
501045,487660,SL,20210529,87.3,-2.78,6.27,197.0,624641,571676,,ball,14.0,R,R,ARI,STL,B,,,1.74,1.05,Ryan Wills,0.07
501046,487661,FF,20210529,91.9,-2.73,6.45,215.0,624641,571676,,ball,13.0,R,R,ARI,STL,B,,,-1.3,2.03,Ryan Wills,0.038
501047,487662,FF,20210529,91.9,-1.31,6.31,207.0,500871,425794,strikeout,called_strike,13.0,L,R,ARI,STL,S,2.0,,-0.84,1.79,Ryan Wills,-0.091
501048,487663,CU,20210529,75.5,-1.23,6.33,42.0,500871,425794,,foul,8.0,L,R,ARI,STL,S,,,0.24,2.02,Ryan Wills,0.0
501049,487664,SI,20210529,90.1,-1.35,6.21,196.0,500871,425794,,ball,11.0,L,R,ARI,STL,B,,,-0.36,3.85,Ryan Wills,0.018
501050,487665,CH,20210529,85.1,-1.6,6.24,215.0,500871,425794,,foul,4.0,L,R,ARI,STL,S,,,-0.67,2.53,Ryan Wills,-0.027
501051,487666,CH,20210529,85.2,-1.62,6.12,220.0,500871,425794,,ball,14.0,L,R,ARI,STL,B,,,0.38,0.47,Ryan Wills,0.014
501052,487667,CU,20210529,73.4,-1.43,6.36,43.0,500871,425794,,called_strike,2.0,L,R,ARI,STL,S,,,-0.03,2.93,Ryan Wills,-0.018
501053,487668,SI,20210529,91.3,-1.35,6.25,203.0,606466,425794,strikeout,called_strike,14.0,L,R,ARI,STL,S,2.0,,0.85,2.42,Ryan Wills,-0.114
501054,487669,CU,20210529,74.3,-1.21,6.39,41.0,606466,425794,,foul,7.0,L,R,ARI,STL,S,,,-0.79,2.02,Ryan Wills,0.0
501055,487670,SI,20210529,90.3,-1.34,6.29,204.0,606466,425794,,ball,12.0,L,R,ARI,STL,B,,,0.31,4.04,Ryan Wills,0.013
501056,487671,FC,20210529,85.0,-1.38,6.42,170.0,606466,425794,,swinging_strike,3.0,L,R,ARI,STL,S,,,0.34,3.29,Ryan Wills,-0.035
501057,487672,CU,20210529,71.6,-1.37,6.42,39.0,606466,425794,,called_strike,7.0,L,R,ARI,STL,S,,,-0.63,2.1,Ryan Wills,-0.027
501058,487673,FC,20210529,86.5,-1.35,6.44,174.0,668942,425794,field_out,hit_into_play,3.0,L,R,ARI,STL,X,3.0,ground_ball,0.7,3.17,Ryan Wills,-0.23
501059,487674,FC,20210529,84.8,-1.18,6.41,147.0,668942,425794,,foul,3.0,L,R,ARI,STL,S,,,0.64,2.85,Ryan Wills,-0.049
501060,487675,SI,20210529,88.6,-1.47,6.28,212.0,668942,425794,,ball,11.0,L,R,ARI,STL,B,,,-0.88,2.61,Ryan Wills,0.038
501061,487676,SL,20210529,87.7,-3.03,6.25,179.0,641933,571676,strikeout,foul_tip,6.0,R,R,ARI,STL,S,2.0,,0.39,2.25,Ryan Wills,-0.523
501062,487677,SL,20210529,87.1,-2.82,6.34,190.0,641933,571676,,blocked_ball,14.0,R,R,ARI,STL,B,,,1.72,0.15,Ryan Wills,0.133
501063,487678,SL,20210529,87.5,-3.07,6.39,168.0,641933,571676,,foul,2.0,R,R,ARI,STL,S,,,0.1,3.07,Ryan Wills,-0.134
501064,487679,CU,20210529,78.1,-2.89,6.42,33.0,641933,571676,,ball,11.0,R,R,ARI,STL,B,,,-0.31,3.99,Ryan Wills,0.096
501065,487680,SL,20210529,87.9,-2.96,6.37,187.0,641933,571676,,swinging_strike,14.0,R,R,ARI,STL,S,,,0.85,1.93,Ryan Wills,-0.078
501066,487681,SL,20210529,88.3,-2.9,6.4,200.0,641933,571676,,ball,14.0,R,R,ARI,STL,B,,,2.58,1.16,Ryan Wills,0.057
501067,487682,CH,20210529,84.4,-3.08,6.19,245.0,425877,571676,single,hit_into_play,8.0,R,R,ARI,STL,X,7.0,line_drive,0.06,1.86,Ryan Wills,0.89
501068,487683,CU,20210529,77.0,-3.01,6.42,34.0,571448,571676,strikeout,swinging_strike,4.0,R,R,ARI,STL,S,2.0,,-0.33,2.26,Ryan Wills,-0.303
501069,487684,FF,20210529,91.0,-2.82,6.46,215.0,571448,571676,,called_strike,7.0,R,R,ARI,STL,S,,,-0.78,1.84,Ryan Wills,-0.111
501070,487685,SL,20210529,88.3,-3.03,6.39,183.0,571448,571676,,called_strike,4.0,R,R,ARI,STL,S,,,-0.63,2.61,Ryan Wills,-0.072
501071,487686,SL,20210529,88.9,-2.92,6.44,195.0,502671,571676,single,hit_into_play,9.0,R,R,ARI,STL,X,6.0,ground_ball,0.34,1.88,Ryan Wills,0.523
501072,487687,FF,20210529,91.6,-2.6,6.46,216.0,502671,571676,,called_strike,8.0,R,R,ARI,STL,S,,,0.01,1.49,Ryan Wills,-0.048
501073,487688,FF,20210529,91.2,-3.02,6.38,219.0,666185,571676,field_out,hit_into_play,7.0,L,R,ARI,STL,X,7.0,line_drive,-0.57,2.13,Ryan Wills,-0.37
501074,487689,CH,20210529,84.7,-3.05,6.21,247.0,666185,571676,,foul,7.0,L,R,ARI,STL,S,,,-0.54,1.68,Ryan Wills,-0.073
501075,487690,CH,20210529,83.3,-2.94,6.28,244.0,666185,571676,,blocked_ball,14.0,L,R,ARI,STL,B,,,0.79,0.81,Ryan Wills,0.055
501076,487691,FF,20210529,91.6,-2.48,6.5,211.0,669242,571676,hit_by_pitch,hit_by_pitch,12.0,L,R,ARI,STL,B,,,1.67,3.75,Ryan Wills,0.443
501077,487692,FF,20210529,91.0,-2.76,6.39,216.0,669242,571676,,called_strike,11.0,L,R,ARI,STL,S,,,-0.85,2.96,Ryan Wills,-0.038
522212,503564,CH,20210525,89.2,-1.73,4.71,229.0,664913,606160,field_out,hit_into_play,13.0,L,R,OAK,SEA,X,1.0,ground_ball,-0.7,1.36,Ryan Wills,-0.301
522213,503565,CH,20210525,88.7,-1.53,4.76,232.0,664913,606160,,called_strike,8.0,L,R,OAK,SEA,S,,,-0.01,1.71,Ryan Wills,-0.105
522214,503566,CH,20210525,89.5,-1.71,4.7,231.0,664913,606160,,swinging_strike,13.0,L,R,OAK,SEA,S,,,-0.37,1.08,Ryan Wills,-0.067
522215,503567,FF,20210525,93.7,-1.61,4.97,227.0,592192,606160,single,hit_into_play,14.0,R,R,OAK,SEA,X,8.0,ground_ball,1.0,2.04,Ryan Wills,0.346
522216,503568,SL,20210525,84.9,-1.64,5.04,92.0,592192,606160,,called_strike,4.0,R,R,OAK,SEA,S,,,-0.43,2.21,Ryan Wills,-0.059
522217,503569,SL,20210525,85.8,-1.84,4.82,109.0,592192,606160,,ball,13.0,R,R,OAK,SEA,B,,,-0.33,1.26,Ryan Wills,0.029
522218,503570,FF,20210525,96.5,-1.56,4.96,227.0,592192,606160,,foul,9.0,R,R,OAK,SEA,S,,,0.79,2.09,Ryan Wills,-0.041
522219,503571,SI,20210525,94.4,-1.68,4.9,220.0,462101,606160,single,hit_into_play,5.0,R,R,OAK,SEA,X,8.0,ground_ball,0.28,2.11,Ryan Wills,0.106
522220,503572,SI,20210525,94.9,-1.59,5.06,212.0,462101,606160,,ball,11.0,R,R,OAK,SEA,B,,,-0.04,3.34,Ryan Wills,0.016
522221,503573,FF,20210525,95.1,-1.69,4.92,217.0,643393,606160,field_out,hit_into_play,3.0,L,R,OAK,SEA,X,6.0,popup,0.51,2.96,Ryan Wills,-0.163
522222,503574,SI,20210525,94.1,-1.66,4.98,220.0,640461,606160,field_out,hit_into_play,7.0,R,R,OAK,SEA,X,6.0,ground_ball,-0.3,1.95,Ryan Wills,-0.23
522223,503575,FF,20210525,94.9,-1.65,5.04,225.0,640461,606160,,ball,3.0,R,R,OAK,SEA,B,,,0.74,3.23,Ryan Wills,0.027
522224,503576,FF,20210525,94.1,-1.82,5.03,224.0,640461,606160,,swinging_strike,2.0,R,R,OAK,SEA,S,,,-0.11,3.17,Ryan Wills,-0.038
522225,503577,FF,20210525,95.9,-1.97,5.87,216.0,641786,642152,field_out,hit_into_play,1.0,R,R,OAK,SEA,X,7.0,fly_ball,-0.44,3.14,Ryan Wills,-0.073
522226,503578,CU,20210525,80.1,-1.87,6.02,51.0,641786,642152,,ball,14.0,R,R,OAK,SEA,B,,,2.06,0.06,Ryan Wills,0.011
522227,503579,FC,20210525,93.0,-1.98,5.91,209.0,641786,642152,,foul_tip,9.0,R,R,OAK,SEA,S,,,0.36,1.75,Ryan Wills,-0.024
522228,503580,FF,20210525,96.2,-1.97,5.84,224.0,641786,642152,,foul,8.0,R,R,OAK,SEA,S,,,0.11,1.79,Ryan Wills,-0.018
522229,503581,FC,20210525,94.1,-2.06,5.91,210.0,571745,642152,field_out,hit_into_play,4.0,R,R,OAK,SEA,X,7.0,fly_ball,-0.5,2.84,Ryan Wills,-0.163
522230,503582,CU,20210525,78.0,-2.03,6.04,50.0,672284,642152,field_out,hit_into_play,7.0,L,R,OAK,SEA,X,6.0,popup,-0.41,2.03,Ryan Wills,-0.23
522231,503583,CH,20210525,86.0,-2.15,5.78,271.0,672284,642152,,called_strike,8.0,L,R,OAK,SEA,S,,,0.08,1.92,Ryan Wills,-0.049
522232,503584,SI,20210525,96.5,-2.06,5.82,222.0,672284,642152,,ball,11.0,L,R,OAK,SEA,B,,,-1.52,3.2,Ryan Wills,0.038
522233,503585,FF,20210525,95.0,0.63,5.84,151.0,669221,664948,field_out,hit_into_play,2.0,R,L,OAK,SEA,X,9.0,fly_ball,0.21,3.21,Ryan Wills,-0.214
522234,503586,CU,20210525,80.8,0.82,5.7,333.0,669221,664948,,ball,13.0,R,L,OAK,SEA,B,,,-0.71,0.14,Ryan Wills,0.017
522235,503587,CU,20210525,82.1,0.5,5.91,156.0,669221,664948,,swinging_strike_blocked,13.0,R,L,OAK,SEA,S,,,-1.2,0.59,Ryan Wills,-0.047
522236,503588,FF,20210525,94.8,0.47,5.94,155.0,669221,664948,,called_strike,7.0,R,L,OAK,SEA,S,,,-0.45,1.84,Ryan Wills,-0.041
522237,503589,FF,20210525,94.2,0.6,5.8,150.0,476704,664948,strikeout,swinging_strike,2.0,R,L,OAK,SEA,S,2.0,,-0.01,2.84,Ryan Wills,-0.261
522238,503590,CU,20210525,81.3,0.71,5.84,162.0,476704,664948,,ball,13.0,R,L,OAK,SEA,B,,,-1.78,1.95,Ryan Wills,0.051
522239,503591,FF,20210525,95.3,0.51,5.87,149.0,476704,664948,,ball,12.0,R,L,OAK,SEA,B,,,0.26,4.22,Ryan Wills,0.022
522240,503592,FC,20210525,90.3,0.64,5.88,180.0,476704,664948,,foul,7.0,R,L,OAK,SEA,S,,,-0.45,1.72,Ryan Wills,-0.064
522241,503593,FF,20210525,93.8,0.61,5.8,149.0,476704,664948,,swinging_strike,5.0,R,L,OAK,SEA,S,,,-0.18,2.43,Ryan Wills,-0.048
522242,503594,CU,20210525,82.5,0.63,5.74,262.0,621566,664948,walk,blocked_ball,13.0,L,L,OAK,SEA,B,,,-2.27,0.05,Ryan Wills,0.214
522243,503595,FF,20210525,93.0,0.74,5.73,152.0,621566,664948,,foul,11.0,L,L,OAK,SEA,S,,,-1.03,2.65,Ryan Wills,0.0
522244,503596,FC,20210525,87.1,0.83,5.69,187.0,621566,664948,,foul,4.0,L,L,OAK,SEA,S,,,-0.46,2.35,Ryan Wills,0.0
522245,503597,FF,20210525,93.8,0.58,5.8,151.0,621566,664948,,foul,5.0,L,L,OAK,SEA,S,,,0.0,2.76,Ryan Wills,0.0
522246,503598,FC,20210525,88.1,0.88,5.72,159.0,621566,664948,,swinging_strike,3.0,L,L,OAK,SEA,S,,,0.48,3.09,Ryan Wills,-0.065
522247,503599,FF,20210525,92.4,0.69,5.85,154.0,621566,664948,,called_strike,2.0,L,L,OAK,SEA,S,,,0.25,3.09,Ryan Wills,-0.049
