,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
491,491,491,491,491,89977,SL,20200906,86.0,-1.93,5.36,124.0,666158,624418,field_out,hit_into_play,14.0,L,R,LAD,COL,X,7.0,fly_ball,0.23,1.08,Malachi Moore,-0.215,0.77,0.4199999999999999,in,out,w
492,492,492,492,492,89978,CU,20200906,79.1,-1.81,5.59,48.0,666158,624418,,foul,6.0,L,R,LAD,COL,S,,,0.74,2.35,Malachi Moore,-0.076,0.26,0.8500000000000001,in,in,r
493,493,493,493,493,89979,FF,20200906,90.8,-2.0,5.31,227.0,666158,624418,,called_strike,11.0,L,R,LAD,COL,S,,,-1.03,2.43,Malachi Moore,-0.059,0.03,0.9300000000000002,out,in,r
494,494,494,494,494,89980,CU,20200906,78.3,-2.08,5.55,56.0,666158,624418,,ball,1.0,L,R,LAD,COL,B,,,-0.79,3.2,Malachi Moore,0.06,0.2099999999999999,0.2999999999999998,in,in,w
495,495,495,495,495,89981,CU,20200906,78.8,-2.01,5.5,33.0,666158,624418,,ball,14.0,L,R,LAD,COL,B,,,0.09,0.82,Malachi Moore,0.041,0.91,0.68,in,out,r
496,496,496,496,496,89982,FF,20200906,96.0,1.37,6.1,157.0,453568,628711,strikeout,called_strike,9.0,L,L,LAD,COL,S,2.0,,0.67,1.67,Malachi Moore,-0.096,0.3299999999999999,0.1699999999999999,in,in,r
497,497,497,497,497,89983,CU,20200906,80.0,1.5,6.1,319.0,453568,628711,,foul,1.0,L,L,LAD,COL,S,,,-0.5,3.01,Malachi Moore,0.0,0.5,0.4900000000000002,in,in,r
498,498,498,498,498,89984,FF,20200906,95.7,1.55,6.09,146.0,453568,628711,,called_strike,4.0,L,L,LAD,COL,S,,,-0.39,2.69,Malachi Moore,-0.032,0.61,0.81,in,in,r
499,499,499,499,499,89985,CU,20200906,81.9,1.38,6.11,311.0,453568,628711,,ball,1.0,L,L,LAD,COL,B,,,-0.4,3.36,Malachi Moore,0.021,0.6,0.1400000000000001,in,in,w
500,500,500,500,500,89986,CU,20200906,81.4,1.42,6.03,9.0,453568,628711,,ball,13.0,L,L,LAD,COL,B,,,-1.26,0.73,Malachi Moore,0.013,0.26,0.77,out,out,r
501,501,501,501,501,89987,FF,20200906,95.3,1.44,6.02,158.0,453568,628711,,called_strike,13.0,L,L,LAD,COL,S,,,-0.56,1.52,Malachi Moore,-0.017,0.4399999999999999,0.02,in,in,r
502,502,502,502,502,89988,FF,20200906,94.7,1.51,5.97,145.0,571448,628711,grounded_into_double_play,hit_into_play,9.0,R,L,LAD,COL,X,4.0,ground_ball,0.5,2.03,Malachi Moore,-0.499,0.5,0.5299999999999998,in,in,r
503,503,503,503,503,89989,CU,20200906,80.7,1.39,6.02,326.0,596115,628711,walk,blocked_ball,13.0,R,L,LAD,COL,B,,,-0.84,0.57,Malachi Moore,0.332,0.16,0.93,in,out,r
504,504,504,504,504,89990,CU,20200906,81.7,1.52,5.99,300.0,596115,628711,,foul,13.0,R,L,LAD,COL,S,,,-1.02,1.84,Malachi Moore,0.0,0.02,0.3400000000000001,out,in,r
505,505,505,505,505,89991,FF,20200906,94.6,1.35,5.97,147.0,596115,628711,,ball,13.0,R,L,LAD,COL,B,,,-0.34,1.25,Malachi Moore,0.103,0.6599999999999999,0.25,in,out,r
506,506,506,506,506,89992,CU,20200906,81.3,1.43,6.11,307.0,596115,628711,,foul,1.0,R,L,LAD,COL,S,,,-0.38,3.23,Malachi Moore,0.0,0.62,0.27,in,in,r
507,507,507,507,507,89993,FF,20200906,94.2,1.5,6.11,144.0,596115,628711,,called_strike,7.0,R,L,LAD,COL,S,,,-0.29,1.69,Malachi Moore,-0.076,0.71,0.1899999999999999,in,in,r
508,508,508,508,508,89994,FF,20200906,93.4,1.67,6.07,144.0,596115,628711,,called_strike,14.0,R,L,LAD,COL,S,,,0.87,1.88,Malachi Moore,-0.059,0.13,0.3799999999999999,in,in,r
509,509,509,509,509,89995,CU,20200906,79.5,1.63,6.04,311.0,596115,628711,,ball,13.0,R,L,LAD,COL,B,,,-1.04,1.17,Malachi Moore,0.06,0.04,0.33,out,out,r
510,510,510,510,510,89996,CU,20200906,79.3,1.49,6.14,311.0,596115,628711,,ball,13.0,R,L,LAD,COL,B,,,-1.55,1.93,Malachi Moore,0.041,0.55,0.4299999999999999,out,in,r
511,511,511,511,511,89997,CH,20200906,85.1,-1.99,5.27,244.0,571771,624418,field_out,hit_into_play,9.0,R,R,LAD,COL,X,1.0,ground_ball,0.69,1.74,Malachi Moore,-0.078,0.31,0.24,in,in,r
512,512,512,512,512,89998,CU,20200906,82.2,-1.81,5.41,58.0,571771,624418,,ball,14.0,R,R,LAD,COL,B,,,1.62,0.48,Malachi Moore,0.011,0.6200000000000001,1.02,out,out,r
513,513,513,513,513,89999,FF,20200906,93.8,-1.97,5.3,230.0,571771,624418,,foul,8.0,R,R,LAD,COL,S,,,0.18,1.57,Malachi Moore,-0.027,0.8200000000000001,0.07,in,in,r
514,514,514,514,514,90000,SL,20200906,84.9,-2.11,5.38,127.0,571771,624418,,swinging_strike,14.0,R,R,LAD,COL,S,,,0.54,1.37,Malachi Moore,-0.017,0.4599999999999999,0.1299999999999999,in,out,r
515,515,515,515,515,90001,CU,20200906,80.9,-2.0,5.49,47.0,607461,624418,grounded_into_double_play,hit_into_play,7.0,L,R,LAD,COL,X,5.0,ground_ball,-0.67,1.95,Malachi Moore,-0.549,0.3299999999999999,0.4499999999999999,in,in,r
516,516,516,516,516,90002,FF,20200906,92.0,-2.02,5.26,226.0,607461,624418,,ball,11.0,L,R,LAD,COL,B,,,-1.59,3.26,Malachi Moore,0.083,0.5900000000000001,0.2400000000000002,out,in,r
517,517,517,517,517,90003,FF,20200906,91.7,-2.02,5.27,228.0,607461,624418,,called_strike,4.0,L,R,LAD,COL,S,,,-0.75,2.32,Malachi Moore,-0.071,0.25,0.8199999999999998,in,in,r
518,518,518,518,518,90004,CU,20200906,80.3,-1.92,5.49,54.0,607461,624418,,blocked_ball,14.0,L,R,LAD,COL,B,,,1.22,-0.55,Malachi Moore,0.039,0.2199999999999999,2.05,out,out,r
519,519,519,519,519,90005,SL,20200906,86.3,-2.03,5.31,209.0,621035,624418,walk,ball,14.0,R,R,LAD,COL,B,,,1.94,1.36,Malachi Moore,0.332,0.94,0.1399999999999999,out,out,r
520,520,520,520,520,90006,FF,20200906,92.5,-1.91,5.26,229.0,621035,624418,,ball,13.0,R,R,LAD,COL,B,,,-1.16,1.78,Malachi Moore,0.103,0.1599999999999999,0.28,out,in,r
521,521,521,521,521,90007,FF,20200906,92.1,-1.95,5.3,224.0,621035,624418,,foul,1.0,R,R,LAD,COL,S,,,-0.36,3.21,Malachi Moore,0.0,0.64,0.29,in,in,r
522,522,522,522,522,90008,SL,20200906,85.6,-2.08,5.35,166.0,621035,624418,,swinging_strike,14.0,R,R,LAD,COL,S,,,0.77,0.49,Malachi Moore,-0.076,0.2299999999999999,1.01,in,out,r
523,523,523,523,523,90009,FF,20200906,92.7,-1.98,5.24,223.0,621035,624418,,ball,13.0,R,R,LAD,COL,B,,,-0.95,1.64,Malachi Moore,0.051,0.05,0.1399999999999999,in,in,w
524,524,524,524,524,90010,CH,20200906,84.8,-1.96,5.37,242.0,621035,624418,,ball,14.0,R,R,LAD,COL,B,,,0.42,0.91,Malachi Moore,0.032,0.5800000000000001,0.59,in,out,r
525,525,525,525,525,90011,SL,20200906,84.4,-2.01,5.45,162.0,621035,624418,,swinging_strike,6.0,R,R,LAD,COL,S,,,0.39,2.66,Malachi Moore,-0.042,0.61,0.8399999999999999,in,in,r
526,526,526,526,526,90012,FF,20200906,93.0,-1.96,5.36,228.0,669257,624418,home_run,hit_into_play,6.0,R,R,LAD,COL,X,,fly_ball,0.56,2.6,Malachi Moore,0.932,0.4399999999999999,0.8999999999999999,in,in,r
527,527,527,527,527,90013,FF,20200906,92.7,-1.88,5.25,241.0,669257,624418,,ball,8.0,R,R,LAD,COL,B,,,0.11,1.54,Malachi Moore,0.103,0.89,0.04,in,in,w
528,528,528,528,528,90014,FF,20200906,92.6,-1.92,5.33,227.0,669257,624418,,swinging_strike,12.0,R,R,LAD,COL,S,,,0.84,2.43,Malachi Moore,-0.076,0.16,0.9300000000000002,in,in,r
529,529,529,529,529,90015,SL,20200906,84.8,-1.98,5.35,201.0,669257,624418,,ball,14.0,R,R,LAD,COL,B,,,0.74,1.09,Malachi Moore,0.051,0.26,0.4099999999999999,in,out,r
530,530,530,530,530,90016,FF,20200906,91.5,-1.99,5.28,230.0,669257,624418,,ball,14.0,R,R,LAD,COL,B,,,2.24,0.31,Malachi Moore,0.032,1.2400000000000002,1.19,out,out,r
531,531,531,531,531,90017,CH,20200906,88.8,-1.91,5.39,229.0,669257,624418,,called_strike,14.0,R,R,LAD,COL,S,,,0.84,2.04,Malachi Moore,-0.042,0.16,0.54,in,in,r
532,532,532,532,532,90018,FF,20200906,93.9,1.38,6.14,158.0,606132,628711,strikeout,foul_tip,1.0,L,L,LAD,COL,S,2.0,,-0.29,3.09,Malachi Moore,-0.25,0.71,0.4100000000000001,in,in,r
533,533,533,533,533,90019,CU,20200906,80.6,1.34,6.08,318.0,606132,628711,,foul,7.0,L,L,LAD,COL,S,,,-0.51,1.84,Malachi Moore,0.0,0.49,0.3400000000000001,in,in,r
534,534,534,534,534,90020,FF,20200906,95.2,1.43,6.02,145.0,606132,628711,,foul,5.0,L,L,LAD,COL,S,,,-0.03,2.31,Malachi Moore,0.0,0.97,0.81,in,in,r
535,535,535,535,535,90021,CU,20200906,80.3,1.7,5.74,312.0,606132,628711,,ball,13.0,L,L,LAD,COL,B,,,-2.27,-1.23,Malachi Moore,0.018,1.27,2.73,out,out,r
536,536,536,536,536,90022,FF,20200906,94.6,1.46,6.05,145.0,606132,628711,,called_strike,7.0,L,L,LAD,COL,S,,,-0.46,1.79,Malachi Moore,-0.053,0.54,0.29,in,in,r
537,537,537,537,537,90023,CU,20200906,80.1,1.55,5.95,306.0,606132,628711,,foul,7.0,L,L,LAD,COL,S,,,-0.47,2.0,Malachi Moore,-0.041,0.53,0.5,in,in,r
538,538,538,538,538,90024,CU,20200906,81.6,1.33,6.1,305.0,553869,628711,single,hit_into_play,11.0,R,L,LAD,COL,X,1.0,ground_ball,-1.21,2.6,Malachi Moore,0.156,0.2099999999999999,0.8999999999999999,out,in,w
539,539,539,539,539,90025,CU,20200906,80.7,1.67,6.09,301.0,553869,628711,,called_strike,8.0,R,L,LAD,COL,S,,,0.25,2.06,Malachi Moore,-0.017,0.75,0.56,in,in,r
540,540,540,540,540,90026,FF,20200906,94.2,1.39,6.01,147.0,641658,628711,field_out,hit_into_play,8.0,R,L,LAD,COL,X,8.0,fly_ball,-0.02,2.07,Malachi Moore,-0.208,0.98,0.5699999999999998,in,in,r
541,541,541,541,541,90027,FF,20200906,94.4,1.63,5.97,146.0,641658,628711,,foul,4.0,R,L,LAD,COL,S,,,-0.56,2.42,Malachi Moore,-0.058,0.4399999999999999,0.92,in,in,r
542,542,542,542,542,90028,CU,20200906,79.3,1.56,6.1,301.0,641658,628711,,ball,12.0,R,L,LAD,COL,B,,,1.02,3.48,Malachi Moore,0.072,0.02,0.02,out,in,r
543,543,543,543,543,90029,FF,20200906,93.8,1.86,5.91,145.0,641658,628711,,swinging_strike,9.0,R,L,LAD,COL,S,,,0.48,1.92,Malachi Moore,-0.039,0.52,0.4199999999999999,in,in,r
544,544,544,544,544,90030,CH,20200906,85.5,1.72,5.93,124.0,641658,628711,,ball,12.0,R,L,LAD,COL,B,,,1.48,2.92,Malachi Moore,0.04,0.48,0.5800000000000001,out,in,r
545,545,545,545,545,90031,FF,20200906,93.3,1.67,6.04,144.0,641658,628711,,ball,12.0,R,L,LAD,COL,B,,,1.62,3.09,Malachi Moore,0.027,0.6200000000000001,0.4100000000000001,out,in,r
546,546,546,546,546,90032,FF,20200906,93.5,1.63,6.07,158.0,658069,628711,home_run,hit_into_play,2.0,R,L,LAD,COL,X,,fly_ball,0.24,3.05,Malachi Moore,1.773,0.76,0.4500000000000002,in,in,r
547,547,547,547,547,90033,CU,20200906,79.7,1.67,6.08,299.0,658069,628711,,foul,2.0,R,L,LAD,COL,S,,,-0.24,2.91,Malachi Moore,-0.044,0.76,0.5899999999999999,in,in,r
548,548,548,548,548,90034,CH,20200906,84.8,1.75,5.93,130.0,461314,628711,single,hit_into_play,14.0,R,L,LAD,COL,X,7.0,line_drive,0.44,1.38,Malachi Moore,0.238,0.56,0.1200000000000001,in,out,w
549,549,549,549,549,90035,FF,20200906,94.1,1.64,6.03,150.0,461314,628711,,called_strike,9.0,R,L,LAD,COL,S,,,0.77,2.23,Malachi Moore,-0.039,0.2299999999999999,0.73,in,in,r
550,550,550,550,550,90036,CU,20200906,80.4,1.65,6.1,292.0,461314,628711,,ball,1.0,R,L,LAD,COL,B,,,-0.32,3.46,Malachi Moore,0.04,0.6799999999999999,0.04,in,in,w
551,551,551,551,551,90037,FF,20200906,93.2,1.79,6.07,147.0,461314,628711,,ball,14.0,R,L,LAD,COL,B,,,1.49,2.11,Malachi Moore,0.027,0.49,0.6099999999999999,out,in,r
552,552,552,552,552,90038,FF,20200906,92.8,1.7,6.12,150.0,607680,628711,field_out,hit_into_play,1.0,R,L,LAD,COL,X,3.0,popup,-0.31,3.3,Malachi Moore,0.146,0.69,0.2000000000000001,in,in,r
553,553,553,553,553,90039,SL,20200906,87.2,-1.87,5.38,187.0,572041,624418,strikeout,called_strike,7.0,R,R,LAD,COL,S,2.0,,-0.28,1.82,Malachi Moore,-0.278,0.72,0.32,in,in,r
554,554,554,554,554,90040,FF,20200906,95.7,-1.78,5.24,229.0,572041,624418,,ball,11.0,R,R,LAD,COL,B,,,-1.19,2.94,Malachi Moore,0.062,0.1899999999999999,0.56,out,in,r
555,555,555,555,555,90041,FF,20200906,94.3,-1.81,5.13,236.0,572041,624418,,called_strike,7.0,R,R,LAD,COL,S,,,-0.3,1.88,Malachi Moore,-0.064,0.7,0.3799999999999999,in,in,r
556,556,556,556,556,90042,SL,20200906,87.4,-1.92,5.3,214.0,572041,624418,,foul_tip,14.0,R,R,LAD,COL,S,,,1.35,1.95,Malachi Moore,-0.05,0.3500000000000001,0.4499999999999999,out,in,r
557,557,557,557,557,90043,SL,20200906,86.9,-1.83,5.26,167.0,572041,624418,,ball,12.0,R,R,LAD,COL,B,,,0.97,2.58,Malachi Moore,0.044,0.03,0.92,in,in,w
558,558,558,558,558,90044,SL,20200906,88.0,-1.72,5.38,210.0,572041,624418,,ball,14.0,R,R,LAD,COL,B,,,0.84,1.54,Malachi Moore,0.033,0.16,0.04,in,in,w
559,559,559,559,559,90045,FF,20200906,95.5,-1.88,5.29,226.0,641355,624418,field_out,hit_into_play,6.0,L,R,LAD,COL,X,6.0,popup,0.48,3.07,Malachi Moore,-0.249,0.52,0.4300000000000001,in,in,r
560,560,560,560,560,90046,CH,20200906,86.0,-1.9,5.4,245.0,641355,624418,,foul,9.0,L,R,LAD,COL,S,,,0.46,1.99,Malachi Moore,-0.077,0.54,0.49,in,in,r
561,561,561,561,561,90047,CH,20200906,87.1,-2.0,5.35,240.0,641355,624418,,ball,14.0,L,R,LAD,COL,B,,,0.41,1.03,Malachi Moore,0.057,0.5900000000000001,0.47,in,out,r
562,562,562,562,562,90048,CH,20200906,85.0,-1.97,5.47,240.0,641355,624418,,blocked_ball,14.0,L,R,LAD,COL,B,,,0.59,0.71,Malachi Moore,0.013,0.41,0.79,in,out,r
563,563,563,563,563,90049,FF,20200906,94.0,-1.79,5.39,226.0,641355,624418,,swinging_strike,3.0,L,R,LAD,COL,S,,,0.47,3.45,Malachi Moore,-0.044,0.53,0.0499999999999998,in,in,r
564,564,564,564,564,90050,FF,20200906,94.6,-2.01,5.27,229.0,571970,624418,walk,ball,14.0,L,R,LAD,COL,B,,,0.41,1.24,Malachi Moore,0.168,0.5900000000000001,0.26,in,out,r
565,565,565,565,565,90051,CU,20200906,80.5,-1.89,5.46,44.0,571970,624418,,ball,14.0,L,R,LAD,COL,B,,,1.12,0.04,Malachi Moore,0.072,0.1200000000000001,1.46,out,out,r
566,566,566,566,566,90052,CH,20200906,86.0,-2.07,5.44,241.0,571970,624418,,ball,11.0,L,R,LAD,COL,B,,,-0.99,3.34,Malachi Moore,0.033,0.01,0.1600000000000001,in,in,w
567,567,567,567,567,90053,CH,20200906,84.3,-2.05,5.43,243.0,571970,624418,,ball,13.0,L,R,LAD,COL,B,,,-0.11,0.99,Malachi Moore,0.02,0.89,0.51,in,out,r
568,568,568,568,568,90054,FF,20200906,92.7,-1.99,5.31,228.0,571970,624418,,foul,5.0,L,R,LAD,COL,S,,,0.16,2.35,Malachi Moore,-0.026,0.84,0.8500000000000001,in,in,r
569,569,569,569,569,90055,FF,20200906,93.7,-2.05,5.41,230.0,608369,624418,home_run,hit_into_play,5.0,L,R,LAD,COL,X,,fly_ball,-0.1,2.73,Malachi Moore,1.065,0.9,0.77,in,in,r
570,570,570,570,570,90056,SL,20200906,87.4,-2.07,5.42,204.0,608369,624418,,foul,9.0,L,R,LAD,COL,S,,,0.68,1.61,Malachi Moore,0.0,0.3199999999999999,0.1100000000000001,in,in,r
571,571,571,571,571,90057,FF,20200906,93.8,-2.24,5.27,231.0,608369,624418,,foul,3.0,L,R,LAD,COL,S,,,0.52,3.37,Malachi Moore,-0.039,0.48,0.1299999999999999,in,in,r
572,572,572,572,572,90058,FF,20200906,91.3,-2.2,5.29,230.0,608369,624418,,called_strike,13.0,L,R,LAD,COL,S,,,-0.93,1.99,Malachi Moore,-0.026,0.0699999999999999,0.49,in,in,r
573,573,573,573,573,90059,FF,20200906,92.0,-2.14,5.38,227.0,666158,624418,field_out,hit_into_play,3.0,L,R,LAD,COL,X,5.0,popup,0.6,2.66,Malachi Moore,-0.153,0.4,0.8399999999999999,in,in,r
574,574,574,574,574,90060,FF,20200906,90.8,-2.0,5.39,228.0,666158,624418,,foul,2.0,L,R,LAD,COL,S,,,-0.07,2.73,Malachi Moore,-0.056,0.93,0.77,in,in,r
575,575,575,575,575,90061,FF,20200906,90.4,-2.05,5.41,226.0,666158,624418,,foul,5.0,L,R,LAD,COL,S,,,-0.27,2.38,Malachi Moore,-0.042,0.73,0.8799999999999999,in,in,r
576,576,576,576,576,90062,FF,20200906,96.0,1.65,6.02,149.0,453568,628711,strikeout,swinging_strike,3.0,L,L,LAD,COL,S,2.0,,0.42,3.47,Malachi Moore,-0.299,0.5800000000000001,0.0299999999999998,in,in,r
577,577,577,577,577,90063,FF,20200906,95.3,1.7,6.02,150.0,453568,628711,,ball,11.0,L,L,LAD,COL,B,,,-1.11,3.08,Malachi Moore,0.037,0.1100000000000001,0.4199999999999999,out,in,r
578,578,578,578,578,90064,FF,20200906,93.4,1.67,6.09,156.0,453568,628711,,ball,12.0,L,L,LAD,COL,B,,,1.13,4.29,Malachi Moore,0.066,0.1299999999999999,0.79,out,out,r
579,579,579,579,579,90065,CU,20200906,79.9,1.6,5.99,314.0,453568,628711,,foul,8.0,L,L,LAD,COL,S,,,0.1,1.69,Malachi Moore,0.0,0.9,0.1899999999999999,in,in,r
580,580,580,580,580,90066,FF,20200906,94.9,1.65,6.02,153.0,453568,628711,,swinging_strike,5.0,L,L,LAD,COL,S,,,-0.19,2.36,Malachi Moore,-0.095,0.81,0.8599999999999999,in,in,r
581,581,581,581,581,90067,CU,20200906,81.4,1.69,6.07,307.0,453568,628711,,swinging_strike,13.0,L,L,LAD,COL,S,,,-0.96,1.29,Malachi Moore,-0.053,0.04,0.2099999999999999,in,out,r
582,582,582,582,582,90068,CU,20200906,79.9,1.55,6.06,309.0,571448,628711,field_out,hit_into_play,4.0,R,L,LAD,COL,X,7.0,fly_ball,-0.67,2.41,Malachi Moore,-0.252,0.3299999999999999,0.91,in,in,r
583,583,583,583,583,90069,FF,20200906,92.5,1.62,5.97,154.0,571448,628711,,foul,12.0,R,L,LAD,COL,S,,,0.93,3.97,Malachi Moore,0.0,0.0699999999999999,0.4700000000000002,in,out,r
584,584,584,584,584,90070,CU,20200906,81.0,1.5,6.0,306.0,571448,628711,,foul,7.0,R,L,LAD,COL,S,,,-0.49,1.64,Malachi Moore,0.0,0.51,0.1399999999999999,in,in,r
585,585,585,585,585,90071,FF,20200906,93.8,1.77,6.08,150.0,571448,628711,,ball,12.0,R,L,LAD,COL,B,,,0.82,4.96,Malachi Moore,0.003,0.18,1.46,in,out,r
586,586,586,586,586,90072,CU,20200906,78.8,1.77,6.0,313.0,571448,628711,,called_strike,2.0,R,L,LAD,COL,S,,,-0.04,3.36,Malachi Moore,-0.059,0.96,0.1400000000000001,in,in,r
587,587,587,587,587,90073,FF,20200906,94.8,1.63,6.07,152.0,571448,628711,,called_strike,3.0,R,L,LAD,COL,S,,,0.31,3.24,Malachi Moore,-0.044,0.69,0.2599999999999998,in,in,r
588,588,588,588,588,90074,FF,20200906,95.4,1.55,6.06,152.0,596115,628711,walk,ball,12.0,R,L,LAD,COL,B,,,1.43,3.26,Malachi Moore,0.226,0.4299999999999999,0.2400000000000002,out,in,r
589,589,589,589,589,90075,FF,20200906,92.2,1.53,6.17,159.0,596115,628711,,ball,12.0,R,L,LAD,COL,B,,,1.6,4.39,Malachi Moore,0.06,0.6000000000000001,0.8899999999999997,out,out,r
590,590,590,590,590,90076,CU,20200906,79.8,1.64,6.02,314.0,596115,628711,,ball,13.0,R,L,LAD,COL,B,,,-0.43,1.39,Malachi Moore,0.03,0.5700000000000001,0.1100000000000001,in,out,r
591,591,591,591,591,90077,CU,20200906,80.0,1.66,6.02,309.0,596115,628711,,swinging_strike,13.0,R,L,LAD,COL,S,,,-0.22,1.41,Malachi Moore,-0.044,0.78,0.09,in,out,r
592,592,592,592,592,90078,FF,20200906,93.2,1.74,6.1,148.0,596115,628711,,ball,12.0,R,L,LAD,COL,B,,,1.39,4.37,Malachi Moore,0.02,0.3899999999999999,0.8700000000000001,out,out,r
593,593,593,593,593,90079,FF,20200906,94.5,1.78,6.07,144.0,596115,628711,,foul,8.0,R,L,LAD,COL,S,,,0.22,1.94,Malachi Moore,-0.026,0.78,0.4399999999999999,in,in,r
594,594,594,594,594,90080,CU,20200906,78.1,1.7,6.03,312.0,606132,628711,strikeout,swinging_strike_blocked,13.0,L,L,LAD,COL,S,2.0,,-1.32,0.57,Malachi Moore,-0.153,0.32,0.93,out,out,r
595,595,595,595,595,90081,CU,20200906,78.5,1.6,6.1,309.0,606132,628711,,foul,13.0,L,L,LAD,COL,S,,,-1.09,2.51,Malachi Moore,-0.056,0.09,0.9900000000000002,out,in,r
596,596,596,596,596,90082,FF,20200906,93.4,1.7,6.12,147.0,606132,628711,,called_strike,8.0,L,L,LAD,COL,S,,,0.01,1.92,Malachi Moore,-0.042,0.99,0.4199999999999999,in,in,r
597,597,597,597,597,103990,FF,20200903,95.8,1.83,5.68,136.0,608348,459429,strikeout,swinging_strike,6.0,R,L,LAD,ARI,S,2.0,,0.43,2.18,Malachi Moore,-0.205,0.5700000000000001,0.6800000000000002,in,in,r
598,598,598,598,598,103991,FF,20200903,94.2,1.93,5.64,133.0,608348,459429,,foul,2.0,R,L,LAD,ARI,S,,,0.0,2.82,Malachi Moore,-0.076,,0.6800000000000002,in,in,r
599,599,599,599,599,103992,FF,20200903,93.5,1.95,5.62,139.0,608348,459429,,swinging_strike,2.0,R,L,LAD,ARI,S,,,0.27,3.11,Malachi Moore,-0.051,0.73,0.3900000000000001,in,in,r
600,600,600,600,600,103993,FF,20200903,94.9,1.75,5.68,133.0,662139,459429,strikeout,swinging_strike,4.0,L,L,LAD,ARI,S,2.0,,-0.45,2.25,Malachi Moore,-0.26,0.55,0.75,in,in,r
601,601,601,601,601,103994,FF,20200903,94.9,1.68,5.69,138.0,662139,459429,,ball,13.0,L,L,LAD,ARI,B,,,-1.62,1.38,Malachi Moore,0.003,0.6200000000000001,0.1200000000000001,out,out,r
602,602,602,602,602,103995,FF,20200903,94.0,1.71,5.77,139.0,662139,459429,,foul,2.0,L,L,LAD,ARI,S,,,-0.03,3.05,Malachi Moore,-0.07,0.97,0.4500000000000002,in,in,r
603,603,603,603,603,103996,FF,20200903,92.4,1.83,5.79,140.0,662139,459429,,foul_tip,12.0,L,L,LAD,ARI,S,,,0.08,3.54,Malachi Moore,-0.045,0.92,0.04,in,out,r
604,604,604,604,604,103997,FF,20200903,95.7,1.95,5.66,132.0,670370,459429,double,hit_into_play,12.0,R,L,LAD,ARI,X,9.0,ground_ball,1.16,2.88,Malachi Moore,0.477,0.1599999999999999,0.6200000000000001,out,in,w
605,605,605,605,605,103998,FF,20200903,94.8,1.92,5.67,134.0,670370,459429,,called_strike,14.0,R,L,LAD,ARI,S,,,0.92,1.93,Malachi Moore,-0.044,0.0799999999999999,0.4299999999999999,in,in,r
606,606,606,606,606,103999,FF,20200903,93.8,1.87,5.71,135.0,670370,459429,,ball,12.0,R,L,LAD,ARI,B,,,1.61,3.34,Malachi Moore,0.02,0.6100000000000001,0.1600000000000001,out,in,r
607,607,607,607,607,104000,FF,20200903,93.8,1.85,5.75,138.0,670370,459429,,swinging_strike,1.0,R,L,LAD,ARI,S,,,-0.67,3.13,Malachi Moore,-0.026,0.3299999999999999,0.3700000000000001,in,in,r
608,608,608,608,608,104001,FF,20200903,94.4,1.77,5.78,132.0,668942,459429,strikeout,foul_tip,5.0,L,L,LAD,ARI,S,2.0,,0.27,2.34,Malachi Moore,-0.18,0.73,0.8399999999999999,in,in,r
609,609,609,609,609,104002,FF,20200903,93.6,1.79,5.75,132.0,668942,459429,,ball,11.0,L,L,LAD,ARI,B,,,-1.82,3.26,Malachi Moore,0.027,0.8200000000000001,0.2400000000000002,out,in,r
610,610,610,610,610,104003,FF,20200903,92.1,1.8,5.77,136.0,668942,459429,,called_strike,5.0,L,L,LAD,ARI,S,,,0.08,2.42,Malachi Moore,-0.056,0.92,0.92,in,in,r
611,611,611,611,611,104004,FF,20200903,91.1,1.75,5.82,132.0,668942,459429,,called_strike,6.0,L,L,LAD,ARI,S,,,0.68,2.81,Malachi Moore,-0.042,0.3199999999999999,0.69,in,in,r
612,612,612,612,612,104005,SL,20200903,85.8,-0.83,6.22,135.0,605141,592499,field_out,hit_into_play,5.0,R,R,LAD,ARI,X,8.0,fly_ball,-0.14,2.11,Malachi Moore,-0.53,0.86,0.6099999999999999,in,in,r
613,613,613,613,613,104006,FF,20200903,93.5,-0.87,6.18,165.0,605141,592499,,blocked_ball,14.0,R,R,LAD,ARI,B,,,0.18,0.51,Malachi Moore,0.055,0.8200000000000001,0.99,in,out,r
614,614,614,614,614,104007,SL,20200903,87.4,-0.8,6.17,153.0,605131,592499,field_out,hit_into_play,6.0,R,R,LAD,ARI,X,7.0,line_drive,0.34,2.12,Malachi Moore,-0.385,0.6599999999999999,0.6200000000000001,in,in,r
615,615,615,615,615,104008,SL,20200903,84.5,-0.9,6.26,128.0,605131,592499,,foul,6.0,R,R,LAD,ARI,S,,,0.34,2.56,Malachi Moore,-0.078,0.6599999999999999,0.94,in,in,r
616,616,616,616,616,104009,FF,20200903,92.4,-0.83,6.27,199.0,571771,592499,single,hit_into_play,2.0,R,R,LAD,ARI,X,8.0,line_drive,-0.23,3.31,Malachi Moore,0.825,0.77,0.1899999999999999,in,in,r
