Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
325669,CU,20210709,77.5,2.34,5.79,327.0,593871,571871,,ball,13.0,R,L,MIN,DET,B,,,-0.75,1.17,Dan Merzel,0.181,r
325670,FF,20210709,93.2,2.2,5.97,142.0,593871,571871,,foul,1.0,R,L,MIN,DET,S,,,-0.44,3.1,Dan Merzel,-0.138,
325671,CH,20210709,85.1,2.31,5.69,123.0,593871,571871,,ball,14.0,R,L,MIN,DET,B,,,1.81,1.85,Dan Merzel,0.099,r
325672,CH,20210709,85.5,2.49,5.67,123.0,593871,571871,,ball,14.0,R,L,MIN,DET,B,,,1.29,1.2,Dan Merzel,0.058,r
325673,FF,20210709,93.8,2.18,5.96,147.0,593871,571871,,called_strike,1.0,R,L,MIN,DET,S,,,-0.4,3.51,Dan Merzel,-0.072,w
325674,SL,20210709,85.0,2.56,5.76,230.0,666135,571871,walk,ball,13.0,L,L,MIN,DET,B,,,-1.01,1.43,Dan Merzel,0.313,r
325675,FF,20210709,93.5,2.2,5.98,146.0,666135,571871,,ball,12.0,L,L,MIN,DET,B,,,0.17,4.26,Dan Merzel,0.117,r
325676,SL,20210709,84.2,2.26,5.89,281.0,666135,571871,,ball,12.0,L,L,MIN,DET,B,,,1.5,4.72,Dan Merzel,0.051,r
325677,CU,20210709,80.0,2.23,5.72,335.0,666135,571871,,blocked_ball,13.0,L,L,MIN,DET,B,,,-1.49,-0.07,Dan Merzel,0.022,r
325678,SL,20210709,84.0,2.44,5.65,291.0,666135,571871,,foul_tip,13.0,L,L,MIN,DET,S,,,-0.97,1.72,Dan Merzel,-0.064,
325679,FF,20210709,94.2,2.2,5.86,145.0,666135,571871,,called_strike,7.0,L,L,MIN,DET,S,,,-0.48,1.69,Dan Merzel,-0.048,r
325680,CH,20210709,86.1,2.32,5.66,122.0,443558,571871,sac_fly,hit_into_play,3.0,R,L,MIN,DET,X,8.0,fly_ball,0.39,3.23,Dan Merzel,-0.441,
325681,CH,20210709,85.0,2.59,5.66,124.0,443558,571871,,ball,12.0,R,L,MIN,DET,B,,,1.58,3.14,Dan Merzel,0.024,r
325682,SL,20210709,86.4,2.56,5.64,225.0,663616,571871,single,hit_into_play,5.0,L,L,MIN,DET,X,9.0,ground_ball,-0.2,2.26,Dan Merzel,0.85,
325683,SL,20210709,83.5,2.62,5.67,304.0,663616,571871,,ball,12.0,L,L,MIN,DET,B,,,1.28,3.1,Dan Merzel,0.075,r
325684,SL,20210709,85.1,2.48,5.65,255.0,663616,571871,,called_strike,1.0,L,L,MIN,DET,S,,,-0.33,3.03,Dan Merzel,-0.1,r
325685,SL,20210709,87.3,-1.31,5.88,159.0,518626,666159,walk,ball,14.0,R,R,MIN,DET,B,,,1.1,1.11,Dan Merzel,0.504,r
325686,FF,20210709,92.7,-1.09,5.92,198.0,518626,666159,,swinging_strike,8.0,R,R,MIN,DET,S,,,0.02,2.1,Dan Merzel,-0.134,
325687,FF,20210709,93.5,-1.1,5.92,198.0,518626,666159,,swinging_strike,2.0,R,R,MIN,DET,S,,,-0.05,2.9,Dan Merzel,-0.136,
325688,SL,20210709,85.5,-1.26,5.92,157.0,518626,666159,,ball,14.0,R,R,MIN,DET,B,,,0.25,1.11,Dan Merzel,0.226,r
325689,FF,20210709,92.0,-1.35,5.89,198.0,518626,666159,,ball,14.0,R,R,MIN,DET,B,,,0.68,1.17,Dan Merzel,0.11,r
325690,CH,20210709,86.4,-1.3,5.88,216.0,518626,666159,,ball,14.0,R,R,MIN,DET,B,,,1.44,1.67,Dan Merzel,0.055,r
325691,FF,20210709,91.8,-1.69,5.96,202.0,650333,666159,single,hit_into_play,6.0,L,R,MIN,DET,X,8.0,ground_ball,0.57,2.51,Dan Merzel,0.403,
325692,FF,20210709,98.7,-2.71,6.54,217.0,408234,660896,field_out,hit_into_play,5.0,R,R,MIN,DET,X,9.0,fly_ball,0.11,2.68,Dan Merzel,-0.185,
325693,FF,20210709,99.2,-2.88,6.49,218.0,408234,660896,,foul,2.0,R,R,MIN,DET,S,,,0.18,3.33,Dan Merzel,-0.041,
325694,FF,20210709,98.8,-2.83,6.48,221.0,543257,660896,strikeout,swinging_strike,2.0,L,R,MIN,DET,S,2.0,,-0.1,2.93,Dan Merzel,-0.189,
325695,FF,20210709,97.9,-2.82,6.47,223.0,543257,660896,,called_strike,11.0,L,R,MIN,DET,S,,,-0.09,3.12,Dan Merzel,-0.064,r
325696,FF,20210709,97.2,-3.02,6.31,220.0,543257,660896,,foul,6.0,L,R,MIN,DET,S,,,0.33,2.58,Dan Merzel,-0.048,
325697,FF,20210709,98.7,-2.93,6.28,222.0,570731,660896,single,hit_into_play,2.0,R,R,MIN,DET,X,9.0,line_drive,0.23,3.25,Dan Merzel,0.213,
325698,SL,20210709,87.4,-3.1,6.23,97.0,570731,660896,,foul,9.0,R,R,MIN,DET,S,,,0.8,2.13,Dan Merzel,0.0,
325699,SL,20210709,90.5,-2.64,6.39,109.0,570731,660896,,ball,11.0,R,R,MIN,DET,B,,,-1.46,2.78,Dan Merzel,0.07,r
325700,SL,20210709,88.5,-3.03,6.12,141.0,570731,660896,,called_strike,1.0,R,R,MIN,DET,S,,,-0.45,3.11,Dan Merzel,-0.053,r
325701,SL,20210709,90.1,-2.89,6.17,141.0,570731,660896,,ball,14.0,R,R,MIN,DET,B,,,1.72,1.68,Dan Merzel,0.038,r
325702,FF,20210709,99.6,-2.62,6.51,214.0,570731,660896,,ball,11.0,R,R,MIN,DET,B,,,-0.94,5.05,Dan Merzel,0.021,r
325703,FF,20210709,99.6,-2.86,6.36,220.0,570731,660896,,called_strike,3.0,R,R,MIN,DET,S,,,0.41,2.92,Dan Merzel,-0.027,r
325704,FF,20210709,99.1,-2.72,6.46,219.0,668731,660896,field_out,hit_into_play,5.0,L,R,MIN,DET,X,6.0,ground_ball,-0.24,2.69,Dan Merzel,-0.203,
325705,FF,20210709,98.7,-2.93,6.43,223.0,668731,660896,,foul,5.0,L,R,MIN,DET,S,,,0.25,2.4,Dan Merzel,-0.038,
325706,FF,20210709,95.0,-1.44,5.83,201.0,666163,666159,field_out,hit_into_play,12.0,L,R,MIN,DET,X,4.0,ground_ball,0.97,2.5,Dan Merzel,-0.406,
325707,CH,20210709,86.2,-1.46,5.86,218.0,666163,666159,,foul,8.0,L,R,MIN,DET,S,,,-0.15,2.05,Dan Merzel,-0.067,
325708,SL,20210709,85.9,-1.27,5.9,156.0,593934,666159,strikeout,swinging_strike_blocked,14.0,R,R,MIN,DET,S,2.0,,0.89,0.79,Dan Merzel,-0.432,
325709,SL,20210709,86.1,-1.3,5.87,151.0,593934,666159,,blocked_ball,14.0,R,R,MIN,DET,B,,,0.8,0.62,Dan Merzel,-0.023,r
325710,FF,20210709,92.3,-1.42,5.76,204.0,593934,666159,,foul,1.0,R,R,MIN,DET,S,,,-0.51,3.11,Dan Merzel,-0.124,
325711,CH,20210709,85.9,-1.38,5.88,219.0,593934,666159,,called_strike,1.0,R,R,MIN,DET,S,,,-0.7,3.37,Dan Merzel,-0.079,r
325712,FF,20210709,92.4,-1.63,5.9,197.0,596146,666159,single,hit_into_play,2.0,L,R,MIN,DET,X,7.0,line_drive,0.17,3.11,Dan Merzel,0.428,
325713,CH,20210709,86.5,-1.88,5.79,223.0,596146,666159,,ball,11.0,L,R,MIN,DET,B,,,-1.15,4.27,Dan Merzel,0.046,r
325714,FF,20210709,93.4,-1.7,5.85,191.0,593871,666159,walk,ball,12.0,L,R,MIN,DET,B,,,1.0,2.56,Dan Merzel,0.149,w
325715,SL,20210709,84.9,-1.76,5.88,136.0,593871,666159,,ball,12.0,L,R,MIN,DET,B,,,0.28,3.99,Dan Merzel,0.083,r
325716,FF,20210709,93.4,-1.76,5.89,202.0,593871,666159,,ball,11.0,L,R,MIN,DET,B,,,-1.16,3.17,Dan Merzel,0.038,r
325717,CH,20210709,88.1,-1.88,5.78,225.0,593871,666159,,ball,13.0,L,R,MIN,DET,B,,,-0.7,0.14,Dan Merzel,0.021,r
325718,CH,20210709,86.8,-1.66,5.88,222.0,593871,666159,,called_strike,6.0,L,R,MIN,DET,S,,,0.45,2.22,Dan Merzel,-0.027,r
325719,CH,20210709,87.0,-1.84,5.88,220.0,666135,666159,field_out,hit_into_play,13.0,L,R,MIN,DET,X,4.0,ground_ball,-0.37,1.21,Dan Merzel,-0.173,
325720,CH,20210709,85.8,-1.78,5.94,220.0,666135,666159,,called_strike,6.0,L,R,MIN,DET,S,,,0.54,2.47,Dan Merzel,-0.057,r
325721,FF,20210709,93.5,-1.67,5.93,203.0,666135,666159,,ball,11.0,L,R,MIN,DET,B,,,-0.68,3.35,Dan Merzel,0.027,w
325722,SL,20210709,82.9,-1.69,6.02,143.0,666135,666159,,called_strike,2.0,L,R,MIN,DET,S,,,0.25,2.84,Dan Merzel,-0.038,r
325723,SL,20210709,80.6,-2.25,5.84,94.0,668670,628317,field_out,hit_into_play,4.0,R,R,MIN,DET,X,6.0,fly_ball,-0.32,2.82,Dan Merzel,-0.192,
325724,FS,20210709,84.8,-2.06,5.93,237.0,668670,628317,,blocked_ball,14.0,R,R,MIN,DET,B,,,0.4,0.35,Dan Merzel,0.037,r
325725,FF,20210709,90.6,-2.05,5.95,211.0,668670,628317,,foul,2.0,R,R,MIN,DET,S,,,-0.24,3.15,Dan Merzel,-0.059,
325726,FS,20210709,83.7,-2.12,5.94,234.0,668670,628317,,blocked_ball,14.0,R,R,MIN,DET,B,,,0.64,0.52,Dan Merzel,0.029,r
325727,SL,20210709,81.6,-2.24,5.76,104.0,668670,628317,,called_strike,14.0,R,R,MIN,DET,S,,,1.03,2.29,Dan Merzel,-0.041,w
325728,FF,20210709,89.9,-2.23,5.83,215.0,670097,628317,field_out,hit_into_play,2.0,R,R,MIN,DET,X,8.0,fly_ball,0.17,3.33,Dan Merzel,-0.384,
325729,FF,20210709,91.0,-2.21,5.85,219.0,670097,628317,,foul,6.0,R,R,MIN,DET,S,,,0.37,2.13,Dan Merzel,0.0,
325730,SL,20210709,82.1,-2.11,5.78,83.0,670097,628317,,ball,14.0,R,R,MIN,DET,B,,,1.85,1.67,Dan Merzel,0.117,r
325731,FF,20210709,90.5,-2.23,5.87,216.0,670097,628317,,foul,9.0,R,R,MIN,DET,S,,,0.47,1.98,Dan Merzel,0.0,
325732,FF,20210709,90.3,-2.24,5.78,214.0,670097,628317,,swinging_strike,6.0,R,R,MIN,DET,S,,,0.59,2.5,Dan Merzel,-0.096,
325733,SL,20210709,80.6,-2.19,5.78,109.0,670097,628317,,called_strike,6.0,R,R,MIN,DET,S,,,0.57,2.14,Dan Merzel,-0.06,r
325734,SL,20210709,81.8,-2.25,5.75,163.0,670097,628317,,blocked_ball,14.0,R,R,MIN,DET,B,,,1.34,0.49,Dan Merzel,0.07,r
325735,CU,20210709,75.5,-1.94,6.09,38.0,670097,628317,,blocked_ball,14.0,R,R,MIN,DET,B,,,0.89,0.71,Dan Merzel,0.046,r
325736,FS,20210709,83.1,-2.28,5.95,243.0,608577,628317,force_out,hit_into_play,7.0,L,R,MIN,DET,X,4.0,ground_ball,-0.73,2.21,Dan Merzel,-0.496,
325737,SL,20210709,82.1,-2.21,5.81,114.0,606992,628317,single,hit_into_play,14.0,R,R,MIN,DET,X,8.0,fly_ball,0.98,1.99,Dan Merzel,0.428,
325738,FS,20210709,85.3,-2.25,5.84,245.0,606992,628317,,ball,13.0,R,R,MIN,DET,B,,,-0.26,0.48,Dan Merzel,0.043,r
325739,FF,20210709,90.2,-2.19,5.86,218.0,606992,628317,,foul,3.0,R,R,MIN,DET,S,,,0.37,2.84,Dan Merzel,-0.057,
325740,SL,20210709,82.2,-2.18,5.82,173.0,606992,628317,,ball,14.0,R,R,MIN,DET,B,,,1.81,0.91,Dan Merzel,0.027,r
325741,SL,20210709,80.2,-2.3,5.83,133.0,606992,628317,,swinging_strike,14.0,R,R,MIN,DET,S,,,1.09,1.3,Dan Merzel,-0.038,
325742,SL,20210709,85.6,-1.57,5.92,124.0,443558,666159,field_out,hit_into_play,5.0,R,R,MIN,DET,X,4.0,ground_ball,0.17,2.45,Dan Merzel,-0.091,
325743,FF,20210709,94.1,-1.53,5.8,197.0,443558,666159,,foul,6.0,R,R,MIN,DET,S,,,0.66,2.84,Dan Merzel,-0.028,
325744,SI,20210709,94.1,-1.49,5.83,204.0,443558,666159,,ball,13.0,R,R,MIN,DET,B,,,-0.77,1.44,Dan Merzel,0.02,r
325745,CH,20210709,87.9,-1.72,5.84,219.0,443558,666159,,swinging_strike,14.0,R,R,MIN,DET,S,,,0.02,1.17,Dan Merzel,-0.02,
325746,SL,20210709,84.4,-1.61,5.93,126.0,443558,666159,,ball,14.0,R,R,MIN,DET,B,,,0.96,1.03,Dan Merzel,0.016,r
325747,FF,20210709,95.5,-1.54,5.9,206.0,663616,666159,strikeout,called_strike,9.0,L,R,MIN,DET,S,2.0,,0.65,1.6,Dan Merzel,-0.142,r
325748,FF,20210709,95.5,-1.72,5.89,202.0,663616,666159,,ball,14.0,L,R,MIN,DET,B,,,0.2,0.86,Dan Merzel,0.028,r
325749,CH,20210709,88.2,-2.0,5.69,231.0,663616,666159,,ball,14.0,L,R,MIN,DET,B,,,0.08,0.24,Dan Merzel,0.013,r
325750,CH,20210709,88.0,-1.79,5.82,224.0,663616,666159,,called_strike,8.0,L,R,MIN,DET,S,,,-0.22,1.58,Dan Merzel,-0.035,r
325751,CU,20210709,78.4,-1.53,6.1,30.0,663616,666159,,called_strike,4.0,L,R,MIN,DET,S,,,-0.38,2.63,Dan Merzel,-0.027,r
325752,FF,20210709,92.9,-1.51,5.97,199.0,518626,666159,field_out,hit_into_play,4.0,R,R,MIN,DET,X,5.0,ground_ball,-0.39,2.33,Dan Merzel,-0.241,
325753,FS,20210709,83.7,-2.26,5.91,243.0,600869,628317,grounded_into_double_play,hit_into_play,13.0,L,R,MIN,DET,X,6.0,ground_ball,-0.9,1.0,Dan Merzel,-0.303,
325754,FS,20210709,83.8,-2.19,5.91,243.0,600869,628317,,called_strike,4.0,L,R,MIN,DET,S,,,-0.71,2.43,Dan Merzel,-0.048,r
325755,FS,20210709,85.2,-2.06,5.89,241.0,408234,628317,strikeout,swinging_strike_blocked,14.0,R,R,MIN,DET,S,2.0,,0.53,0.32,Dan Merzel,-0.332,
325756,SL,20210709,81.6,-2.26,5.84,124.0,408234,628317,,ball,14.0,R,R,MIN,DET,B,,,1.38,2.08,Dan Merzel,0.064,r
325757,FF,20210709,90.9,-2.26,5.78,217.0,408234,628317,,swinging_strike,2.0,R,R,MIN,DET,S,,,0.08,3.05,Dan Merzel,-0.098,
325758,FS,20210709,83.5,-2.2,5.88,247.0,408234,628317,,called_strike,7.0,R,R,MIN,DET,S,,,-0.35,1.98,Dan Merzel,-0.073,r
325759,SL,20210709,82.5,-2.18,5.85,147.0,408234,628317,,ball,14.0,R,R,MIN,DET,B,,,1.33,1.63,Dan Merzel,0.055,r
325760,SL,20210709,79.6,-2.24,5.73,81.0,543257,628317,walk,ball,11.0,L,R,MIN,DET,B,,,-0.92,2.96,Dan Merzel,0.329,w
325761,FS,20210709,83.8,-2.2,5.89,242.0,543257,628317,,ball,11.0,L,R,MIN,DET,B,,,-0.93,2.55,Dan Merzel,0.101,w
325762,SL,20210709,79.7,-2.28,5.75,95.0,543257,628317,,called_strike,2.0,L,R,MIN,DET,S,,,-0.09,2.53,Dan Merzel,-0.066,r
325763,SI,20210709,90.4,-2.4,5.69,218.0,543257,628317,,ball,11.0,L,R,MIN,DET,B,,,-0.91,2.86,Dan Merzel,0.052,w
325764,FS,20210709,83.3,-2.28,5.91,247.0,543257,628317,,ball,13.0,L,R,MIN,DET,B,,,-0.18,0.29,Dan Merzel,0.027,r
325765,FS,20210709,83.6,-2.29,5.93,242.0,543257,628317,,called_strike,6.0,L,R,MIN,DET,S,,,0.41,1.93,Dan Merzel,-0.038,r
325766,FF,20210709,93.3,-1.64,6.0,198.0,650333,666159,field_out,hit_into_play,12.0,L,R,MIN,DET,X,5.0,popup,0.88,2.83,Dan Merzel,-0.161,
325767,FF,20210709,93.3,-1.64,5.84,200.0,650333,666159,,ball,12.0,L,R,MIN,DET,B,,,2.03,2.32,Dan Merzel,0.042,r
325768,FF,20210709,93.6,-1.79,5.95,199.0,650333,666159,,ball,11.0,L,R,MIN,DET,B,,,-0.68,3.38,Dan Merzel,0.02,w
325769,CU,20210709,78.5,-1.48,6.09,27.0,650333,666159,,ball,14.0,L,R,MIN,DET,B,,,0.88,1.01,Dan Merzel,0.014,r
325770,FF,20210709,94.0,-1.74,5.88,196.0,650333,666159,,foul,5.0,L,R,MIN,DET,S,,,0.12,2.1,Dan Merzel,-0.018,
325771,FF,20210709,92.2,-1.73,5.92,196.0,666163,666159,field_out,hit_into_play,3.0,L,R,MIN,DET,X,5.0,ground_ball,0.41,3.21,Dan Merzel,-0.157,
325772,CU,20210709,79.0,-1.56,6.18,31.0,666163,666159,,ball,14.0,L,R,MIN,DET,B,,,1.02,1.06,Dan Merzel,0.021,r
325773,FF,20210709,92.6,-1.79,5.97,201.0,666163,666159,,called_strike,5.0,L,R,MIN,DET,S,,,0.0,2.08,Dan Merzel,-0.027,r
325774,FF,20210709,93.6,-1.56,5.92,198.0,593934,666159,field_out,hit_into_play,8.0,R,R,MIN,DET,X,9.0,fly_ball,0.24,2.13,Dan Merzel,-0.349,
325775,SL,20210709,84.3,-1.72,5.98,166.0,593934,666159,,ball,14.0,R,R,MIN,DET,B,,,0.99,1.2,Dan Merzel,0.07,r
325776,SL,20210709,82.3,-1.72,6.06,124.0,593934,666159,,ball,14.0,R,R,MIN,DET,B,,,1.27,2.29,Dan Merzel,0.038,r
325777,FS,20210709,85.9,-2.18,5.87,232.0,570731,628317,field_out,hit_into_play,8.0,R,R,MIN,DET,X,8.0,fly_ball,-0.14,1.8,Dan Merzel,-0.192,
325778,SL,20210709,82.4,-2.16,5.86,129.0,570731,628317,,foul,3.0,R,R,MIN,DET,S,,,0.64,2.93,Dan Merzel,0.0,
325779,FS,20210709,84.6,-2.27,5.88,234.0,570731,628317,,ball,13.0,R,R,MIN,DET,B,,,-0.9,1.02,Dan Merzel,0.037,r
325780,SL,20210709,81.8,-2.24,5.82,146.0,570731,628317,,ball,14.0,R,R,MIN,DET,B,,,1.97,1.44,Dan Merzel,0.017,r
325781,SL,20210709,81.8,-2.23,5.83,141.0,570731,628317,,swinging_strike,14.0,R,R,MIN,DET,S,,,1.09,1.4,Dan Merzel,-0.047,
325782,SL,20210709,83.0,-2.26,5.85,125.0,570731,628317,,swinging_strike,6.0,R,R,MIN,DET,S,,,0.39,2.35,Dan Merzel,-0.041,
325783,FS,20210709,83.8,-2.25,5.86,242.0,668731,628317,strikeout,swinging_strike_blocked,13.0,L,R,MIN,DET,S,2.0,,-0.4,0.51,Dan Merzel,-0.21,
325784,FS,20210709,83.7,-2.29,5.9,242.0,668731,628317,,ball,13.0,L,R,MIN,DET,B,,,-1.19,1.28,Dan Merzel,0.022,r
325785,FF,20210709,89.7,-2.39,5.84,220.0,668731,628317,,foul,1.0,L,R,MIN,DET,S,,,-0.63,3.37,Dan Merzel,-0.064,
325786,FS,20210709,84.2,-2.26,5.93,237.0,668731,628317,,swinging_strike,13.0,L,R,MIN,DET,S,,,-0.31,1.01,Dan Merzel,-0.048,
325787,SL,20210709,82.4,-2.32,5.81,86.0,668670,628317,walk,ball,12.0,R,R,MIN,DET,B,,,1.05,2.69,Dan Merzel,0.214,r
325788,SL,20210709,81.6,-2.32,5.79,53.0,668670,628317,,ball,14.0,R,R,MIN,DET,B,,,1.23,0.95,Dan Merzel,0.07,r
325789,SL,20210709,81.2,-2.39,5.74,113.0,668670,628317,,called_strike,3.0,R,R,MIN,DET,S,,,0.41,2.88,Dan Merzel,-0.053,r
325790,FS,20210709,84.0,-2.29,5.86,244.0,668670,628317,,ball,14.0,R,R,MIN,DET,B,,,0.73,0.35,Dan Merzel,0.038,r
325791,SL,20210709,83.3,-2.38,5.76,145.0,668670,628317,,swinging_strike,14.0,R,R,MIN,DET,S,,,1.19,1.84,Dan Merzel,-0.032,
325792,SI,20210709,90.2,-2.23,5.81,214.0,668670,628317,,ball,14.0,R,R,MIN,DET,B,,,1.13,0.57,Dan Merzel,0.026,r
325793,SL,20210709,82.0,-2.32,5.7,139.0,670097,628317,strikeout,swinging_strike,14.0,R,R,MIN,DET,S,2.0,,0.37,1.37,Dan Merzel,-0.317,
325794,SL,20210709,81.0,-2.25,5.77,91.0,670097,628317,,foul,8.0,R,R,MIN,DET,S,,,0.02,1.94,Dan Merzel,0.0,
325795,FF,20210709,90.7,-2.2,5.8,218.0,670097,628317,,ball,14.0,R,R,MIN,DET,B,,,1.16,1.74,Dan Merzel,0.101,r
325796,SL,20210709,79.9,-2.29,5.88,83.0,670097,628317,,ball,14.0,R,R,MIN,DET,B,,,1.63,1.89,Dan Merzel,0.043,r
325797,SL,20210709,80.8,-2.31,5.85,121.0,670097,628317,,called_strike,14.0,R,R,MIN,DET,S,,,0.87,2.16,Dan Merzel,-0.057,r
325798,SL,20210709,80.1,-2.33,5.85,108.0,670097,628317,,swinging_strike,14.0,R,R,MIN,DET,S,,,0.83,0.83,Dan Merzel,-0.049,
325799,CU,20210709,73.2,-1.93,6.18,40.0,670097,628317,,ball,14.0,R,R,MIN,DET,B,,,1.22,1.59,Dan Merzel,0.038,r
325800,CH,20210709,86.6,-2.11,5.91,220.0,596146,666159,field_out,hit_into_play,6.0,L,R,MIN,DET,X,4.0,popup,0.46,2.49,Dan Merzel,-0.227,
325801,SI,20210709,91.9,-1.97,5.89,198.0,593871,666159,field_out,hit_into_play,5.0,L,R,MIN,DET,X,7.0,fly_ball,-0.03,2.5,Dan Merzel,-0.499,
325802,FF,20210709,90.5,-1.95,5.85,196.0,593871,666159,,ball,11.0,L,R,MIN,DET,B,,,-1.67,3.56,Dan Merzel,0.136,r
325803,CH,20210709,86.5,-2.02,5.87,216.0,593871,666159,,ball,11.0,L,R,MIN,DET,B,,,-1.34,3.38,Dan Merzel,0.061,r
325804,FF,20210709,92.7,-1.8,5.89,197.0,593871,666159,,ball,11.0,L,R,MIN,DET,B,,,-1.58,4.27,Dan Merzel,0.043,r
325805,CH,20210709,86.3,-2.02,5.89,219.0,593871,666159,,foul,13.0,L,R,MIN,DET,S,,,-1.17,2.22,Dan Merzel,-0.048,
325806,FF,20210709,93.3,-1.86,5.99,203.0,666135,666159,walk,ball,12.0,L,R,MIN,DET,B,,,1.07,3.49,Dan Merzel,0.149,r
325807,FF,20210709,93.4,-1.88,5.94,202.0,666135,666159,,called_strike,2.0,L,R,MIN,DET,S,,,0.05,2.83,Dan Merzel,-0.049,r
325808,FF,20210709,93.5,-2.06,5.91,202.0,666135,666159,,ball,13.0,L,R,MIN,DET,B,,,-1.06,1.92,Dan Merzel,0.088,r
325809,FF,20210709,93.0,-2.1,5.94,199.0,666135,666159,,ball,14.0,L,R,MIN,DET,B,,,1.11,1.85,Dan Merzel,0.05,r
325810,FF,20210709,93.2,-1.99,6.02,208.0,666135,666159,,ball,13.0,L,R,MIN,DET,B,,,-1.46,2.28,Dan Merzel,0.026,r
325811,SL,20210709,83.5,-1.86,6.0,135.0,443558,666159,field_out,hit_into_play,5.0,R,R,MIN,DET,X,7.0,line_drive,0.1,2.45,Dan Merzel,-0.241,
325812,FS,20210709,83.0,-2.27,5.96,247.0,608577,628317,strikeout,swinging_strike,13.0,L,R,MIN,DET,S,2.0,,-0.45,0.9,Dan Merzel,-0.155,
325813,FF,20210709,90.9,-2.37,5.86,217.0,608577,628317,,foul,12.0,L,R,MIN,DET,S,,,1.03,3.79,Dan Merzel,0.0,
325814,FS,20210709,83.0,-2.43,5.89,244.0,608577,628317,,ball,13.0,L,R,MIN,DET,B,,,-1.71,1.94,Dan Merzel,0.017,r
325815,FS,20210709,82.7,-2.34,5.89,240.0,608577,628317,,swinging_strike_blocked,13.0,L,R,MIN,DET,S,,,-0.56,0.37,Dan Merzel,-0.047,
325816,CU,20210709,74.7,-2.06,6.07,41.0,608577,628317,,called_strike,1.0,L,R,MIN,DET,S,,,-0.47,2.66,Dan Merzel,-0.041,r
325817,SL,20210709,81.6,-2.29,5.86,140.0,606992,628317,field_out,hit_into_play,14.0,R,R,MIN,DET,X,3.0,popup,0.87,1.96,Dan Merzel,-0.258,
325818,FF,20210709,90.6,-2.3,5.93,218.0,606992,628317,,called_strike,6.0,R,R,MIN,DET,S,,,0.77,2.55,Dan Merzel,-0.048,r
325819,FS,20210709,83.6,-2.38,5.83,244.0,600869,628317,strikeout,swinging_strike_blocked,13.0,L,R,MIN,DET,S,2.0,,-0.36,0.36,Dan Merzel,-0.238,
325820,SL,20210709,81.1,-2.3,5.84,84.0,600869,628317,,foul,6.0,L,R,MIN,DET,S,,,0.64,2.3,Dan Merzel,-0.088,
325821,CU,20210709,74.6,-2.04,6.15,36.0,600869,628317,,called_strike,9.0,L,R,MIN,DET,S,,,0.36,1.43,Dan Merzel,-0.057,w
325822,FF,20210709,90.3,-2.45,5.92,215.0,408234,628317,single,hit_into_play,6.0,R,R,MIN,DET,X,8.0,line_drive,0.57,2.57,Dan Merzel,0.441,
325823,FF,20210709,89.5,-2.34,5.93,216.0,408234,628317,,called_strike,5.0,R,R,MIN,DET,S,,,0.17,2.45,Dan Merzel,-0.038,r
325824,CU,20210709,78.9,-1.69,6.2,26.0,663616,666159,strikeout,swinging_strike_blocked,14.0,L,R,MIN,DET,S,2.0,,1.02,0.59,Dan Merzel,-0.073,
325825,FF,20210709,93.7,-1.99,5.88,196.0,663616,666159,,called_strike,7.0,L,R,MIN,DET,S,,,-0.41,2.16,Dan Merzel,-0.027,r
325826,FF,20210709,93.3,-2.03,5.92,198.0,663616,666159,,swinging_strike,1.0,L,R,MIN,DET,S,,,-0.34,3.59,Dan Merzel,-0.02,
325827,CH,20210709,89.1,-2.12,5.8,216.0,663616,666159,,ball,14.0,L,R,MIN,DET,B,,,0.72,-0.11,Dan Merzel,0.016,r
325828,FF,20210709,95.2,-1.8,5.95,202.0,518626,666159,field_out,hit_into_play,5.0,R,R,MIN,DET,X,8.0,fly_ball,-0.05,2.73,Dan Merzel,-0.114,
325829,SL,20210709,84.4,-1.8,5.93,116.0,518626,666159,,swinging_strike,14.0,R,R,MIN,DET,S,,,0.93,1.14,Dan Merzel,-0.043,
325830,SL,20210709,84.8,-1.81,5.89,113.0,518626,666159,,ball,14.0,R,R,MIN,DET,B,,,0.46,1.03,Dan Merzel,0.021,r
325831,FF,20210709,92.8,-1.82,5.89,198.0,518626,666159,,called_strike,8.0,R,R,MIN,DET,S,,,-0.1,1.55,Dan Merzel,-0.027,r
325832,FF,20210709,92.3,-1.87,5.83,201.0,650333,666159,field_out,hit_into_play,9.0,L,R,MIN,DET,X,5.0,line_drive,0.59,1.86,Dan Merzel,-0.23,
325833,CH,20210709,86.7,-1.95,5.83,216.0,650333,666159,,ball,13.0,L,R,MIN,DET,B,,,-0.9,1.06,Dan Merzel,0.027,r
325834,FF,20210709,92.2,-1.96,5.93,205.0,650333,666159,,called_strike,1.0,L,R,MIN,DET,S,,,-0.49,2.62,Dan Merzel,-0.038,r
325835,SL,20210709,80.6,-2.32,5.8,72.0,543257,628317,strikeout,swinging_strike,4.0,L,R,MIN,DET,S,2.0,,-0.38,2.26,Dan Merzel,-0.134,
325836,FF,20210709,92.1,-2.35,5.8,217.0,543257,628317,,foul,2.0,L,R,MIN,DET,S,,,-0.08,2.9,Dan Merzel,0.0,
