,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
297,297,297,297,297,177399,CH,20200815,89.2,-1.67,4.95,231.0,641857,606160,,ball,13.0,L,R,COL,TEX,B,,,-1.4,1.62,Nate Tomlinson,0.16,0.3999999999999999,0.1200000000000001,out,in,r
298,298,298,298,298,177400,CH,20200815,88.4,-1.4,4.99,221.0,641857,606160,,ball,11.0,L,R,COL,TEX,B,,,-1.38,2.78,Nate Tomlinson,0.069,0.3799999999999999,0.7200000000000002,out,in,r
299,299,299,299,299,177401,FF,20200815,93.9,-1.31,5.26,226.0,641857,606160,,ball,12.0,L,R,COL,TEX,B,,,0.73,4.76,Nate Tomlinson,0.003,0.27,1.2599999999999998,in,out,r
300,300,300,300,300,177402,CH,20200815,87.9,-1.58,5.01,228.0,641857,606160,,foul,7.0,L,R,COL,TEX,S,,,-0.64,2.02,Nate Tomlinson,0.0,0.36,0.52,in,in,r
301,301,301,301,301,177403,FF,20200815,94.2,-1.3,5.14,224.0,641857,606160,,foul,5.0,L,R,COL,TEX,S,,,-0.06,2.82,Nate Tomlinson,-0.067,0.94,0.6800000000000002,in,in,r
302,302,302,302,302,177404,FF,20200815,95.5,-1.48,5.17,224.0,641857,606160,,called_strike,4.0,L,R,COL,TEX,S,,,-0.31,2.6,Nate Tomlinson,-0.049,0.69,0.8999999999999999,in,in,r
303,303,303,303,303,177405,CH,20200815,89.8,-1.69,4.95,230.0,606132,606160,catcher_interf,foul,8.0,L,R,COL,TEX,S,2.0,,-0.1,2.08,Nate Tomlinson,0.45,0.9,0.5800000000000001,in,in,r
304,304,304,304,304,177406,FF,20200815,95.1,-1.57,5.3,230.0,606132,606160,,foul,2.0,L,R,COL,TEX,S,,,-0.25,3.28,Nate Tomlinson,-0.05,0.75,0.2200000000000002,in,in,r
305,305,305,305,305,177407,FF,20200815,95.4,-1.58,5.33,226.0,606132,606160,,ball,11.0,L,R,COL,TEX,B,,,-1.15,3.54,Nate Tomlinson,0.041,0.1499999999999999,0.04,out,out,r
306,306,306,306,306,177408,FF,20200815,95.2,-2.18,5.46,226.0,595981,642840,field_out,hit_into_play,8.0,R,R,COL,TEX,X,6.0,ground_ball,0.15,1.84,Nate Tomlinson,-0.128,0.85,0.3400000000000001,in,in,r
307,307,307,307,307,177409,SL,20200815,87.1,-2.07,5.5,186.0,595981,642840,,ball,14.0,R,R,COL,TEX,B,,,1.28,1.04,Nate Tomlinson,0.021,0.28,0.4599999999999999,out,out,r
308,308,308,308,308,177410,FF,20200815,94.8,-2.15,5.56,226.0,595981,642840,,called_strike,14.0,R,R,COL,TEX,S,,,0.97,1.85,Nate Tomlinson,-0.022,0.03,0.3500000000000001,in,in,r
309,309,309,309,309,177411,SL,20200815,87.1,-2.0,5.68,190.0,595981,642840,,ball,14.0,R,R,COL,TEX,B,,,1.57,0.36,Nate Tomlinson,0.018,0.5700000000000001,1.14,out,out,r
310,310,310,310,310,177412,FF,20200815,94.0,-2.11,5.55,229.0,643396,642840,field_out,hit_into_play,1.0,R,R,COL,TEX,X,7.0,line_drive,-0.36,3.02,Nate Tomlinson,-0.208,0.64,0.48,in,in,r
311,311,311,311,311,177413,SL,20200815,85.7,-2.12,5.64,112.0,643396,642840,,ball,14.0,R,R,COL,TEX,B,,,0.28,0.68,Nate Tomlinson,0.06,0.72,0.82,in,out,r
312,312,312,312,312,177414,FF,20200815,95.3,-1.94,5.75,216.0,643396,642840,,ball,3.0,R,R,COL,TEX,B,,,0.72,3.02,Nate Tomlinson,0.03,0.28,0.48,in,in,w
313,313,313,313,313,177415,SL,20200815,86.5,-2.17,5.72,59.0,643396,642840,,swinging_strike,8.0,R,R,COL,TEX,S,,,0.23,2.01,Nate Tomlinson,-0.044,0.77,0.5099999999999998,in,in,r
314,314,314,314,314,177416,SL,20200815,87.5,-2.18,5.51,147.0,643396,642840,,foul,9.0,R,R,COL,TEX,S,,,0.33,1.78,Nate Tomlinson,-0.033,0.6699999999999999,0.28,in,in,r
315,315,315,315,315,177417,FF,20200815,95.3,-2.02,5.62,226.0,643396,642840,,ball,14.0,R,R,COL,TEX,B,,,2.2,1.69,Nate Tomlinson,0.027,1.2000000000000002,0.1899999999999999,out,in,r
316,316,316,316,316,177418,SL,20200815,86.8,-2.05,5.78,205.0,425783,642840,strikeout,swinging_strike_blocked,14.0,L,R,COL,TEX,S,2.0,,0.21,0.66,Nate Tomlinson,-0.215,0.79,0.84,in,out,r
317,317,317,317,317,177419,FF,20200815,94.7,-2.09,5.71,225.0,425783,642840,,swinging_strike,3.0,L,R,COL,TEX,S,,,0.29,2.78,Nate Tomlinson,-0.076,0.71,0.7200000000000002,in,in,r
318,318,318,318,318,177420,SL,20200815,88.0,-2.29,5.61,205.0,425783,642840,,ball,14.0,L,R,COL,TEX,B,,,0.91,1.33,Nate Tomlinson,0.051,0.0899999999999999,0.1699999999999999,in,out,r
319,319,319,319,319,177421,FF,20200815,94.5,-2.09,5.8,225.0,425783,642840,,ball,12.0,L,R,COL,TEX,B,,,0.31,3.56,Nate Tomlinson,0.032,0.69,0.06,in,out,r
320,320,320,320,320,177422,FF,20200815,95.3,-2.1,5.68,223.0,425783,642840,,called_strike,2.0,L,R,COL,TEX,S,,,0.17,2.97,Nate Tomlinson,-0.042,0.83,0.5299999999999998,in,in,r
321,321,321,321,321,177423,SI,20200815,98.1,-1.69,5.43,233.0,461314,642546,grounded_into_double_play,hit_into_play,9.0,R,R,COL,TEX,X,1.0,ground_ball,0.62,2.2,Nate Tomlinson,-0.31,0.38,0.7000000000000002,in,in,r
322,322,322,322,322,177424,SL,20200815,88.7,-1.68,5.4,184.0,461314,642546,,ball,14.0,R,R,COL,TEX,B,,,0.48,1.37,Nate Tomlinson,0.037,0.52,0.1299999999999999,in,out,r
323,323,323,323,323,177425,FF,20200815,97.9,-1.71,5.5,238.0,461314,642546,,foul,2.0,R,R,COL,TEX,S,,,-0.01,3.44,Nate Tomlinson,-0.056,0.99,0.06,in,in,r
324,324,324,324,324,177426,SI,20200815,97.4,-1.76,5.52,228.0,461314,642546,,swinging_strike,5.0,R,R,COL,TEX,S,,,-0.06,3.03,Nate Tomlinson,-0.062,0.94,0.4700000000000002,in,in,r
325,325,325,325,325,177427,SL,20200815,88.8,-1.75,5.37,189.0,461314,642546,,ball,14.0,R,R,COL,TEX,B,,,1.2,1.3,Nate Tomlinson,0.031,0.1999999999999999,0.1999999999999999,out,out,r
326,326,326,326,326,177428,SI,20200815,98.1,-1.79,5.45,240.0,502517,642546,single,hit_into_play,4.0,L,R,COL,TEX,X,7.0,ground_ball,-0.79,2.21,Nate Tomlinson,0.225,0.2099999999999999,0.71,in,in,r
327,327,327,327,327,177429,SI,20200815,97.1,-1.74,5.39,240.0,502517,642546,,called_strike,7.0,L,R,COL,TEX,S,,,-0.5,1.87,Nate Tomlinson,-0.058,0.5,0.3700000000000001,in,in,r
328,328,328,328,328,177430,SI,20200815,97.7,-1.73,5.38,232.0,502517,642546,,called_strike,7.0,L,R,COL,TEX,S,,,-0.65,1.64,Nate Tomlinson,-0.059,0.35,0.1399999999999999,in,in,r
329,329,329,329,329,177431,SI,20200815,99.0,-1.83,5.53,238.0,502517,642546,,ball,13.0,L,R,COL,TEX,B,,,-1.25,1.8,Nate Tomlinson,0.091,0.25,0.3,out,in,r
330,330,330,330,330,177432,SI,20200815,96.5,-1.9,5.35,240.0,502517,642546,,ball,13.0,L,R,COL,TEX,B,,,-1.42,1.44,Nate Tomlinson,0.04,0.4199999999999999,0.06,out,out,r
331,331,331,331,331,177433,SL,20200815,89.0,-1.68,5.58,161.0,502517,642546,,ball,11.0,L,R,COL,TEX,B,,,-0.87,3.29,Nate Tomlinson,0.027,0.13,0.2099999999999999,in,in,w
332,332,332,332,332,177434,SI,20200815,98.7,-1.95,5.56,246.0,571448,642546,sac_fly,hit_into_play,1.0,R,R,COL,TEX,X,9.0,fly_ball,-0.6,2.88,Nate Tomlinson,-0.317,0.4,0.6200000000000001,in,in,r
333,333,333,333,333,177435,SL,20200815,88.9,-1.87,5.47,168.0,453568,642546,triple,hit_into_play,8.0,L,R,COL,TEX,X,8.0,fly_ball,-0.15,1.9,Nate Tomlinson,0.987,0.85,0.3999999999999999,in,in,r
334,334,334,334,334,177436,SI,20200815,98.2,-1.78,5.46,241.0,453568,642546,,ball,11.0,L,R,COL,TEX,B,,,-1.7,3.62,Nate Tomlinson,0.035,0.7,0.1200000000000001,out,out,r
335,335,335,335,335,177437,SL,20200815,88.3,-1.8,5.47,128.0,453568,642546,,foul,6.0,L,R,COL,TEX,S,,,0.82,2.3,Nate Tomlinson,-0.06,0.18,0.7999999999999998,in,in,r
336,336,336,336,336,177438,SI,20200815,97.8,-1.88,5.37,237.0,453568,642546,,called_strike,3.0,L,R,COL,TEX,S,,,0.31,3.07,Nate Tomlinson,-0.05,0.69,0.4300000000000001,in,in,r
337,337,337,337,337,177439,SI,20200815,97.5,-1.83,5.6,234.0,453568,642546,,ball,11.0,L,R,COL,TEX,B,,,-1.78,2.88,Nate Tomlinson,0.041,0.78,0.6200000000000001,out,in,r
338,338,338,338,338,177440,FF,20200815,97.0,-1.96,5.62,217.0,624431,608032,field_out,hit_into_play,11.0,R,R,COL,TEX,X,9.0,fly_ball,-1.1,2.66,Nate Tomlinson,-0.177,0.1,0.8399999999999999,out,in,w
339,339,339,339,339,177441,FF,20200815,95.8,-2.19,5.56,222.0,624431,608032,,foul,11.0,R,R,COL,TEX,S,,,-1.09,2.83,Nate Tomlinson,-0.057,0.09,0.6699999999999999,out,in,r
340,340,340,340,340,177442,SL,20200815,87.8,-2.43,5.56,151.0,624431,608032,,ball,12.0,R,R,COL,TEX,B,,,1.26,2.5,Nate Tomlinson,0.023,0.26,,out,in,r
341,341,341,341,341,177443,SL,20200815,85.1,-2.32,5.6,105.0,624431,608032,,called_strike,5.0,R,R,COL,TEX,S,,,0.03,2.35,Nate Tomlinson,-0.041,0.97,0.8500000000000001,in,in,r
342,342,342,342,342,177444,FF,20200815,97.8,-2.15,5.69,218.0,462101,608032,single,hit_into_play,11.0,R,R,COL,TEX,X,9.0,ground_ball,-0.21,4.13,Nate Tomlinson,0.172,0.79,0.6299999999999999,in,out,w
343,343,343,343,343,177445,FF,20200815,97.9,-2.11,5.56,214.0,462101,608032,,swinging_strike,3.0,R,R,COL,TEX,S,,,0.37,2.7,Nate Tomlinson,-0.029,0.63,0.7999999999999998,in,in,r
344,344,344,344,344,177446,CH,20200815,89.7,-2.38,5.48,241.0,462101,608032,,swinging_strike,13.0,R,R,COL,TEX,S,,,-0.08,0.93,Nate Tomlinson,-0.022,0.92,0.57,in,out,r
345,345,345,345,345,177447,FF,20200815,97.9,-2.19,5.54,221.0,462101,608032,,ball,13.0,R,R,COL,TEX,B,,,-0.74,1.02,Nate Tomlinson,0.018,0.26,0.48,in,out,r
346,346,346,346,346,177448,FF,20200815,98.1,-2.1,5.56,222.0,518618,608032,home_run,hit_into_play,4.0,L,R,COL,TEX,X,,fly_ball,-0.53,2.3,Nate Tomlinson,2.487,0.47,0.7999999999999998,in,in,r
347,347,347,347,347,177449,SL,20200815,88.9,-2.24,5.48,111.0,596059,608032,field_out,hit_into_play,2.0,L,R,COL,TEX,X,5.0,popup,0.14,2.56,Nate Tomlinson,-0.154,0.86,0.94,in,in,r
348,348,348,348,348,177450,FF,20200815,98.4,-2.07,5.59,218.0,596059,608032,,foul,13.0,L,R,COL,TEX,S,,,-0.95,1.57,Nate Tomlinson,0.0,0.05,0.07,in,in,r
349,349,349,349,349,177451,FF,20200815,96.0,-2.07,5.58,216.0,596059,608032,,foul,11.0,L,R,COL,TEX,S,,,-0.04,3.26,Nate Tomlinson,0.0,0.96,0.2400000000000002,in,in,r
350,350,350,350,350,177452,FF,20200815,97.8,-2.18,5.54,211.0,596059,608032,,foul,14.0,L,R,COL,TEX,S,,,1.15,1.64,Nate Tomlinson,-0.194,0.1499999999999999,0.1399999999999999,out,in,r
351,351,351,351,351,177453,SL,20200815,88.3,-2.2,5.48,95.0,596059,608032,,called_strike,9.0,L,R,COL,TEX,S,,,0.79,1.67,Nate Tomlinson,-0.093,0.2099999999999999,0.1699999999999999,in,in,r
352,352,352,352,352,177454,SL,20200815,88.2,-2.24,5.49,116.0,596059,608032,,ball,14.0,L,R,COL,TEX,B,,,2.19,0.95,Nate Tomlinson,0.056,1.19,0.55,out,out,r
353,353,353,353,353,177455,FF,20200815,97.8,-1.76,5.67,215.0,669256,608032,strikeout,called_strike,9.0,R,R,COL,TEX,S,2.0,,0.57,1.7,Nate Tomlinson,-0.433,0.43,0.1999999999999999,in,in,r
354,354,354,354,354,177456,FF,20200815,98.3,-2.24,5.56,219.0,669256,608032,,foul,8.0,R,R,COL,TEX,S,,,0.18,2.04,Nate Tomlinson,0.0,0.8200000000000001,0.54,in,in,r
355,355,355,355,355,177457,FF,20200815,96.4,-2.19,5.6,220.0,669256,608032,,foul,7.0,R,R,COL,TEX,S,,,-0.33,2.09,Nate Tomlinson,-0.097,0.6699999999999999,0.5899999999999999,in,in,r
356,356,356,356,356,177458,FF,20200815,96.2,-2.31,5.54,227.0,669256,608032,,ball,11.0,R,R,COL,TEX,B,,,-1.3,3.09,Nate Tomlinson,0.044,0.3,0.4100000000000001,out,in,r
357,357,357,357,357,177459,FF,20200815,97.6,-2.32,5.63,220.0,669256,608032,,foul,11.0,R,R,COL,TEX,S,,,-1.16,2.78,Nate Tomlinson,-0.091,0.1599999999999999,0.7200000000000002,out,in,r
358,358,358,358,358,177460,CH,20200815,88.3,-2.45,5.5,238.0,608336,608032,single,hit_into_play,7.0,L,R,COL,TEX,X,8.0,line_drive,-0.74,2.12,Nate Tomlinson,0.807,0.26,0.6200000000000001,in,in,r
359,359,359,359,359,177461,SL,20200815,86.5,-2.36,5.66,110.0,608336,608032,,foul,6.0,L,R,COL,TEX,S,,,0.69,2.26,Nate Tomlinson,-0.08,0.31,0.7599999999999998,in,in,r
360,360,360,360,360,177462,FF,20200815,96.9,-2.22,5.63,224.0,608336,608032,,foul,7.0,L,R,COL,TEX,S,,,-0.35,1.66,Nate Tomlinson,-0.071,0.65,0.1599999999999999,in,in,r
361,361,361,361,361,177463,CH,20200815,89.3,-2.2,5.74,240.0,608336,608032,,ball,9.0,L,R,COL,TEX,B,,,0.81,1.78,Nate Tomlinson,0.039,0.1899999999999999,0.28,in,in,w
362,362,362,362,362,177464,FF,20200815,96.9,-2.33,5.64,220.0,641432,608032,single,hit_into_play,4.0,L,R,COL,TEX,X,8.0,ground_ball,-0.55,2.07,Nate Tomlinson,0.234,0.4499999999999999,0.5699999999999998,in,in,r
363,363,363,363,363,177465,FF,20200815,97.7,-2.23,5.6,219.0,641432,608032,,ball,11.0,L,R,COL,TEX,B,,,-0.74,4.04,Nate Tomlinson,0.122,0.26,0.54,in,out,r
364,364,364,364,364,177466,FF,20200815,97.8,-2.18,5.71,217.0,641432,608032,,ball,14.0,L,R,COL,TEX,B,,,0.43,0.16,Nate Tomlinson,0.051,0.5700000000000001,1.34,in,out,r
365,365,365,365,365,177467,CH,20200815,88.2,-2.58,5.67,248.0,641432,608032,,ball,13.0,L,R,COL,TEX,B,,,-0.13,0.9,Nate Tomlinson,0.032,0.87,0.6,in,out,r
366,366,366,366,366,177468,FF,20200815,96.6,-2.35,5.71,220.0,641432,608032,,called_strike,7.0,L,R,COL,TEX,S,,,-0.41,1.75,Nate Tomlinson,-0.042,0.5900000000000001,0.25,in,in,r
367,367,367,367,367,177469,SI,20200815,97.9,-1.91,5.45,246.0,596115,642546,grounded_into_double_play,hit_into_play,8.0,R,R,COL,TEX,X,6.0,ground_ball,0.0,1.62,Nate Tomlinson,-0.596,,0.1200000000000001,in,in,r
368,368,368,368,368,177470,SI,20200815,97.5,-1.71,5.47,242.0,596115,642546,,ball,12.0,R,R,COL,TEX,B,,,0.91,2.72,Nate Tomlinson,0.056,0.0899999999999999,0.7799999999999998,in,in,w
369,369,369,369,369,177471,SI,20200815,91.2,-1.97,6.53,207.0,641658,502043,single,hit_into_play,11.0,R,R,COL,TEX,X,7.0,line_drive,-0.98,2.77,Nate Tomlinson,0.59,0.02,0.73,in,in,r
370,370,370,370,370,177472,SI,20200815,91.9,-1.92,6.48,211.0,641658,502043,,foul,13.0,R,R,COL,TEX,S,,,-0.88,1.91,Nate Tomlinson,-0.056,0.12,0.4099999999999999,in,in,r
371,371,371,371,371,177473,SI,20200815,91.5,-1.87,6.4,213.0,641658,502043,,foul_bunt,7.0,R,R,COL,TEX,S,,,-0.59,1.93,Nate Tomlinson,-0.062,0.41,0.4299999999999999,in,in,r
372,372,372,372,372,177474,SI,20200815,91.9,-1.85,6.38,210.0,641658,502043,,ball,13.0,R,R,COL,TEX,B,,,-1.2,2.14,Nate Tomlinson,0.031,0.1999999999999999,0.6400000000000001,out,in,r
373,373,373,373,373,177475,SI,20200815,91.3,-1.9,6.33,217.0,547172,502043,single,hit_into_play,3.0,L,R,COL,TEX,X,9.0,line_drive,0.36,2.93,Nate Tomlinson,0.315,0.64,0.5699999999999998,in,in,r
374,374,374,374,374,177476,SI,20200815,91.3,-1.86,6.32,214.0,547172,502043,,ball,12.0,L,R,COL,TEX,B,,,1.27,4.14,Nate Tomlinson,0.015,0.27,0.6399999999999997,out,out,r
375,375,375,375,375,177477,CH,20200815,85.1,-2.22,6.22,228.0,547172,502043,,called_strike,7.0,L,R,COL,TEX,S,,,-0.82,1.68,Nate Tomlinson,-0.039,0.18,0.1799999999999999,in,in,r
376,376,376,376,376,177478,CU,20200815,78.2,-2.2,6.27,54.0,547172,502043,,called_strike,9.0,L,R,COL,TEX,S,,,0.63,2.01,Nate Tomlinson,-0.026,0.37,0.5099999999999998,in,in,r
377,377,377,377,377,177479,FF,20200815,91.3,-1.77,6.47,209.0,641857,502043,field_out,hit_into_play,6.0,L,R,COL,TEX,X,7.0,fly_ball,0.52,2.26,Nate Tomlinson,-0.25,0.48,0.7599999999999998,in,in,r
378,378,378,378,378,177480,SL,20200815,85.9,-1.72,5.72,126.0,643396,622075,strikeout,swinging_strike,14.0,R,R,COL,TEX,S,2.0,,0.23,0.89,Nate Tomlinson,-0.096,0.77,0.61,in,out,r
379,379,379,379,379,177481,SL,20200815,86.0,-1.67,5.66,106.0,643396,622075,,ball,14.0,R,R,COL,TEX,B,,,1.06,1.3,Nate Tomlinson,0.018,0.06,0.1999999999999999,out,out,r
380,380,380,380,380,177482,FF,20200815,95.4,-1.65,5.54,228.0,643396,622075,,foul,9.0,R,R,COL,TEX,S,,,0.52,1.81,Nate Tomlinson,0.0,0.48,0.31,in,in,r
381,381,381,381,381,177483,FF,20200815,96.0,-1.78,5.62,229.0,643396,622075,,called_strike,8.0,R,R,COL,TEX,S,,,0.02,1.83,Nate Tomlinson,-0.029,0.98,0.33,in,in,r
382,382,382,382,382,177484,CH,20200815,90.3,-1.91,5.58,242.0,643396,622075,,swinging_strike,7.0,R,R,COL,TEX,S,,,-0.73,1.72,Nate Tomlinson,-0.022,0.27,0.2199999999999999,in,in,r
383,383,383,383,383,177485,CH,20200815,89.6,-1.97,5.44,246.0,643396,622075,,ball,14.0,R,R,COL,TEX,B,,,0.97,0.54,Nate Tomlinson,0.018,0.03,0.96,in,out,r
384,384,384,384,384,177486,FF,20200815,94.5,-1.54,5.76,219.0,425783,622075,field_out,hit_into_play,5.0,L,R,COL,TEX,X,3.0,ground_ball,0.25,2.67,Nate Tomlinson,-0.195,0.75,0.8300000000000001,in,in,r
385,385,385,385,385,177487,CH,20200815,88.5,-2.03,5.51,248.0,425783,622075,,swinging_strike,13.0,L,R,COL,TEX,S,,,-0.52,1.39,Nate Tomlinson,-0.039,0.48,0.1100000000000001,in,out,r
386,386,386,386,386,177488,FF,20200815,95.1,-1.88,5.64,223.0,425783,622075,,ball,13.0,L,R,COL,TEX,B,,,-1.08,1.45,Nate Tomlinson,0.04,0.08,0.05,out,out,r
387,387,387,387,387,177489,SL,20200815,84.0,-1.86,5.75,104.0,425783,622075,,ball,11.0,L,R,COL,TEX,B,,,-0.99,2.77,Nate Tomlinson,0.027,0.01,0.73,in,in,w
388,388,388,388,388,177490,FF,20200815,95.2,-1.78,5.54,226.0,624431,622075,field_out,hit_into_play,13.0,R,R,COL,TEX,X,5.0,ground_ball,-0.04,1.23,Nate Tomlinson,-0.291,0.96,0.27,in,out,w
389,389,389,389,389,177491,SL,20200815,85.9,-1.69,5.66,235.0,624431,622075,,ball,14.0,R,R,COL,TEX,B,,,1.52,1.37,Nate Tomlinson,0.051,0.52,0.1299999999999999,out,out,r
390,390,390,390,390,177492,SL,20200815,84.2,-1.83,5.7,115.0,624431,622075,,ball,14.0,R,R,COL,TEX,B,,,1.18,0.79,Nate Tomlinson,0.032,0.1799999999999999,0.71,out,out,r
391,391,391,391,391,177493,SL,20200815,86.0,-1.96,5.64,154.0,624431,622075,,swinging_strike,4.0,R,R,COL,TEX,S,,,-0.51,2.57,Nate Tomlinson,-0.042,0.49,0.9300000000000002,in,in,r
392,392,392,392,392,177494,FF,20200815,91.9,-1.91,6.38,214.0,606132,502043,field_out,hit_into_play,1.0,L,R,COL,TEX,X,7.0,line_drive,-0.38,3.22,Nate Tomlinson,-0.129,0.62,0.2799999999999998,in,in,r
393,393,393,393,393,177495,CH,20200815,84.0,-2.36,6.06,228.0,606132,502043,,ball,14.0,L,R,COL,TEX,B,,,0.26,1.09,Nate Tomlinson,0.018,0.74,0.4099999999999999,in,out,r
394,394,394,394,394,177496,SI,20200815,92.1,-1.91,6.4,211.0,461314,502043,field_out,hit_into_play,11.0,R,R,COL,TEX,X,3.0,popup,-1.11,3.47,Nate Tomlinson,-0.168,0.1100000000000001,0.0299999999999998,out,in,w
395,395,395,395,395,177497,CU,20200815,77.6,-2.07,6.3,50.0,502517,502043,field_out,hit_into_play,9.0,L,R,COL,TEX,X,6.0,popup,0.52,1.86,Nate Tomlinson,-0.291,0.48,0.3600000000000001,in,in,r
396,396,396,396,396,177498,CU,20200815,76.0,-2.32,6.26,58.0,502517,502043,,ball,11.0,L,R,COL,TEX,B,,,-0.9,3.38,Nate Tomlinson,0.041,0.0999999999999999,0.1200000000000001,in,in,w
397,397,397,397,397,177499,SL,20200815,91.2,-2.59,5.86,235.0,462101,608566,grounded_into_double_play,hit_into_play,6.0,R,R,COL,TEX,X,5.0,ground_ball,0.49,1.99,Nate Tomlinson,-0.48,0.51,0.49,in,in,r
398,398,398,398,398,177500,SI,20200815,96.1,-2.05,6.18,212.0,462101,608566,,foul,3.0,R,R,COL,TEX,S,,,0.3,2.88,Nate Tomlinson,0.0,0.7,0.6200000000000001,in,in,r
399,399,399,399,399,177501,KC,20200815,87.5,-2.29,6.15,25.0,462101,608566,,foul,14.0,R,R,COL,TEX,S,,,1.12,1.26,Nate Tomlinson,0.0,0.1200000000000001,0.24,out,out,r
400,400,400,400,400,177502,SL,20200815,87.9,-2.77,5.87,257.0,462101,608566,,foul,3.0,R,R,COL,TEX,S,,,0.37,2.69,Nate Tomlinson,0.0,0.63,0.81,in,in,r
401,401,401,401,401,177503,SI,20200815,96.1,-2.28,6.28,208.0,462101,608566,,ball,11.0,R,R,COL,TEX,B,,,-0.35,3.82,Nate Tomlinson,0.043,0.65,0.3199999999999998,in,out,r
402,402,402,402,402,177504,KC,20200815,88.0,-2.39,6.21,31.0,462101,608566,,ball,11.0,R,R,COL,TEX,B,,,-0.34,3.88,Nate Tomlinson,0.091,0.6599999999999999,0.3799999999999999,in,out,r
403,403,403,403,403,177505,KC,20200815,88.4,-2.42,6.05,,462101,608566,,foul,8.0,R,R,COL,TEX,S,,,0.26,1.29,Nate Tomlinson,0.0,0.74,0.2099999999999999,in,out,r
404,404,404,404,404,177506,SI,20200815,95.5,-2.25,6.21,213.0,462101,608566,,foul,5.0,R,R,COL,TEX,S,,,-0.19,2.29,Nate Tomlinson,-0.115,0.81,0.79,in,in,r
405,405,405,405,405,177507,SL,20200815,88.7,-2.65,5.9,219.0,462101,608566,,called_strike,3.0,R,R,COL,TEX,S,,,0.5,2.91,Nate Tomlinson,-0.078,0.5,0.5899999999999999,in,in,r
406,406,406,406,406,177508,FF,20200815,98.8,-2.34,6.1,216.0,518618,608566,fielders_choice_out,hit_into_play,5.0,L,R,COL,TEX,X,5.0,ground_ball,-0.08,2.86,Nate Tomlinson,-0.515,0.92,0.6400000000000001,in,in,r
407,407,407,407,407,177509,KC,20200815,86.6,-2.43,6.06,13.0,518618,608566,,blocked_ball,14.0,L,R,COL,TEX,B,,,0.43,0.28,Nate Tomlinson,0.187,0.5700000000000001,1.22,in,out,r
408,408,408,408,408,177510,FF,20200815,98.4,-2.24,6.23,219.0,518618,608566,,foul,6.0,L,R,COL,TEX,S,,,0.43,2.28,Nate Tomlinson,0.0,0.5700000000000001,0.7799999999999998,in,in,r
409,409,409,409,409,177511,KC,20200815,86.5,-2.45,6.18,33.0,518618,608566,,foul,6.0,L,R,COL,TEX,S,,,0.51,2.41,Nate Tomlinson,0.0,0.49,0.91,in,in,r
410,410,410,410,410,177512,KC,20200815,87.0,-2.55,6.13,28.0,518618,608566,,ball,13.0,L,R,COL,TEX,B,,,-1.02,2.08,Nate Tomlinson,0.139,0.02,0.5800000000000001,out,in,r
411,411,411,411,411,177513,SL,20200815,89.4,-2.62,6.08,232.0,518618,608566,,foul,5.0,L,R,COL,TEX,S,,,0.14,2.53,Nate Tomlinson,-0.148,0.86,0.9700000000000002,in,in,r
412,412,412,412,412,177514,FF,20200815,96.3,-2.51,6.07,220.0,518618,608566,,ball,14.0,L,R,COL,TEX,B,,,1.0,2.07,Nate Tomlinson,-0.014,0.0,0.5699999999999998,in,in,w
413,413,413,413,413,177515,SL,20200815,90.4,-2.65,5.91,237.0,518618,608566,,called_strike,4.0,L,R,COL,TEX,S,,,-0.5,2.38,Nate Tomlinson,-0.096,0.5,0.8799999999999999,in,in,r
414,414,414,414,414,177516,FF,20200815,96.1,-2.42,6.11,219.0,596059,608566,single,hit_into_play,14.0,L,R,COL,TEX,X,9.0,fly_ball,0.9,1.71,Nate Tomlinson,0.431,0.0999999999999999,0.2099999999999999,in,in,r
415,415,415,415,415,177517,FF,20200815,94.9,-2.48,6.14,216.0,596059,608566,,ball,14.0,L,R,COL,TEX,B,,,2.05,2.01,Nate Tomlinson,0.213,1.0499999999999998,0.5099999999999998,out,in,r
416,416,416,416,416,177518,SI,20200815,93.5,-2.6,6.18,216.0,596059,608566,,ball,11.0,L,R,COL,TEX,B,,,-1.08,3.62,Nate Tomlinson,0.083,0.08,0.1200000000000001,out,out,r
417,417,417,417,417,177519,SL,20200815,87.5,-2.77,5.95,219.0,596059,608566,,foul,5.0,L,R,COL,TEX,S,,,0.22,2.18,Nate Tomlinson,-0.071,0.78,0.6800000000000002,in,in,r
418,418,418,418,418,177520,CH,20200815,85.4,-2.68,6.21,230.0,596059,608566,,ball,9.0,L,R,COL,TEX,B,,,0.42,1.5,Nate Tomlinson,0.039,0.5800000000000001,0.0,in,in,w
419,419,419,419,419,177521,KC,20200815,84.6,-2.46,6.11,15.0,669256,608566,single,hit_into_play,7.0,R,R,COL,TEX,X,5.0,ground_ball,-0.37,1.67,Nate Tomlinson,0.439,0.63,0.1699999999999999,in,in,r
