,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
16096,16421,FF,20210930,92.8,-1.53,5.9,204.0,501571,623454,,foul,5.0,R,R,TEX,LAA,S,,,-0.13,2.53,John Bacon,-0.027
16097,16422,FF,20210930,93.1,-1.45,5.86,211.0,501571,623454,,ball,13.0,R,R,TEX,LAA,B,,,-0.91,1.73,John Bacon,0.014
16098,16423,SL,20210930,84.4,-1.48,5.91,86.0,501571,623454,,called_strike,3.0,R,R,TEX,LAA,S,,,0.75,2.99,John Bacon,-0.018
16099,16424,CU,20210930,80.1,-1.42,5.95,18.0,670351,623454,strikeout,swinging_strike,14.0,L,R,TEX,LAA,S,2.0,,0.77,1.31,John Bacon,-0.114
16100,16425,FF,20210930,93.3,-1.5,5.87,209.0,670351,623454,,called_strike,9.0,L,R,TEX,LAA,S,,,0.6,2.02,John Bacon,-0.043
16101,16426,SL,20210930,81.1,-1.68,5.82,90.0,670351,623454,,ball,13.0,L,R,TEX,LAA,B,,,-0.74,1.27,John Bacon,0.021
16102,16427,FF,20210930,93.5,-1.49,6.01,205.0,670351,623454,,called_strike,4.0,L,R,TEX,LAA,S,,,-0.44,2.39,John Bacon,-0.027
16103,16428,FF,20210930,93.6,-1.49,5.87,209.0,608686,623454,field_out,hit_into_play,4.0,R,R,TEX,LAA,X,9.0,fly_ball,-0.38,2.74,John Bacon,-0.173
16104,16429,CU,20210930,78.6,-1.34,5.98,22.0,608686,623454,,ball,14.0,R,R,TEX,LAA,B,,,2.59,-0.19,John Bacon,0.022
16105,16430,FF,20210930,93.1,-1.48,5.87,210.0,608686,623454,,foul,3.0,R,R,TEX,LAA,S,,,0.76,2.87,John Bacon,0.0
16106,16431,SL,20210930,83.8,-1.52,5.86,127.0,608686,623454,,foul,6.0,R,R,TEX,LAA,S,,,0.63,2.38,John Bacon,-0.052
16107,16432,FF,20210930,91.9,-1.47,5.91,210.0,608686,623454,,foul,5.0,R,R,TEX,LAA,S,,,-0.11,2.57,John Bacon,-0.038
16108,16433,FS,20210930,89.7,-2.25,5.72,234.0,641432,502171,field_out,hit_into_play,7.0,L,R,TEX,LAA,X,4.0,ground_ball,-0.46,2.03,John Bacon,-0.545
16109,16434,FS,20210930,90.0,-2.06,5.74,232.0,641432,502171,,ball,7.0,L,R,TEX,LAA,B,,,-0.55,1.49,John Bacon,0.075
16110,16435,KC,20210930,84.5,-1.92,5.84,28.0,641432,502171,,called_strike,6.0,L,R,TEX,LAA,S,,,0.33,2.66,John Bacon,-0.123
16111,16436,SI,20210930,93.1,-2.02,5.76,227.0,660634,502171,double,hit_into_play,2.0,L,R,TEX,LAA,X,7.0,line_drive,-0.13,3.03,John Bacon,0.792
16112,16437,SI,20210930,92.4,-2.04,5.85,220.0,660634,502171,,foul,4.0,L,R,TEX,LAA,S,,,-0.49,2.58,John Bacon,0.0
16113,16438,SI,20210930,93.2,-2.1,5.86,222.0,660634,502171,,ball,12.0,L,R,TEX,LAA,B,,,0.89,2.95,John Bacon,0.037
16114,16439,FS,20210930,88.2,-2.1,5.9,230.0,660634,502171,,foul,11.0,L,R,TEX,LAA,S,,,-1.03,2.58,John Bacon,-0.059
16115,16440,FS,20210930,88.1,-2.14,5.82,233.0,660634,502171,,ball,14.0,L,R,TEX,LAA,B,,,0.5,0.98,John Bacon,0.029
16116,16441,KC,20210930,83.1,-1.97,5.9,26.0,660634,502171,,called_strike,4.0,L,R,TEX,LAA,S,,,-0.46,2.33,John Bacon,-0.041
16117,16442,SI,20210930,92.8,-2.11,5.81,221.0,641680,502171,single,hit_into_play,13.0,L,R,TEX,LAA,X,7.0,fly_ball,-1.11,2.57,John Bacon,0.121
16118,16443,SI,20210930,93.4,-2.0,5.77,223.0,571788,502171,strikeout,called_strike,9.0,L,R,TEX,LAA,S,2.0,,0.61,2.0,John Bacon,-0.212
16119,16444,SI,20210930,93.4,-2.05,5.78,224.0,571788,502171,,foul,5.0,L,R,TEX,LAA,S,,,-0.14,2.31,John Bacon,-0.065
16120,16445,SI,20210930,92.4,-2.13,5.83,222.0,571788,502171,,called_strike,7.0,L,R,TEX,LAA,S,,,-0.69,1.82,John Bacon,-0.049
16121,16446,SI,20210930,92.8,-2.17,5.79,222.0,571788,502171,,ball,11.0,L,R,TEX,LAA,B,,,-1.49,2.54,John Bacon,0.088
16122,16447,SI,20210930,94.6,-2.1,5.74,223.0,571788,502171,,ball,13.0,L,R,TEX,LAA,B,,,-0.57,1.01,John Bacon,0.05
16123,16448,SI,20210930,94.1,-2.2,5.78,225.0,571788,502171,,ball,13.0,L,R,TEX,LAA,B,,,-1.14,1.35,John Bacon,0.026
16124,16449,FF,20210930,89.0,-2.05,5.89,236.0,656847,502171,field_out,hit_into_play,6.0,R,R,TEX,LAA,X,4.0,popup,0.48,2.71,John Bacon,-0.216
16125,16450,FS,20210930,87.9,-2.14,5.82,235.0,656847,502171,,ball,13.0,R,R,TEX,LAA,B,,,-0.62,0.51,John Bacon,0.043
16126,16451,FS,20210930,87.9,-2.08,5.86,233.0,656847,502171,,swinging_strike,13.0,R,R,TEX,LAA,S,,,-0.59,0.9,John Bacon,-0.057
16127,16452,SI,20210930,93.8,-1.99,5.79,225.0,656847,502171,,ball,14.0,R,R,TEX,LAA,B,,,1.49,2.35,John Bacon,0.027
16128,16453,SI,20210930,93.8,-2.08,5.85,217.0,656847,502171,,called_strike,9.0,R,R,TEX,LAA,S,,,0.79,1.97,John Bacon,-0.038
16129,16454,FF,20210930,90.9,-1.88,5.82,212.0,545358,657248,field_out,hit_into_play,5.0,R,R,TEX,LAA,X,6.0,ground_ball,-0.2,2.4,John Bacon,-0.319
16130,16455,SL,20210930,79.9,-2.15,5.61,54.0,545358,657248,,blocked_ball,14.0,R,R,TEX,LAA,B,,,1.86,0.7,John Bacon,0.061
16131,16456,SL,20210930,78.4,-2.05,5.65,65.0,545358,657248,,foul,2.0,R,R,TEX,LAA,S,,,-0.14,3.23,John Bacon,0.0
16132,16457,FF,20210930,92.2,-1.97,5.88,215.0,545358,657248,,foul,5.0,R,R,TEX,LAA,S,,,0.05,2.37,John Bacon,0.0
16133,16458,FF,20210930,91.3,-1.84,5.75,211.0,545358,657248,,ball,14.0,R,R,TEX,LAA,B,,,1.61,2.62,John Bacon,0.045
16134,16459,SL,20210930,78.7,-2.08,5.63,57.0,545358,657248,,ball,14.0,R,R,TEX,LAA,B,,,1.54,1.58,John Bacon,0.027
16135,16460,SL,20210930,78.4,-2.07,5.61,58.0,545358,657248,,foul,5.0,R,R,TEX,LAA,S,,,-0.28,2.52,John Bacon,-0.086
16136,16461,FF,20210930,90.4,-1.94,5.79,215.0,545358,657248,,called_strike,2.0,R,R,TEX,LAA,S,,,-0.08,3.03,John Bacon,-0.045
16137,16462,FF,20210930,91.5,-1.94,5.77,217.0,665120,657248,double,hit_into_play,11.0,L,R,TEX,LAA,X,8.0,line_drive,-0.9,2.76,John Bacon,0.202
16138,16463,FF,20210930,91.0,-1.9,5.81,209.0,665120,657248,,ball,14.0,L,R,TEX,LAA,B,,,1.32,2.35,John Bacon,0.02
16139,16464,KC,20210930,79.5,-2.01,5.77,38.0,665120,657248,,ball,13.0,L,R,TEX,LAA,B,,,0.0,1.34,John Bacon,0.014
16140,16465,FF,20210930,90.3,-1.97,5.74,214.0,665120,657248,,foul,5.0,L,R,TEX,LAA,S,,,-0.19,2.38,John Bacon,-0.018
16141,16466,KC,20210930,77.0,-1.83,5.79,45.0,660271,657248,field_out,hit_into_play,4.0,L,R,TEX,LAA,X,5.0,popup,-0.29,2.73,John Bacon,-0.163
16142,16467,SL,20210930,78.0,-2.13,5.7,64.0,669016,657248,strikeout,foul_tip,1.0,L,R,TEX,LAA,S,2.0,,-0.4,3.12,John Bacon,-0.317
16143,16468,FF,20210930,91.8,-2.02,5.76,219.0,669016,657248,,foul,4.0,L,R,TEX,LAA,S,,,-0.51,2.85,John Bacon,0.0
16144,16469,FF,20210930,91.8,-1.92,5.82,210.0,669016,657248,,ball,11.0,L,R,TEX,LAA,B,,,-0.89,3.47,John Bacon,0.101
16145,16470,CH,20210930,86.1,-1.9,5.74,231.0,669016,657248,,foul,5.0,L,R,TEX,LAA,S,,,-0.09,2.63,John Bacon,0.0
16146,16471,FF,20210930,91.7,-1.88,5.77,219.0,669016,657248,,foul,5.0,L,R,TEX,LAA,S,,,0.17,2.79,John Bacon,0.0
16147,16472,FF,20210930,91.0,-1.82,5.81,215.0,669016,657248,,foul_tip,1.0,L,R,TEX,LAA,S,,,-0.49,3.22,John Bacon,-0.066
16148,16473,CH,20210930,84.1,-1.84,5.68,238.0,669016,657248,,ball,13.0,L,R,TEX,LAA,B,,,-1.35,1.8,John Bacon,0.052
16149,16474,FF,20210930,89.9,-1.91,5.75,212.0,669016,657248,,called_strike,9.0,L,R,TEX,LAA,S,,,0.49,1.54,John Bacon,-0.049
16150,16475,KC,20210930,75.3,-1.85,5.94,48.0,669016,657248,,ball,11.0,L,R,TEX,LAA,B,,,-2.53,4.64,John Bacon,0.038
16151,16476,SI,20210930,93.8,-2.06,5.77,223.0,669256,502171,strikeout,called_strike,14.0,R,R,TEX,LAA,S,2.0,,0.98,1.89,John Bacon,-0.313
16152,16477,FS,20210930,88.7,-2.07,5.82,227.0,669256,502171,,foul,13.0,R,R,TEX,LAA,S,,,-1.27,1.35,John Bacon,0.0
16153,16478,SI,20210930,93.8,-1.94,5.85,217.0,669256,502171,,ball,14.0,R,R,TEX,LAA,B,,,1.29,2.27,John Bacon,0.035
16154,16479,SI,20210930,94.1,-1.86,5.98,216.0,669256,502171,,foul,7.0,R,R,TEX,LAA,S,,,-0.7,1.93,John Bacon,-0.097
16155,16480,KC,20210930,83.6,-1.81,5.98,29.0,669256,502171,,called_strike,5.0,R,R,TEX,LAA,S,,,-0.21,2.72,John Bacon,-0.075
16156,16481,SI,20210930,91.8,-2.07,5.81,226.0,663993,502171,walk,ball,14.0,L,R,TEX,LAA,B,,,1.48,2.06,John Bacon,0.141
16157,16482,FS,20210930,88.6,-2.05,5.8,225.0,663993,502171,,called_strike,4.0,L,R,TEX,LAA,S,,,-0.6,2.22,John Bacon,-0.062
16158,16483,SI,20210930,92.1,-2.0,5.87,219.0,663993,502171,,called_strike,4.0,L,R,TEX,LAA,S,,,-0.52,2.7,John Bacon,-0.047
16159,16484,SI,20210930,93.3,-2.04,5.85,219.0,663993,502171,,ball,11.0,L,R,TEX,LAA,B,,,-1.15,3.07,John Bacon,0.047
16160,16485,KC,20210930,83.6,-2.02,5.92,40.0,663993,502171,,ball,13.0,L,R,TEX,LAA,B,,,-1.36,2.39,John Bacon,0.039
16161,16486,FF,20210930,92.7,-1.92,5.91,220.0,663993,502171,,ball,11.0,L,R,TEX,LAA,B,,,-1.51,2.73,John Bacon,0.036
16162,16487,SI,20210930,93.2,-2.03,5.75,222.0,666969,502171,single,hit_into_play,6.0,R,R,TEX,LAA,X,9.0,line_drive,0.28,2.56,John Bacon,0.091
16163,16488,FS,20210930,88.5,-2.05,5.76,230.0,666969,502171,,ball,13.0,R,R,TEX,LAA,B,,,-0.56,0.39,John Bacon,0.043
16164,16489,FS,20210930,89.3,-2.11,5.83,223.0,666969,502171,,ball,13.0,R,R,TEX,LAA,B,,,-1.68,1.92,John Bacon,0.018
16165,16490,SI,20210930,92.4,-2.12,5.78,224.0,666969,502171,,ball,12.0,R,R,TEX,LAA,B,,,1.34,2.58,John Bacon,0.011
16166,16491,KC,20210930,83.8,-1.98,5.87,31.0,666969,502171,,called_strike,14.0,R,R,TEX,LAA,S,,,0.87,1.6,John Bacon,-0.024
16167,16492,SI,20210930,94.1,-2.0,5.84,223.0,666969,502171,,called_strike,5.0,R,R,TEX,LAA,S,,,-0.03,2.35,John Bacon,-0.018
16168,16493,FS,20210930,88.9,-1.94,5.87,230.0,628451,502171,field_out,hit_into_play,5.0,R,R,TEX,LAA,X,5.0,ground_ball,-0.22,2.28,John Bacon,-0.195
16169,16494,FS,20210930,87.7,-2.06,5.83,237.0,628451,502171,,ball,14.0,R,R,TEX,LAA,B,,,0.05,1.23,John Bacon,0.038
16170,16495,KC,20210930,84.1,-1.89,5.98,25.0,628451,502171,,swinging_strike,9.0,R,R,TEX,LAA,S,,,0.39,1.76,John Bacon,-0.032
16171,16496,SI,20210930,93.3,-1.84,5.96,220.0,628451,502171,,ball,12.0,R,R,TEX,LAA,B,,,1.64,2.64,John Bacon,0.026
16172,16497,FS,20210930,88.4,-2.1,5.84,232.0,641432,502171,field_out,hit_into_play,11.0,L,R,TEX,LAA,X,1.0,ground_ball,-0.92,2.43,John Bacon,-0.282
16173,16498,FS,20210930,87.4,-2.07,5.85,237.0,641432,502171,,ball,13.0,L,R,TEX,LAA,B,,,-0.58,1.05,John Bacon,0.052
16174,16499,FS,20210930,88.7,-2.12,5.92,227.0,641432,502171,,called_strike,13.0,L,R,TEX,LAA,S,,,-0.87,1.9,John Bacon,-0.049
16175,16500,SI,20210930,93.3,-2.11,5.96,220.0,641432,502171,,ball,13.0,L,R,TEX,LAA,B,,,-1.18,2.16,John Bacon,0.038
16176,16501,FF,20210930,92.3,-2.07,5.74,214.0,664058,657248,field_out,hit_into_play,4.0,R,R,TEX,LAA,X,4.0,ground_ball,-0.39,2.51,John Bacon,-0.258
16177,16502,SL,20210930,79.2,-2.27,5.63,64.0,664058,657248,,foul,2.0,R,R,TEX,LAA,S,,,-0.23,3.39,John Bacon,0.0
16178,16503,FF,20210930,92.2,-2.0,5.7,214.0,664058,657248,,foul,6.0,R,R,TEX,LAA,S,,,0.53,2.68,John Bacon,-0.071
16179,16504,FF,20210930,91.2,-2.07,5.74,210.0,664058,657248,,ball,12.0,R,R,TEX,LAA,B,,,0.23,3.69,John Bacon,0.04
16180,16505,FF,20210930,91.3,-2.07,5.81,213.0,664058,657248,,foul,1.0,R,R,TEX,LAA,S,,,-0.28,2.75,John Bacon,-0.053
16181,16506,FF,20210930,91.1,-1.84,5.75,207.0,664058,657248,,ball,14.0,R,R,TEX,LAA,B,,,1.05,1.86,John Bacon,0.025
16182,16507,SL,20210930,78.5,-2.14,5.63,69.0,650859,657248,single,hit_into_play,13.0,L,R,TEX,LAA,X,8.0,line_drive,-0.9,1.93,John Bacon,0.866
16183,16508,SL,20210930,81.2,-2.3,5.58,68.0,650859,657248,,called_strike,1.0,L,R,TEX,LAA,S,,,-0.29,2.98,John Bacon,-0.086
16184,16509,FF,20210930,90.9,-2.02,5.69,207.0,650859,657248,,called_strike,5.0,L,R,TEX,LAA,S,,,-0.21,2.07,John Bacon,-0.045
16185,16510,FF,20210930,91.3,-1.92,5.76,209.0,621493,657248,double,hit_into_play,4.0,R,R,TEX,LAA,X,8.0,line_drive,-0.32,2.26,John Bacon,1.376
16186,16511,FF,20210930,91.5,-1.81,5.76,209.0,621493,657248,,called_strike,9.0,R,R,TEX,LAA,S,,,0.77,1.88,John Bacon,-0.049
16187,16512,FF,20210930,91.8,-1.95,5.73,211.0,621493,657248,,ball,12.0,R,R,TEX,LAA,B,,,1.33,2.72,John Bacon,0.114
16188,16513,SL,20210930,80.3,-2.18,5.57,57.0,621493,657248,,blocked_ball,14.0,R,R,TEX,LAA,B,,,1.05,0.71,John Bacon,0.089
16189,16514,SL,20210930,80.2,-2.12,5.57,56.0,621493,657248,,ball,14.0,R,R,TEX,LAA,B,,,0.76,1.26,John Bacon,0.057
16190,16515,SL,20210930,79.4,-2.2,5.53,66.0,670351,657248,walk,ball,11.0,L,R,TEX,LAA,B,,,-1.05,3.58,John Bacon,0.141
16191,16516,FF,20210930,93.0,-2.03,5.73,214.0,670351,657248,,ball,14.0,L,R,TEX,LAA,B,,,1.55,2.2,John Bacon,0.061
16192,16517,CH,20210930,86.6,-1.91,5.69,237.0,670351,657248,,called_strike,8.0,L,R,TEX,LAA,S,,,0.12,1.87,John Bacon,-0.071
16193,16518,FF,20210930,92.1,-2.16,5.75,212.0,670351,657248,,ball,11.0,L,R,TEX,LAA,B,,,-1.23,3.39,John Bacon,0.04
16194,16519,FF,20210930,92.2,-2.0,5.75,214.0,670351,657248,,ball,11.0,L,R,TEX,LAA,B,,,-1.22,2.93,John Bacon,0.018
16195,16520,KC,20210930,78.8,-1.86,5.77,42.0,670351,657248,,called_strike,7.0,L,R,TEX,LAA,S,,,-0.39,2.19,John Bacon,-0.045
16196,16521,SL,20210930,79.3,-2.35,5.66,53.0,608686,657248,strikeout,swinging_strike_blocked,13.0,R,R,TEX,LAA,S,2.0,,-0.18,0.63,John Bacon,-0.315
16197,16522,FF,20210930,92.3,-2.09,5.74,213.0,608686,657248,,ball,14.0,R,R,TEX,LAA,B,,,0.32,1.35,John Bacon,0.046
16198,16523,SL,20210930,80.9,-2.19,5.56,62.0,608686,657248,,foul,14.0,R,R,TEX,LAA,S,,,0.89,2.41,John Bacon,-0.073
16199,16524,SL,20210930,79.4,-2.24,5.68,61.0,608686,657248,,called_strike,5.0,R,R,TEX,LAA,S,,,-0.21,2.07,John Bacon,-0.045
16200,16525,FF,20210930,91.7,-2.05,5.66,213.0,608686,657248,,ball,14.0,R,R,TEX,LAA,B,,,0.52,1.08,John Bacon,0.032
16201,16526,SL,20210930,80.8,-2.12,5.61,68.0,545358,657248,field_out,hit_into_play,5.0,R,R,TEX,LAA,X,6.0,ground_ball,0.05,2.25,John Bacon,-0.439
16202,16527,SL,20210930,80.0,-2.17,5.59,62.0,545358,657248,,called_strike,7.0,R,R,TEX,LAA,S,,,-0.5,1.82,John Bacon,-0.057
16203,16528,FF,20210930,92.4,-2.06,5.81,208.0,665120,657248,single,hit_into_play,1.0,L,R,TEX,LAA,X,8.0,ground_ball,-0.61,2.95,John Bacon,0.638
16204,16529,SL,20210930,80.1,-2.24,5.57,61.0,665120,657248,,foul,5.0,L,R,TEX,LAA,S,,,0.15,2.37,John Bacon,0.0
16205,16530,FF,20210930,93.1,-2.11,5.75,209.0,665120,657248,,foul,11.0,L,R,TEX,LAA,S,,,-0.32,4.18,John Bacon,0.0
16206,16531,FF,20210930,92.9,-2.21,5.72,216.0,665120,657248,,swinging_strike,1.0,L,R,TEX,LAA,S,,,-0.68,3.09,John Bacon,-0.079
16207,16532,FF,20210930,91.8,-1.99,5.7,211.0,665120,657248,,called_strike,2.0,L,R,TEX,LAA,S,,,-0.03,2.89,John Bacon,-0.059
16208,16533,KC,20210930,79.1,-1.99,5.85,56.0,665120,657248,,ball,11.0,L,R,TEX,LAA,B,,,-1.01,4.01,John Bacon,0.003
16209,16534,CH,20210930,84.8,-1.83,5.83,235.0,660271,657248,triple,hit_into_play,8.0,L,R,TEX,LAA,X,9.0,line_drive,-0.18,2.11,John Bacon,1.516
16210,16535,FF,20210930,91.8,-1.89,5.81,219.0,660271,657248,,ball,12.0,L,R,TEX,LAA,B,,,0.57,4.23,John Bacon,0.039
16211,16536,FF,20210930,92.7,-1.99,5.85,212.0,660271,657248,,swinging_strike,1.0,L,R,TEX,LAA,S,,,-0.8,3.31,John Bacon,-0.057
16212,16537,KC,20210930,79.6,-1.89,5.79,48.0,669016,657248,single,hit_into_play,8.0,L,R,TEX,LAA,X,8.0,line_drive,-0.27,2.1,John Bacon,0.428
16213,16538,CH,20210930,86.7,-1.83,5.71,239.0,669016,657248,,called_strike,9.0,L,R,TEX,LAA,S,,,0.72,1.98,John Bacon,-0.066
16214,16539,FF,20210930,91.8,-1.87,5.77,217.0,669016,657248,,called_strike,1.0,L,R,TEX,LAA,S,,,-0.61,3.46,John Bacon,-0.067
16215,16540,FF,20210930,92.7,-2.0,5.72,216.0,669016,657248,,ball,11.0,L,R,TEX,LAA,B,,,-2.45,3.47,John Bacon,0.07
16216,16541,FF,20210930,91.7,-1.88,5.78,215.0,669016,657248,,ball,11.0,L,R,TEX,LAA,B,,,-0.09,3.79,John Bacon,0.038
97447,92868,FF,20210910,94.9,-3.23,5.92,211.0,680911,519326,field_out,hit_into_play,4.0,R,R,CLE,MIL,X,3.0,popup,-0.45,2.7,John Bacon,-0.073
97448,92869,FF,20210910,96.1,-3.23,5.87,219.0,680911,519326,,foul,2.0,R,R,CLE,MIL,S,,,-0.02,2.98,John Bacon,0.0
97449,92870,FF,20210910,95.1,-3.23,5.9,217.0,680911,519326,,foul_tip,9.0,R,R,CLE,MIL,S,,,0.3,2.1,John Bacon,-0.027
97450,92871,SL,20210910,83.8,-3.21,5.97,62.0,680911,519326,,ball,14.0,R,R,CLE,MIL,B,,,0.95,0.67,John Bacon,0.014
97451,92872,FF,20210910,95.8,-3.14,5.97,217.0,680911,519326,,called_strike,9.0,R,R,CLE,MIL,S,,,0.28,2.01,John Bacon,-0.018
97452,92873,FF,20210910,94.9,-3.19,5.87,218.0,664702,519326,strikeout,swinging_strike,5.0,R,R,CLE,MIL,S,2.0,,0.04,2.29,John Bacon,-0.212
97453,92874,FF,20210910,95.0,-3.22,5.93,212.0,664702,519326,,called_strike,5.0,R,R,CLE,MIL,S,,,0.0,2.5,John Bacon,-0.065
97454,92875,SI,20210910,93.8,-3.07,6.1,212.0,664702,519326,,ball,13.0,R,R,CLE,MIL,B,,,-0.72,1.23,John Bacon,0.083
97455,92876,SL,20210910,84.8,-3.22,6.07,70.0,664702,519326,,ball,12.0,R,R,CLE,MIL,B,,,1.36,2.73,John Bacon,0.038
97456,92877,SL,20210910,82.6,-3.08,6.13,71.0,664702,519326,,called_strike,5.0,R,R,CLE,MIL,S,,,-0.14,2.5,John Bacon,-0.032
97457,92878,FF,20210910,94.7,-3.25,6.01,218.0,664702,519326,,ball,1.0,R,R,CLE,MIL,B,,,-0.72,3.47,John Bacon,0.026
97458,92879,SI,20210910,94.5,-3.16,6.06,214.0,665926,519326,field_out,hit_into_play,13.0,L,R,CLE,MIL,X,5.0,ground_ball,-0.85,1.84,John Bacon,-0.279
97459,92880,SI,20210910,94.5,-3.2,6.01,217.0,665926,519326,,ball,13.0,L,R,CLE,MIL,B,,,-0.88,1.36,John Bacon,0.038
97460,92881,CH,20210910,87.3,1.63,6.02,118.0,456715,622065,field_out,hit_into_play,12.0,R,L,CLE,MIL,X,3.0,ground_ball,0.95,2.97,John Bacon,-0.382
97461,92882,CU,20210910,84.1,1.61,5.87,342.0,456715,622065,,ball,13.0,R,L,CLE,MIL,B,,,-0.97,1.27,John Bacon,0.078
97462,92883,CU,20210910,84.6,1.44,5.98,9.0,456715,622065,,blocked_ball,13.0,R,L,CLE,MIL,B,,,-1.55,0.28,John Bacon,0.035
97463,92884,SI,20210910,92.2,1.43,5.68,129.0,456715,622065,,called_strike,8.0,R,L,CLE,MIL,S,,,-0.03,1.98,John Bacon,-0.097
97464,92885,SI,20210910,90.8,1.79,5.65,127.0,456715,622065,,called_strike,6.0,R,L,CLE,MIL,S,,,0.77,2.75,John Bacon,-0.075
97465,92886,CH,20210910,86.1,1.59,5.97,123.0,622569,622065,walk,ball,13.0,R,L,CLE,MIL,B,,,-0.95,2.03,John Bacon,0.079
97466,92887,CH,20210910,86.8,1.62,5.99,124.0,622569,622065,,ball,13.0,R,L,CLE,MIL,B,,,-0.2,0.87,John Bacon,0.052
97467,92888,CU,20210910,83.4,1.49,5.97,316.0,622569,622065,,blocked_ball,13.0,R,L,CLE,MIL,B,,,-1.12,-0.02,John Bacon,0.04
97468,92889,SI,20210910,90.8,1.64,5.72,133.0,622569,622065,,swinging_strike,5.0,R,L,CLE,MIL,S,,,-0.13,2.08,John Bacon,-0.053
97469,92890,SI,20210910,89.8,1.73,5.65,122.0,622569,622065,,ball,14.0,R,L,CLE,MIL,B,,,0.39,1.35,John Bacon,0.025
97470,92891,CH,20210910,86.2,1.63,6.0,125.0,649966,622065,double,hit_into_play,6.0,R,L,CLE,MIL,X,7.0,ground_ball,0.55,2.09,John Bacon,0.221
97471,92892,SI,20210910,91.1,1.74,5.65,127.0,649966,622065,,foul,6.0,R,L,CLE,MIL,S,,,0.77,2.55,John Bacon,-0.02
97472,92893,SI,20210910,90.0,1.73,5.61,124.0,649966,622065,,ball,7.0,R,L,CLE,MIL,B,,,-0.8,1.68,John Bacon,0.016
97473,92894,SI,20210910,89.4,1.65,5.63,133.0,596129,622065,grounded_into_double_play,hit_into_play,5.0,L,L,CLE,MIL,X,5.0,ground_ball,-0.01,2.14,John Bacon,-0.439
97474,92895,FF,20210910,91.8,1.31,5.9,139.0,596129,622065,,called_strike,2.0,L,L,CLE,MIL,S,,,0.09,2.94,John Bacon,-0.057
97475,92896,CH,20210910,85.7,1.59,5.97,124.0,444489,622065,walk,blocked_ball,13.0,R,L,CLE,MIL,B,,,-0.68,0.58,John Bacon,0.251
97476,92897,FF,20210910,91.2,1.54,5.84,131.0,444489,622065,,called_strike,9.0,R,L,CLE,MIL,S,,,0.31,1.62,John Bacon,-0.081
97477,92898,SI,20210910,91.4,1.67,5.73,135.0,444489,622065,,ball,14.0,R,L,CLE,MIL,B,,,0.28,1.18,John Bacon,0.126
97478,92899,CH,20210910,84.4,1.69,5.98,123.0,444489,622065,,ball,12.0,R,L,CLE,MIL,B,,,1.14,2.46,John Bacon,0.07
97479,92900,SI,20210910,89.7,1.78,5.72,128.0,444489,622065,,ball,14.0,R,L,CLE,MIL,B,,,0.94,1.33,John Bacon,0.038
97480,92901,SI,20210910,97.3,-1.51,5.64,218.0,543432,594311,field_out,hit_into_play,4.0,R,R,CLE,MIL,X,5.0,ground_ball,-0.77,2.37,John Bacon,-0.341
97481,92902,SL,20210910,88.2,-1.37,5.55,87.0,543432,594311,,ball,14.0,R,R,CLE,MIL,B,,,2.87,0.87,John Bacon,0.012
97482,92903,SI,20210910,97.9,-1.35,5.73,223.0,543432,594311,,called_strike,2.0,R,R,CLE,MIL,S,,,0.06,3.32,John Bacon,-0.039
97483,92904,FF,20210910,97.8,-1.37,5.68,228.0,605548,594311,field_out,hit_into_play,9.0,L,R,CLE,MIL,X,4.0,ground_ball,0.35,2.15,John Bacon,-0.376
97484,92905,SI,20210910,96.9,-1.34,5.78,223.0,605548,594311,,ball,14.0,L,R,CLE,MIL,B,,,1.02,1.06,John Bacon,0.048
97485,92906,SL,20210910,87.6,-1.62,5.66,97.0,605548,594311,,ball,14.0,L,R,CLE,MIL,B,,,2.09,1.24,John Bacon,0.032
97486,92907,SI,20210910,97.3,-1.34,5.7,219.0,644374,594311,field_out,hit_into_play,5.0,R,R,CLE,MIL,X,5.0,ground_ball,-0.05,2.79,John Bacon,-0.362
97487,92908,SI,20210910,96.9,-1.4,5.8,221.0,644374,594311,,ball,13.0,R,R,CLE,MIL,B,,,-1.6,2.54,John Bacon,0.062
97488,92909,SL,20210910,85.6,-1.54,5.71,91.0,644374,594311,,foul,14.0,R,R,CLE,MIL,S,,,0.93,2.05,John Bacon,-0.115
97489,92910,SI,20210910,96.5,-1.59,5.78,222.0,644374,594311,,ball,11.0,R,R,CLE,MIL,B,,,-1.66,2.91,John Bacon,0.068
97490,92911,SI,20210910,96.9,-1.52,5.84,222.0,644374,594311,,called_strike,5.0,R,R,CLE,MIL,S,,,-0.19,2.3,John Bacon,-0.088
97491,92912,FF,20210910,95.3,-1.4,5.86,221.0,656252,594311,single,hit_into_play,7.0,L,R,CLE,MIL,X,9.0,fly_ball,-0.49,1.96,John Bacon,0.716
97492,92913,FF,20210910,96.5,-1.49,5.81,225.0,656252,594311,,ball,9.0,L,R,CLE,MIL,B,,,0.74,1.62,John Bacon,0.039
97493,92914,SI,20210910,96.4,-1.75,5.81,220.0,656252,594311,,foul_tip,13.0,L,R,CLE,MIL,S,,,-0.16,0.97,John Bacon,-0.057
