Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
118759,SL,20190901,88.0,-3.13,6.12,137.0,488671,571670,,ball,14.0,L,R,ARI,LAD,B,,,1.29,1.76,Alex Tosi,0.012,r
118760,FF,20190901,95.4,-3.03,6.26,226.0,488671,571670,,called_strike,4.0,L,R,ARI,LAD,S,,,-0.37,2.35,Alex Tosi,-0.019,r
118761,SI,20190901,94.9,-3.01,6.23,232.0,605113,571670,field_out,hit_into_play,13.0,R,R,ARI,LAD,X,5.0,ground_ball,-0.84,2.14,Alex Tosi,-0.178,
118762,SL,20190901,87.8,-3.24,6.15,141.0,668942,571670,strikeout,swinging_strike,14.0,L,R,ARI,LAD,S,2.0,,1.16,1.38,Alex Tosi,-0.217,
118763,SL,20190901,86.3,-3.02,6.22,128.0,668942,571670,,ball,12.0,L,R,ARI,LAD,B,,,1.01,3.5,Alex Tosi,0.042,r
118764,SI,20190901,93.7,-3.03,6.28,229.0,668942,571670,,foul_tip,5.0,L,R,ARI,LAD,S,,,0.12,2.63,Alex Tosi,-0.061,
118765,SI,20190901,94.1,-3.05,6.35,236.0,668942,571670,,ball,11.0,L,R,ARI,LAD,B,,,-1.34,2.54,Alex Tosi,0.027,r
118766,SI,20190901,94.7,-3.04,6.32,236.0,668942,571670,,foul,4.0,L,R,ARI,LAD,S,,,-0.29,2.6,Alex Tosi,-0.039,
118767,CH,20190901,86.6,-2.53,5.74,250.0,576397,542882,strikeout,swinging_strike,4.0,R,R,ARI,LAD,S,2.0,,-0.62,2.4,Alex Tosi,-0.099,
118768,CH,20190901,87.3,-2.5,5.71,339.0,576397,542882,,ball,14.0,R,R,ARI,LAD,B,,,2.18,0.95,Alex Tosi,0.019,r
118769,FF,20190901,92.6,-2.33,5.79,187.0,576397,542882,,foul,12.0,R,R,ARI,LAD,S,,,0.4,3.48,Alex Tosi,-0.028,
118770,CH,20190901,86.8,-2.57,5.74,253.0,576397,542882,,called_strike,5.0,R,R,ARI,LAD,S,,,-0.2,2.35,Alex Tosi,-0.021,r
118771,FF,20190901,93.2,-2.37,5.84,193.0,576397,542882,,ball,12.0,R,R,ARI,LAD,B,,,1.34,2.85,Alex Tosi,0.015,r
118772,FF,20190901,93.6,-2.27,5.83,196.0,621035,542882,strikeout,swinging_strike,12.0,R,R,ARI,LAD,S,2.0,,0.46,3.51,Alex Tosi,-0.106,
118773,FF,20190901,94.0,-2.3,5.88,192.0,621035,542882,,swinging_strike,1.0,R,R,ARI,LAD,S,,,-0.44,3.5,Alex Tosi,-0.041,
118774,CH,20190901,87.1,-2.66,5.76,263.0,621035,542882,,foul,5.0,R,R,ARI,LAD,S,,,-0.2,2.77,Alex Tosi,-0.03,
118775,FF,20190901,93.0,-2.46,5.73,199.0,571771,542882,field_out,hit_into_play,8.0,R,R,ARI,LAD,X,9.0,fly_ball,-0.16,1.74,Alex Tosi,-0.319,
118776,CH,20190901,87.7,-2.54,5.75,265.0,571771,542882,,ball,14.0,R,R,ARI,LAD,B,,,2.02,0.38,Alex Tosi,0.102,r
118777,CH,20190901,87.3,-2.53,5.85,280.0,571771,542882,,foul,13.0,R,R,ARI,LAD,S,,,-0.96,1.99,Alex Tosi,0.0,
118778,FF,20190901,93.8,-2.45,5.82,199.0,571771,542882,,foul,1.0,R,R,ARI,LAD,S,,,-0.82,3.05,Alex Tosi,0.0,
118779,FF,20190901,94.4,-2.27,5.87,202.0,571771,542882,,ball,14.0,R,R,ARI,LAD,B,,,1.72,2.5,Alex Tosi,0.042,r
118780,CH,20190901,86.0,-2.46,5.97,243.0,571771,542882,,foul,7.0,R,R,ARI,LAD,S,,,-0.44,1.69,Alex Tosi,-0.061,
118781,CH,20190901,86.8,-2.68,5.74,313.0,571771,542882,,foul_tip,8.0,R,R,ARI,LAD,S,,,-0.06,1.61,Alex Tosi,-0.05,
118782,FF,20190901,92.3,-2.44,5.93,193.0,571771,542882,,ball,11.0,R,R,ARI,LAD,B,,,-0.98,3.45,Alex Tosi,0.037,w
118783,CU,20190901,78.4,1.96,5.72,328.0,571875,657571,field_out,hit_into_play,5.0,L,L,ARI,LAD,X,4.0,ground_ball,-0.24,2.8,Alex Tosi,-0.081,
118784,FF,20190901,94.5,1.91,5.73,150.0,571875,657571,,foul,6.0,L,L,ARI,LAD,S,,,0.41,2.36,Alex Tosi,0.0,
118785,CU,20190901,77.0,1.88,5.77,321.0,571875,657571,,called_strike,3.0,L,L,ARI,LAD,S,,,0.35,3.33,Alex Tosi,-0.028,r
118786,FF,20190901,94.2,1.92,5.79,156.0,571875,657571,,ball,11.0,L,L,ARI,LAD,B,,,-0.13,3.8,Alex Tosi,0.012,r
118787,FF,20190901,94.1,1.87,5.83,152.0,571875,657571,,called_strike,1.0,L,L,ARI,LAD,S,,,-0.72,3.28,Alex Tosi,-0.019,r
118788,FF,20190901,93.9,2.0,5.8,153.0,500871,657571,strikeout,swinging_strike,12.0,R,L,ARI,LAD,S,2.0,,0.46,3.62,Alex Tosi,-0.156,
118789,CU,20190901,77.7,1.95,5.82,327.0,500871,657571,,ball,14.0,R,L,ARI,LAD,B,,,0.95,0.97,Alex Tosi,0.031,r
118790,CU,20190901,77.5,2.11,5.69,325.0,500871,657571,,foul_tip,9.0,R,L,ARI,LAD,S,,,0.38,1.83,Alex Tosi,-0.044,
118791,CU,20190901,79.6,2.0,5.69,315.0,500871,657571,,ball,13.0,R,L,ARI,LAD,B,,,-2.05,0.49,Alex Tosi,0.022,r
118792,FF,20190901,92.8,1.98,5.7,147.0,500871,657571,,called_strike,2.0,R,L,ARI,LAD,S,,,-0.14,2.79,Alex Tosi,-0.03,r
118793,FF,20190901,93.5,2.08,5.78,149.0,606466,657571,field_out,hit_into_play,2.0,R,L,ARI,LAD,X,6.0,ground_ball,0.15,3.43,Alex Tosi,-0.248,
118794,SI,20190901,90.4,1.91,5.49,93.0,641355,519008,field_out,hit_into_play,8.0,L,L,ARI,LAD,X,8.0,fly_ball,0.15,1.82,Alex Tosi,-0.108,
118795,CH,20190901,82.1,2.1,5.58,114.0,641355,519008,,ball,13.0,L,L,ARI,LAD,B,,,-0.57,1.1,Alex Tosi,0.012,r
118796,CH,20190901,82.5,2.12,5.54,106.0,641355,519008,,called_strike,8.0,L,L,ARI,LAD,S,,,0.23,2.0,Alex Tosi,-0.019,r
118797,FF,20190901,96.7,-2.07,6.21,193.0,457759,661255,field_out,hit_into_play,6.0,R,R,ARI,LAD,X,6.0,ground_ball,0.67,2.65,Alex Tosi,-0.178,
118798,FF,20190901,95.5,-2.4,6.04,195.0,607461,661255,field_out,hit_into_play,6.0,L,R,ARI,LAD,X,4.0,line_drive,0.5,2.78,Alex Tosi,-0.285,
118799,SL,20190901,84.2,-2.45,6.25,94.0,607461,661255,,ball,12.0,L,R,ARI,LAD,B,,,0.02,4.07,Alex Tosi,0.037,r
118800,FF,20190901,94.4,1.98,5.76,148.0,641796,657571,field_out,hit_into_play,5.0,R,L,ARI,LAD,X,6.0,ground_ball,0.0,2.33,Alex Tosi,-0.081,
118801,FF,20190901,94.2,2.05,5.71,147.0,641796,657571,,ball,13.0,R,L,ARI,LAD,B,,,-0.32,1.21,Alex Tosi,0.011,r
118802,CU,20190901,77.4,2.02,5.74,330.0,641796,657571,,foul,9.0,R,L,ARI,LAD,S,,,0.32,1.58,Alex Tosi,0.0,
118803,FF,20190901,94.1,2.05,5.72,154.0,641796,657571,,foul,2.0,R,L,ARI,LAD,S,,,-0.16,2.9,Alex Tosi,-0.026,
118804,FF,20190901,93.8,2.05,5.77,153.0,641796,657571,,called_strike,1.0,R,L,ARI,LAD,S,,,-0.51,2.89,Alex Tosi,-0.019,r
118805,FF,20190901,93.4,1.81,5.9,156.0,502481,657571,field_out,hit_into_play,2.0,L,L,ARI,LAD,X,1.0,ground_ball,-0.16,3.27,Alex Tosi,0.036,
118806,CU,20190901,77.3,1.96,5.81,316.0,605196,657571,strikeout,called_strike,3.0,R,L,ARI,LAD,S,2.0,,0.42,3.28,Alex Tosi,-0.217,r
118807,FF,20190901,94.9,1.81,5.73,145.0,605196,657571,,ball,13.0,R,L,ARI,LAD,B,,,-0.36,0.87,Alex Tosi,0.042,r
118808,FF,20190901,94.4,1.92,5.76,143.0,605196,657571,,foul,12.0,R,L,ARI,LAD,S,,,0.87,3.25,Alex Tosi,0.0,
118809,CU,20190901,79.6,2.07,5.7,336.0,605196,657571,,ball,13.0,R,L,ARI,LAD,B,,,-1.49,-0.49,Alex Tosi,0.019,r
118810,FF,20190901,92.8,1.97,5.79,151.0,605196,657571,,foul,5.0,R,L,ARI,LAD,S,,,-0.15,2.94,Alex Tosi,-0.052,
118811,FF,20190901,92.4,2.08,5.79,147.0,605196,657571,,foul_tip,6.0,R,L,ARI,LAD,S,,,0.4,2.8,Alex Tosi,-0.039,
118812,SI,20190901,93.4,-2.94,5.5,243.0,572041,592233,field_out,hit_into_play,4.0,R,R,ARI,LAD,X,6.0,ground_ball,-0.51,2.46,Alex Tosi,-0.172,
118813,SI,20190901,92.9,-2.99,5.37,245.0,572041,592233,,called_strike,3.0,R,R,ARI,LAD,S,,,0.73,3.32,Alex Tosi,-0.025,r
118814,SI,20190901,93.0,-2.9,5.39,245.0,572041,592233,,ball,11.0,R,R,ARI,LAD,B,,,-1.75,3.12,Alex Tosi,0.042,r
118815,CU,20190901,78.1,-2.93,5.33,60.0,572041,592233,,ball,14.0,R,R,ARI,LAD,B,,,0.53,0.99,Alex Tosi,0.025,r
118816,CU,20190901,80.3,-2.9,5.4,60.0,572041,592233,,ball,12.0,R,R,ARI,LAD,B,,,1.71,2.68,Alex Tosi,0.015,r
118817,CU,20190901,79.6,-2.9,5.38,58.0,502117,592233,strikeout,swinging_strike,14.0,R,R,ARI,LAD,S,2.0,,1.44,2.12,Alex Tosi,-0.156,
118818,SI,20190901,92.8,-2.98,5.45,244.0,502117,592233,,called_strike,12.0,R,R,ARI,LAD,S,,,0.85,2.58,Alex Tosi,-0.053,r
118819,CU,20190901,77.0,-2.99,5.39,59.0,502117,592233,,ball,14.0,R,R,ARI,LAD,B,,,0.96,0.78,Alex Tosi,0.04,r
118820,SI,20190901,92.6,-2.93,5.37,245.0,502117,592233,,called_strike,6.0,R,R,ARI,LAD,S,,,0.68,2.26,Alex Tosi,-0.037,r
118821,SI,20190901,92.2,-2.9,5.49,246.0,502117,592233,,ball,12.0,R,R,ARI,LAD,B,,,0.42,3.67,Alex Tosi,0.028,r
118822,CU,20190901,82.9,1.84,6.01,355.0,431145,622065,strikeout,swinging_strike,13.0,R,L,ARI,LAD,S,2.0,,-1.29,1.52,Alex Tosi,-0.319,
118823,CH,20190901,86.2,1.78,6.16,98.0,431145,622065,,foul,14.0,R,L,ARI,LAD,S,,,0.26,1.26,Alex Tosi,0.0,
118824,CH,20190901,85.1,1.77,6.24,107.0,431145,622065,,foul,9.0,R,L,ARI,LAD,S,,,0.54,2.08,Alex Tosi,0.0,
118825,FC,20190901,84.9,1.71,5.97,197.0,431145,622065,,foul,7.0,R,L,ARI,LAD,S,,,-0.32,2.03,Alex Tosi,0.0,
118826,CU,20190901,81.7,2.12,5.96,325.0,431145,622065,,foul,5.0,R,L,ARI,LAD,S,,,0.13,2.59,Alex Tosi,0.0,
118827,CU,20190901,81.7,1.99,6.02,283.0,431145,622065,,ball,13.0,R,L,ARI,LAD,B,,,-1.38,0.76,Alex Tosi,0.102,r
118828,FF,20190901,90.5,1.75,6.04,149.0,431145,622065,,ball,12.0,R,L,ARI,LAD,B,,,1.11,3.95,Alex Tosi,0.042,r
118829,CU,20190901,83.3,1.82,6.06,304.0,431145,622065,,ball,13.0,R,L,ARI,LAD,B,,,-0.17,0.72,Alex Tosi,0.019,r
118830,CH,20190901,85.1,1.76,6.27,107.0,431145,622065,,foul,6.0,R,L,ARI,LAD,S,,,0.58,2.54,Alex Tosi,0.0,
118831,CU,20190901,81.6,1.81,6.16,18.0,431145,622065,,foul,8.0,R,L,ARI,LAD,S,,,-0.24,2.1,Alex Tosi,0.0,
118832,CU,20190901,80.7,1.81,6.11,2.0,431145,622065,,called_strike,14.0,R,L,ARI,LAD,S,,,0.89,2.2,Alex Tosi,-0.052,r
118833,FF,20190901,89.1,1.89,6.01,145.0,431145,622065,,foul,8.0,R,L,ARI,LAD,S,,,0.09,1.76,Alex Tosi,-0.039,
118834,SI,20190901,88.7,2.7,3.5,64.0,488671,592473,grounded_into_double_play,hit_into_play,8.0,L,L,ARI,LAD,X,4.0,ground_ball,-0.17,1.89,Alex Tosi,-1.025,
118835,SI,20190901,87.8,2.85,3.36,70.0,488671,592473,,ball,12.0,L,L,ARI,LAD,B,,,2.48,2.49,Alex Tosi,0.12,r
118836,SI,20190901,88.8,2.84,3.47,76.0,488671,592473,,ball,14.0,L,L,ARI,LAD,B,,,1.19,1.56,Alex Tosi,0.099,r
118837,SI,20190901,89.5,2.66,3.29,46.0,605113,592473,walk,ball,7.0,R,L,ARI,LAD,B,,,-0.72,2.08,Alex Tosi,0.36,w
118838,SI,20190901,88.4,2.69,3.47,52.0,605113,592473,,ball,14.0,R,L,ARI,LAD,B,,,1.13,2.25,Alex Tosi,0.225,r
118839,SI,20190901,90.0,2.84,3.3,48.0,605113,592473,,swinging_strike,14.0,R,L,ARI,LAD,S,,,0.48,1.33,Alex Tosi,-0.128,
118840,SI,20190901,88.1,2.76,3.32,47.0,605113,592473,,ball,14.0,R,L,ARI,LAD,B,,,1.19,0.97,Alex Tosi,0.126,r
118841,SI,20190901,89.0,2.86,3.37,54.0,605113,592473,,ball,13.0,R,L,ARI,LAD,B,,,-0.09,1.16,Alex Tosi,0.067,r
118842,SI,20190901,89.2,2.88,3.4,61.0,668942,592473,single,hit_into_play,9.0,L,L,ARI,LAD,X,8.0,ground_ball,0.3,1.77,Alex Tosi,1.075,
118843,SL,20190901,78.2,2.77,3.57,167.0,668942,592473,,foul,13.0,L,L,ARI,LAD,S,,,-1.25,0.9,Alex Tosi,0.0,
118844,SI,20190901,88.5,2.86,3.42,72.0,668942,592473,,foul,13.0,L,L,ARI,LAD,S,,,-0.49,1.27,Alex Tosi,0.0,
118845,SI,20190901,87.8,2.82,3.53,74.0,668942,592473,,called_strike,5.0,L,L,ARI,LAD,S,,,-0.23,2.33,Alex Tosi,-0.09,r
118846,SI,20190901,87.1,2.86,3.46,63.0,668942,592473,,called_strike,7.0,L,L,ARI,LAD,S,,,-0.32,1.65,Alex Tosi,-0.084,r
118847,SI,20190901,95.8,-2.78,5.84,240.0,571875,669160,single,hit_into_play,13.0,L,R,ARI,LAD,X,1.0,ground_ball,-0.6,1.34,Alex Tosi,1.254,
118848,SI,20190901,96.2,-2.84,5.73,242.0,571875,669160,,called_strike,9.0,L,R,ARI,LAD,S,,,0.31,1.86,Alex Tosi,-0.139,r
118849,FC,20190901,91.0,-2.84,5.79,138.0,571875,669160,,ball,12.0,L,R,ARI,LAD,B,,,0.0,3.89,Alex Tosi,0.099,r
118850,CU,20190901,83.4,-2.66,5.88,52.0,500871,669160,single,hit_into_play,1.0,L,R,ARI,LAD,X,7.0,line_drive,-0.56,2.82,Alex Tosi,0.977,
118851,SI,20190901,95.8,-2.89,5.62,232.0,500871,669160,,foul,11.0,L,R,ARI,LAD,S,,,-0.83,2.56,Alex Tosi,-0.141,
118852,FC,20190901,89.7,-2.73,5.91,150.0,500871,669160,,ball,12.0,L,R,ARI,LAD,B,,,0.55,3.16,Alex Tosi,0.082,w
118853,SI,20190901,94.6,-2.82,5.81,220.0,500871,669160,,ball,11.0,L,R,ARI,LAD,B,,,-0.99,3.81,Alex Tosi,0.067,r
118854,FC,20190901,90.3,-3.01,5.84,159.0,500871,669160,,called_strike,2.0,L,R,ARI,LAD,S,,,0.15,2.93,Alex Tosi,-0.084,r
118855,FC,20190901,91.8,-2.83,5.72,160.0,606466,669160,single,hit_into_play,8.0,L,R,ARI,LAD,X,7.0,line_drive,-0.03,2.05,Alex Tosi,0.451,
118856,FF,20190901,96.7,-2.71,6.01,209.0,606466,669160,,foul,5.0,L,R,ARI,LAD,S,,,0.21,2.98,Alex Tosi,0.0,
118857,SI,20190901,96.1,-2.79,5.75,245.0,606466,669160,,foul,4.0,L,R,ARI,LAD,S,,,-0.78,2.4,Alex Tosi,-0.098,
118858,FC,20190901,90.7,-2.77,5.99,160.0,606466,669160,,ball,11.0,L,R,ARI,LAD,B,,,-0.15,4.65,Alex Tosi,0.117,r
118859,SI,20190901,95.8,-2.81,5.75,237.0,606466,669160,,ball,13.0,L,R,ARI,LAD,B,,,-1.16,2.55,Alex Tosi,0.064,r
118860,FC,20190901,90.4,-2.74,6.13,160.0,606466,669160,,ball,11.0,L,R,ARI,LAD,B,,,-0.14,4.8,Alex Tosi,0.037,r
118861,FC,20190901,90.3,-2.81,5.82,218.0,606466,669160,,foul,1.0,L,R,ARI,LAD,S,,,-0.29,3.23,Alex Tosi,-0.055,
118862,SI,20190901,97.8,-2.91,5.76,247.0,641796,669160,single,hit_into_play,5.0,R,R,ARI,LAD,X,4.0,ground_ball,-0.2,2.52,Alex Tosi,0.3,
118863,SI,20190901,97.5,-2.78,5.84,243.0,641796,669160,,called_strike,6.0,R,R,ARI,LAD,S,,,0.46,2.56,Alex Tosi,-0.03,r
118864,SI,20190901,98.4,-2.79,5.8,241.0,502481,669160,strikeout,called_strike,9.0,L,R,ARI,LAD,S,2.0,,0.44,1.79,Alex Tosi,-0.319,r
118865,SI,20190901,98.0,-2.67,5.85,241.0,502481,669160,,ball,14.0,L,R,ARI,LAD,B,,,0.86,1.08,Alex Tosi,0.102,r
118866,CU,20190901,84.1,-2.73,5.88,40.0,502481,669160,,ball,14.0,L,R,ARI,LAD,B,,,0.16,0.78,Alex Tosi,0.042,r
118867,FF,20190901,96.7,-2.78,6.23,202.0,502481,669160,,foul,3.0,L,R,ARI,LAD,S,,,0.4,3.51,Alex Tosi,0.0,
118868,CU,20190901,84.7,-2.73,5.93,27.0,502481,669160,,foul,7.0,L,R,ARI,LAD,S,,,-0.37,1.99,Alex Tosi,0.0,
118869,FF,20190901,95.8,-2.7,6.34,201.0,502481,669160,,ball,12.0,L,R,ARI,LAD,B,,,0.88,3.32,Alex Tosi,0.019,w
118870,FC,20190901,91.3,-3.04,5.81,166.0,502481,669160,,foul,8.0,L,R,ARI,LAD,S,,,0.05,2.19,Alex Tosi,-0.052,
118871,SI,20190901,95.3,-2.68,6.18,229.0,502481,669160,,called_strike,8.0,L,R,ARI,LAD,S,,,0.11,1.47,Alex Tosi,-0.039,w
118872,CH,20190901,86.6,1.9,6.12,97.0,576397,622065,strikeout,swinging_strike,9.0,R,L,ARI,LAD,S,2.0,,0.75,1.33,Alex Tosi,-0.377,
118873,CU,20190901,82.9,2.05,6.06,280.0,576397,622065,,ball,8.0,R,L,ARI,LAD,B,,,-0.24,1.41,Alex Tosi,0.058,r
118874,CU,20190901,83.1,1.95,6.11,13.0,576397,622065,,blocked_ball,13.0,R,L,ARI,LAD,B,,,-0.18,1.02,Alex Tosi,0.034,r
118875,CH,20190901,85.5,1.95,6.2,99.0,576397,622065,,blocked_ball,14.0,R,L,ARI,LAD,B,,,1.31,0.47,Alex Tosi,0.02,r
118876,SI,20190901,89.7,1.96,5.93,115.0,576397,622065,,swinging_strike,6.0,R,L,ARI,LAD,S,,,0.6,2.35,Alex Tosi,-0.074,
118877,SI,20190901,89.3,2.2,5.93,116.0,576397,622065,,called_strike,12.0,R,L,ARI,LAD,S,,,0.93,2.4,Alex Tosi,-0.042,r
118878,CH,20190901,85.8,1.96,6.18,105.0,621035,622065,double,hit_into_play,8.0,R,L,ARI,LAD,X,8.0,ground_ball,-0.02,1.93,Alex Tosi,0.215,
118879,CH,20190901,85.2,1.91,6.2,110.0,621035,622065,,ball,13.0,R,L,ARI,LAD,B,,,-0.9,1.02,Alex Tosi,0.015,r
118880,SI,20190901,89.9,2.0,5.95,116.0,571771,622065,grounded_into_double_play,hit_into_play,7.0,R,L,ARI,LAD,X,5.0,ground_ball,-0.39,1.97,Alex Tosi,-0.492,
118881,CH,20190901,83.9,1.81,6.21,98.0,571771,622065,,foul,8.0,R,L,ARI,LAD,S,,,-0.16,1.88,Alex Tosi,-0.085,
118882,SI,20190901,89.4,2.03,5.98,121.0,571771,622065,,ball,11.0,R,L,ARI,LAD,B,,,-0.98,2.63,Alex Tosi,0.071,w
118883,CU,20190901,82.8,2.07,5.97,3.0,641355,622065,single,hit_into_play,9.0,L,L,ARI,LAD,X,3.0,ground_ball,0.67,2.47,Alex Tosi,0.499,
118884,CH,20190901,85.4,1.79,6.22,94.0,641355,622065,,swinging_strike,14.0,L,L,ARI,LAD,S,,,0.25,0.95,Alex Tosi,-0.052,
118885,SI,20190901,88.8,1.97,6.08,106.0,641355,622065,,called_strike,9.0,L,L,ARI,LAD,S,,,0.68,2.14,Alex Tosi,-0.039,r
118886,KC,20190901,79.1,-1.37,6.95,16.0,622065,548389,strikeout,swinging_strike,7.0,L,R,ARI,LAD,S,2.0,,-0.29,2.34,Alex Tosi,-0.081,
118887,KC,20190901,79.0,-1.46,6.96,26.0,622065,548389,,called_strike,1.0,L,R,ARI,LAD,S,,,-0.75,3.59,Alex Tosi,-0.028,w
118888,FF,20190901,91.5,-1.52,6.86,198.0,622065,548389,,ball,11.0,L,R,ARI,LAD,B,,,-1.47,3.6,Alex Tosi,0.012,r
118889,FF,20190901,90.4,-1.6,6.91,193.0,622065,548389,,called_strike,4.0,L,R,ARI,LAD,S,,,-0.35,2.38,Alex Tosi,-0.019,r
118890,KC,20190901,79.1,-1.35,6.98,19.0,488671,548389,grounded_into_double_play,hit_into_play,5.0,L,R,ARI,LAD,X,4.0,ground_ball,-0.24,2.28,Alex Tosi,-0.439,
118891,FF,20190901,88.8,-1.53,6.88,192.0,488671,548389,,swinging_strike,2.0,L,R,ARI,LAD,S,,,0.06,3.37,Alex Tosi,-0.067,
118892,SL,20190901,84.9,-1.74,6.83,102.0,605113,548389,single,hit_into_play,14.0,R,R,ARI,LAD,X,9.0,line_drive,0.85,1.96,Alex Tosi,0.439,
118893,FF,20190901,91.3,-1.45,6.85,192.0,605113,548389,,foul,5.0,R,R,ARI,LAD,S,,,0.02,2.39,Alex Tosi,-0.073,
118894,FC,20190901,85.8,-1.8,6.8,189.0,605113,548389,,ball,14.0,R,R,ARI,LAD,B,,,0.06,1.58,Alex Tosi,0.054,w
118895,FF,20190901,90.3,-1.46,6.89,188.0,605113,548389,,called_strike,9.0,R,R,ARI,LAD,S,,,0.59,2.17,Alex Tosi,-0.05,r
118896,FF,20190901,90.1,-1.42,6.84,194.0,605113,548389,,ball,12.0,R,R,ARI,LAD,B,,,0.88,3.35,Alex Tosi,0.037,w
118897,CU,20190901,81.7,2.02,6.13,272.0,457759,622065,field_out,hit_into_play,9.0,R,L,ARI,LAD,X,9.0,fly_ball,0.68,1.86,Alex Tosi,-0.296,
118898,SI,20190901,89.3,2.16,6.02,113.0,457759,622065,,swinging_strike,14.0,R,L,ARI,LAD,S,,,0.91,2.16,Alex Tosi,-0.042,
118899,CU,20190901,82.7,1.93,6.16,35.0,501896,622065,strikeout,swinging_strike_blocked,13.0,R,L,ARI,LAD,S,2.0,,-1.02,1.09,Alex Tosi,-0.237,
118900,SI,20190901,90.1,1.95,5.88,113.0,501896,622065,,called_strike,9.0,R,L,ARI,LAD,S,,,0.77,2.0,Alex Tosi,-0.078,r
118901,CU,20190901,80.4,2.14,6.15,289.0,501896,622065,,called_strike,5.0,R,L,ARI,LAD,S,,,0.0,2.79,Alex Tosi,-0.054,r
118902,SI,20190901,89.4,2.02,5.87,126.0,572041,622065,double,hit_into_play,13.0,R,L,ARI,LAD,X,7.0,line_drive,-0.27,1.37,Alex Tosi,0.347,
118903,CH,20190901,84.5,1.71,6.25,111.0,572041,622065,,ball,13.0,R,L,ARI,LAD,B,,,-0.74,0.95,Alex Tosi,0.049,r
118904,SI,20190901,89.1,2.08,5.91,115.0,572041,622065,,ball,13.0,R,L,ARI,LAD,B,,,-1.1,1.23,Alex Tosi,0.028,r
118905,CH,20190901,84.3,1.85,6.24,104.0,548389,622065,strikeout,swinging_strike,3.0,R,L,ARI,LAD,S,2.0,,0.35,3.13,Alex Tosi,-0.217,
118906,FF,20190901,89.9,1.73,6.05,145.0,548389,622065,,ball,13.0,R,L,ARI,LAD,B,,,-0.96,1.54,Alex Tosi,0.042,w
118907,CH,20190901,83.8,1.92,6.29,101.0,548389,622065,,ball,14.0,R,L,ARI,LAD,B,,,0.27,0.99,Alex Tosi,0.019,r
118908,CH,20190901,84.7,1.79,6.26,105.0,548389,622065,,called_strike,12.0,R,L,ARI,LAD,S,,,0.93,2.75,Alex Tosi,-0.052,r
118909,SI,20190901,89.8,2.03,6.0,118.0,548389,622065,,called_strike,9.0,R,L,ARI,LAD,S,,,0.68,2.09,Alex Tosi,-0.039,r
118910,SI,20190901,89.6,2.03,6.01,118.0,431145,622065,home_run,hit_into_play,6.0,R,L,ARI,LAD,X,,fly_ball,0.53,2.28,Alex Tosi,0.958,
118911,CH,20190901,84.3,1.73,6.3,104.0,431145,622065,,ball,14.0,R,L,ARI,LAD,B,,,1.13,1.39,Alex Tosi,0.054,r
118912,SI,20190901,88.7,2.22,6.02,120.0,431145,622065,,ball,14.0,R,L,ARI,LAD,B,,,1.42,1.74,Alex Tosi,0.027,r
118913,FF,20190901,88.4,1.83,6.15,149.0,431145,622065,,foul,8.0,R,L,ARI,LAD,S,,,-0.06,2.03,Alex Tosi,-0.039,
118914,KC,20190901,79.5,-1.26,6.96,23.0,668942,548389,field_out,hit_into_play,13.0,L,R,ARI,LAD,X,4.0,ground_ball,-0.12,1.37,Alex Tosi,-0.099,
118915,KC,20190901,79.1,-1.36,6.92,24.0,668942,548389,,called_strike,8.0,L,R,ARI,LAD,S,,,-0.12,1.7,Alex Tosi,-0.033,r
118916,FF,20190901,90.5,-1.56,6.78,192.0,668942,548389,,foul,8.0,L,R,ARI,LAD,S,,,0.03,2.0,Alex Tosi,-0.023,
118917,FF,20190901,90.6,-1.58,6.85,195.0,668942,548389,,ball,13.0,L,R,ARI,LAD,B,,,-1.75,2.27,Alex Tosi,0.025,r
118918,FF,20190901,90.5,-1.66,6.84,193.0,668942,548389,,ball,13.0,L,R,ARI,LAD,B,,,-1.51,1.37,Alex Tosi,0.015,r
118919,FF,20190901,88.6,-1.5,6.91,197.0,571875,548389,grounded_into_double_play,hit_into_play,5.0,L,R,ARI,LAD,X,4.0,ground_ball,-0.19,2.35,Alex Tosi,-0.506,
118920,CH,20190901,81.3,-1.96,6.78,246.0,500871,548389,single,hit_into_play,11.0,L,R,ARI,LAD,X,8.0,ground_ball,-0.86,2.39,Alex Tosi,0.447,
118921,KC,20190901,77.1,-1.38,7.12,43.0,500871,548389,,called_strike,4.0,L,R,ARI,LAD,S,,,-0.79,2.07,Alex Tosi,-0.039,r
118922,CU,20190901,81.9,1.9,6.06,5.0,576397,622065,field_out,hit_into_play,14.0,R,L,ARI,LAD,X,4.0,line_drive,0.63,1.34,Alex Tosi,-0.07,
118923,CU,20190901,82.5,1.8,6.18,2.0,576397,622065,,foul,13.0,R,L,ARI,LAD,S,,,-0.56,0.79,Alex Tosi,0.0,
118924,SI,20190901,89.7,1.96,5.84,113.0,576397,622065,,called_strike,9.0,R,L,ARI,LAD,S,,,0.6,1.56,Alex Tosi,-0.026,r
118925,SI,20190901,89.5,2.12,5.9,117.0,576397,622065,,called_strike,9.0,R,L,ARI,LAD,S,,,0.57,1.56,Alex Tosi,-0.019,r
