,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
14088,14088,14088,657448,FF,20210415,90.1,2.16,6.47,157.0,605113,571578,,ball,11.0,R,L,WAS,ARI,B,,,-1.35,2.84,Edwin Moscoso,0.016,0.3500000000000001,0.6600000000000001,out,in,w
14089,14089,14089,657449,FF,20210415,90.0,2.16,6.43,148.0,452678,571578,field_out,hit_into_play,4.0,R,L,WAS,ARI,X,4.0,ground_ball,-0.42,2.39,Edwin Moscoso,-0.136,0.5800000000000001,0.8900000000000001,in,in,r
14090,14090,14090,657450,FF,20210415,89.6,2.1,6.45,165.0,452678,571578,,called_strike,5.0,R,L,WAS,ARI,S,,,-0.07,2.62,Edwin Moscoso,-0.027,0.93,0.8799999999999999,in,in,r
14091,14091,14091,657451,CH,20210415,80.8,2.15,6.47,146.0,500871,571578,home_run,hit_into_play,14.0,R,L,WAS,ARI,X,,fly_ball,0.55,1.37,Edwin Moscoso,1.027,0.4499999999999999,0.1299999999999999,in,out,w
14092,14092,14092,657452,FF,20210415,90.5,2.21,6.42,153.0,500871,571578,,foul,6.0,R,L,WAS,ARI,S,,,0.34,2.69,Edwin Moscoso,-0.027,0.6599999999999999,0.81,in,in,r
14093,14093,14093,657453,FF,20210415,92.0,2.2,6.42,155.0,608348,571578,home_run,hit_into_play,6.0,R,L,WAS,ARI,X,,fly_ball,0.46,2.27,Edwin Moscoso,1.006,0.54,0.77,in,in,r
14094,14094,14094,657454,FF,20210415,91.1,2.2,6.42,154.0,608348,571578,,called_strike,7.0,R,L,WAS,ARI,S,,,-0.68,1.74,Edwin Moscoso,-0.032,0.3199999999999999,0.24,in,in,r
14095,14095,14095,657455,SI,20210415,91.2,2.13,6.5,164.0,608348,571578,,ball,12.0,R,L,WAS,ARI,B,,,0.73,3.6,Edwin Moscoso,0.026,0.27,0.1,in,out,w
14096,14096,14096,657456,SL,20210415,79.2,2.39,6.39,315.0,641796,571578,field_out,hit_into_play,7.0,R,L,WAS,ARI,X,8.0,fly_ball,-0.35,1.52,Edwin Moscoso,-0.216,0.65,0.02,in,in,r
14097,14097,14097,657457,FF,20210415,91.5,2.07,6.5,154.0,641796,571578,,foul,4.0,R,L,WAS,ARI,S,,,-0.47,2.63,Edwin Moscoso,-0.066,0.53,0.8700000000000001,in,in,r
14098,14098,14098,657458,SI,20210415,91.3,2.09,6.44,156.0,641796,571578,,ball,9.0,R,L,WAS,ARI,B,,,0.81,1.89,Edwin Moscoso,0.052,0.1899999999999999,0.3899999999999999,in,in,r
14099,14099,14099,657459,SI,20210415,90.8,2.04,6.47,158.0,641796,571578,,ball,14.0,R,L,WAS,ARI,B,,,0.22,1.31,Edwin Moscoso,0.027,0.78,0.1899999999999999,in,out,w
14100,14100,14100,657460,SI,20210415,89.1,2.07,6.47,155.0,641796,571578,,foul,7.0,R,L,WAS,ARI,S,,,-0.41,1.6,Edwin Moscoso,-0.038,0.5900000000000001,0.1,in,in,r
14101,14101,14101,678077,SL,20210409,84.5,3.01,5.66,144.0,656976,607237,field_out,hit_into_play,7.0,L,L,ARI,CIN,X,4.0,ground_ball,-0.5,2.08,Edwin Moscoso,-0.656,0.5,0.5800000000000001,in,in,r
14102,14102,14102,678078,SL,20210409,85.0,3.08,5.72,183.0,656976,607237,,swinging_strike,8.0,L,L,ARI,CIN,S,,,-0.27,1.9,Edwin Moscoso,-0.139,0.73,0.3999999999999999,in,in,r
14103,14103,14103,678079,FF,20210409,95.5,2.39,6.19,145.0,608348,607237,,ball,2.0,R,L,ARI,CIN,B,,,0.14,2.99,Edwin Moscoso,0.057,0.86,0.5099999999999998,in,in,r
14104,14104,14104,678080,FF,20210409,94.5,3.07,5.48,127.0,668942,607237,walk,blocked_ball,13.0,L,L,ARI,CIN,B,,,-0.87,0.76,Edwin Moscoso,0.079,0.13,0.74,in,out,w
14105,14105,14105,678081,SL,20210409,84.1,3.09,5.5,95.0,668942,607237,,ball,13.0,L,L,ARI,CIN,B,,,-0.49,1.03,Edwin Moscoso,0.052,0.51,0.47,in,out,w
14106,14106,14106,678082,SL,20210409,85.8,2.96,5.63,123.0,668942,607237,,ball,13.0,L,L,ARI,CIN,B,,,-0.82,1.3,Edwin Moscoso,0.04,0.18,0.1999999999999999,in,out,w
14107,14107,14107,678083,SL,20210409,85.3,3.2,5.59,125.0,668942,607237,,called_strike,4.0,L,L,ARI,CIN,S,,,-0.59,2.23,Edwin Moscoso,-0.053,0.41,0.73,in,in,r
14108,14108,14108,678084,SL,20210409,84.5,3.14,5.65,190.0,668942,607237,,ball,11.0,L,L,ARI,CIN,B,,,-0.84,2.4,Edwin Moscoso,0.025,0.16,0.8999999999999999,in,in,r
14109,14109,14109,678085,SL,20210409,84.6,2.6,5.78,194.0,500871,607237,field_out,hit_into_play,9.0,R,L,ARI,CIN,X,8.0,fly_ball,0.54,1.78,Edwin Moscoso,-0.289,0.4599999999999999,0.28,in,in,r
14110,14110,14110,678086,SL,20210409,83.6,2.86,5.65,293.0,500871,607237,,foul,13.0,R,L,ARI,CIN,S,,,-0.52,0.96,Edwin Moscoso,-0.076,0.48,0.54,in,out,w
14111,14111,14111,678087,FF,20210409,96.3,2.54,6.16,143.0,500871,607237,,blocked_ball,13.0,R,L,ARI,CIN,B,,,-0.03,0.51,Edwin Moscoso,0.05,0.97,0.99,in,out,w
14112,14112,14112,678088,SL,20210409,84.9,2.84,5.75,106.0,500871,607237,,blocked_ball,13.0,R,L,ARI,CIN,B,,,-0.9,-0.63,Edwin Moscoso,0.032,0.0999999999999999,2.13,in,out,w
14113,14113,14113,678089,SL,20210409,84.1,2.88,5.82,171.0,500871,607237,,swinging_strike,13.0,R,L,ARI,CIN,S,,,-0.09,0.86,Edwin Moscoso,-0.046,0.91,0.64,in,out,w
14114,14114,14114,678090,SL,20210409,84.5,2.92,5.75,170.0,452678,607237,field_out,hit_into_play,8.0,R,L,ARI,CIN,X,4.0,popup,0.13,1.91,Edwin Moscoso,-0.383,0.87,0.4099999999999999,in,in,r
14115,14115,14115,678091,SL,20210409,83.9,2.83,5.78,234.0,452678,607237,,swinging_strike,7.0,R,L,ARI,CIN,S,,,-0.53,1.8,Edwin Moscoso,-0.054,0.47,0.3,in,in,r
14116,14116,14116,678092,SL,20210409,83.3,3.11,5.83,267.0,452678,607237,,ball,12.0,R,L,ARI,CIN,B,,,0.62,4.08,Edwin Moscoso,0.054,0.38,0.5800000000000001,in,out,w
14117,14117,14117,678093,CH,20210409,85.3,1.18,6.26,126.0,571657,622065,force_out,hit_into_play,7.0,R,L,ARI,CIN,X,5.0,ground_ball,-0.8,1.6,Edwin Moscoso,-0.522,0.1999999999999999,0.1,in,in,r
14118,14118,14118,678094,SI,20210409,87.6,1.38,6.08,139.0,571657,622065,,called_strike,4.0,R,L,ARI,CIN,S,,,-0.57,2.57,Edwin Moscoso,-0.061,0.43,0.9300000000000002,in,in,r
14119,14119,14119,678095,CH,20210409,83.9,1.27,6.27,125.0,571657,622065,,blocked_ball,13.0,R,L,ARI,CIN,B,,,-1.0,-0.05,Edwin Moscoso,0.059,0.0,1.55,in,out,w
14120,14120,14120,678096,CU,20210409,82.1,1.33,6.2,228.0,571657,622065,,ball,13.0,R,L,ARI,CIN,B,,,-1.13,2.3,Edwin Moscoso,0.051,0.1299999999999999,0.7999999999999998,out,in,w
14121,14121,14121,678097,FF,20210409,91.5,1.11,6.17,142.0,571466,622065,single,hit_into_play,7.0,L,L,ARI,CIN,X,7.0,line_drive,-0.64,2.05,Edwin Moscoso,1.029,0.36,0.5499999999999998,in,in,r
14122,14122,14122,678098,FF,20210409,91.3,1.02,6.17,142.0,571466,622065,,swinging_strike,1.0,L,L,ARI,CIN,S,,,-0.59,3.21,Edwin Moscoso,-0.056,0.41,0.29,in,in,r
14123,14123,14123,678099,FF,20210409,90.1,1.23,6.23,142.0,571466,622065,,ball,13.0,L,L,ARI,CIN,B,,,-1.24,1.74,Edwin Moscoso,0.051,0.24,0.24,out,in,w
14124,14124,14124,678100,SI,20210409,89.8,1.44,5.93,135.0,663886,622065,strikeout,called_strike,7.0,R,L,ARI,CIN,S,2.0,,-0.38,1.62,Edwin Moscoso,-0.432,0.62,0.1200000000000001,in,in,r
14125,14125,14125,678101,CH,20210409,85.9,1.21,6.22,126.0,663886,622065,,blocked_ball,13.0,R,L,ARI,CIN,B,,,-0.01,0.14,Edwin Moscoso,-0.023,0.99,1.36,in,out,w
14126,14126,14126,678102,SI,20210409,87.8,1.54,6.08,141.0,663886,622065,,foul,9.0,R,L,ARI,CIN,S,,,0.46,1.41,Edwin Moscoso,-0.124,0.54,0.09,in,out,w
14127,14127,14127,678103,CH,20210409,84.5,1.38,6.22,128.0,663886,622065,,swinging_strike,9.0,R,L,ARI,CIN,S,,,0.44,1.4,Edwin Moscoso,-0.079,0.56,0.1,in,out,w
14128,14128,14128,678104,SI,20210409,88.7,1.33,6.04,149.0,519058,622065,field_out,hit_into_play,5.0,L,L,ARI,CIN,X,3.0,ground_ball,0.02,2.63,Edwin Moscoso,-0.19,0.98,0.8700000000000001,in,in,r
14129,14129,14129,678105,FC,20210409,84.8,1.36,6.06,250.0,519058,622065,,blocked_ball,13.0,L,L,ARI,CIN,B,,,-1.17,0.15,Edwin Moscoso,0.028,0.1699999999999999,1.35,out,out,w
14130,14130,14130,678106,SI,20210409,87.5,1.53,6.07,142.0,519058,622065,,foul,9.0,L,L,ARI,CIN,S,,,0.61,2.1,Edwin Moscoso,-0.082,0.39,0.6000000000000001,in,in,r
14131,14131,14131,678107,SI,20210409,87.8,1.37,6.02,141.0,519058,622065,,swinging_strike,2.0,L,L,ARI,CIN,S,,,0.04,2.91,Edwin Moscoso,-0.052,0.96,0.5899999999999999,in,in,r
14132,14132,14132,678108,FF,20210409,96.9,1.17,5.69,157.0,518516,672335,field_out,hit_into_play,4.0,R,L,ARI,CIN,X,5.0,popup,-0.46,2.93,Edwin Moscoso,-0.313,0.54,0.5699999999999998,in,in,r
14133,14133,14133,678109,FF,20210409,97.4,1.06,5.73,156.0,518516,672335,,ball,14.0,R,L,ARI,CIN,B,,,0.12,1.41,Edwin Moscoso,0.05,0.88,0.09,in,out,w
14134,14134,14134,678110,FF,20210409,97.0,1.2,5.74,157.0,518516,672335,,ball,13.0,R,L,ARI,CIN,B,,,-0.07,1.41,Edwin Moscoso,0.036,0.93,0.09,in,out,w
14135,14135,14135,678111,FF,20210409,97.5,1.15,5.76,152.0,572233,672335,walk,ball,14.0,R,L,ARI,CIN,B,,,1.45,2.15,Edwin Moscoso,0.046,0.4499999999999999,0.6499999999999999,out,in,w
14136,14136,14136,678112,CH,20210409,89.2,1.23,5.63,141.0,572233,672335,,ball,13.0,R,L,ARI,CIN,B,,,-0.2,0.13,Edwin Moscoso,0.038,0.8,1.37,in,out,w
14137,14137,14137,678113,CH,20210409,89.3,1.35,5.69,138.0,572233,672335,,ball,12.0,R,L,ARI,CIN,B,,,2.45,3.96,Edwin Moscoso,0.024,1.4500000000000002,0.4599999999999999,out,out,w
14138,14138,14138,678114,FF,20210409,96.7,1.09,5.79,150.0,572233,672335,,ball,14.0,R,L,ARI,CIN,B,,,0.23,0.97,Edwin Moscoso,0.016,0.77,0.53,in,out,w
14139,14139,14139,678115,FF,20210409,97.0,1.0,5.77,150.0,594777,672335,field_out,hit_into_play,5.0,L,L,ARI,CIN,X,7.0,line_drive,-0.02,2.61,Edwin Moscoso,-0.157,0.98,0.8900000000000001,in,in,r
14140,14140,14140,678116,FF,20210409,95.9,0.92,5.88,157.0,594777,672335,,ball,12.0,L,L,ARI,CIN,B,,,0.2,4.07,Edwin Moscoso,0.021,0.8,0.5700000000000003,in,out,w
14141,14141,14141,678117,SL,20210409,78.2,1.16,5.85,322.0,594777,672335,,called_strike,12.0,L,L,ARI,CIN,S,,,0.7,3.24,Edwin Moscoso,-0.027,0.3,0.2599999999999998,in,in,r
14142,14142,14142,678118,CU,20210409,84.1,-1.4,5.52,69.0,641796,608371,strikeout,swinging_strike,14.0,R,R,ARI,CIN,S,2.0,,1.07,2.26,Edwin Moscoso,-0.173,0.07,0.7599999999999998,out,in,w
14143,14143,14143,678119,CU,20210409,84.2,-1.28,5.48,61.0,641796,608371,,ball,14.0,R,R,ARI,CIN,B,,,2.55,2.14,Edwin Moscoso,0.022,1.5499999999999998,0.6400000000000001,out,in,w
14144,14144,14144,678120,CU,20210409,82.5,-1.41,5.6,58.0,641796,608371,,called_strike,2.0,R,R,ARI,CIN,S,,,-0.19,3.15,Edwin Moscoso,-0.052,0.81,0.3500000000000001,in,in,r
14145,14145,14145,678121,CU,20210409,82.4,-1.51,5.6,67.0,641796,608371,,called_strike,2.0,R,R,ARI,CIN,S,,,-0.08,2.77,Edwin Moscoso,-0.038,0.92,0.73,in,in,r
14146,14146,14146,678122,SI,20210409,91.3,-2.76,5.56,232.0,553993,592233,grounded_into_double_play,hit_into_play,5.0,R,R,ARI,CIN,X,5.0,ground_ball,0.26,2.27,Edwin Moscoso,-0.397,0.74,0.77,in,in,r
14147,14147,14147,678123,SI,20210409,93.2,-2.86,5.51,235.0,553993,592233,,blocked_ball,14.0,R,R,ARI,CIN,B,,,1.42,0.13,Edwin Moscoso,0.046,0.4199999999999999,1.37,out,out,w
14148,14148,14148,678124,SI,20210409,92.3,-3.01,5.6,237.0,458015,592233,field_out,hit_into_play,5.0,L,R,ARI,CIN,X,7.0,fly_ball,0.2,2.45,Edwin Moscoso,-0.553,0.8,0.9500000000000002,in,in,r
14149,14149,14149,678125,SI,20210409,92.2,-2.87,5.53,237.0,458015,592233,,ball,14.0,L,R,ARI,CIN,B,,,0.55,1.55,Edwin Moscoso,0.11,0.4499999999999999,0.05,in,in,r
14150,14150,14150,678126,SI,20210409,93.1,-2.89,5.58,232.0,458015,592233,,ball,14.0,L,R,ARI,CIN,B,,,1.01,2.01,Edwin Moscoso,0.055,0.01,0.5099999999999998,out,in,w
14151,14151,14151,678127,SI,20210409,91.6,-3.01,5.59,240.0,592206,592233,single,hit_into_play,5.0,R,R,ARI,CIN,X,7.0,ground_ball,-0.17,2.64,Edwin Moscoso,0.403,0.83,0.8599999999999999,in,in,r
14152,14152,14152,678128,FF,20210409,94.7,-1.17,5.67,208.0,656976,608371,field_out,hit_into_play,12.0,L,R,ARI,CIN,X,4.0,popup,0.91,3.22,Edwin Moscoso,-0.085,0.0899999999999999,0.2799999999999998,in,in,r
14153,14153,14153,678129,CU,20210409,81.9,-1.39,5.65,107.0,656976,608371,,called_strike,7.0,L,R,ARI,CIN,S,,,-0.37,2.05,Edwin Moscoso,-0.018,0.63,0.5499999999999998,in,in,r
14154,14154,14154,678130,SL,20210409,85.4,-1.38,5.56,66.0,608348,608371,strikeout,swinging_strike,6.0,R,R,ARI,CIN,S,2.0,,0.67,2.29,Edwin Moscoso,-0.114,0.3299999999999999,0.79,in,in,r
14155,14155,14155,678131,SL,20210409,85.9,-1.27,5.46,142.0,608348,608371,,ball,14.0,R,R,ARI,CIN,B,,,2.54,-0.89,Edwin Moscoso,0.013,1.54,2.39,out,out,w
14156,14156,14156,678132,CU,20210409,84.0,-1.51,5.47,68.0,608348,608371,,called_strike,1.0,R,R,ARI,CIN,S,,,-0.32,3.31,Edwin Moscoso,-0.035,0.6799999999999999,0.1899999999999999,in,in,r
14157,14157,14157,678133,SL,20210409,83.6,-1.45,5.54,228.0,608348,608371,,called_strike,9.0,R,R,ARI,CIN,S,,,0.57,1.88,Edwin Moscoso,-0.027,0.43,0.3799999999999999,in,in,r
14158,14158,14158,678134,FF,20210409,94.6,-1.1,5.82,210.0,668942,608371,field_out,hit_into_play,2.0,L,R,ARI,CIN,X,8.0,fly_ball,0.08,3.05,Edwin Moscoso,-0.395,0.92,0.4500000000000002,in,in,r
14159,14159,14159,678135,FF,20210409,94.7,-1.12,5.78,212.0,668942,608371,,called_strike,3.0,L,R,ARI,CIN,S,,,0.6,3.08,Edwin Moscoso,-0.081,0.4,0.4199999999999999,in,in,r
14160,14160,14160,678136,FF,20210409,94.7,-1.15,5.8,209.0,668942,608371,,ball,12.0,L,R,ARI,CIN,B,,,0.01,4.11,Edwin Moscoso,0.126,0.99,0.6100000000000003,in,out,w
14161,14161,14161,678137,FF,20210409,93.7,-1.2,5.73,205.0,668942,608371,,ball,11.0,L,R,ARI,CIN,B,,,-0.24,4.43,Edwin Moscoso,0.07,0.76,0.9299999999999996,in,out,w
14162,14162,14162,678138,CU,20210409,80.8,-1.34,5.69,49.0,668942,608371,,ball,14.0,L,R,ARI,CIN,B,,,0.15,0.88,Edwin Moscoso,0.038,0.85,0.62,in,out,w
14163,14163,14163,678139,CU,20210409,81.5,-1.16,5.61,55.0,500871,608371,home_run,hit_into_play,9.0,L,R,ARI,CIN,X,,fly_ball,0.79,1.47,Edwin Moscoso,1.696,0.2099999999999999,0.03,in,out,w
14164,14164,14164,678140,SL,20210409,82.2,-1.36,5.59,234.0,500871,608371,,swinging_strike_blocked,14.0,L,R,ARI,CIN,S,,,1.24,0.98,Edwin Moscoso,-0.098,0.24,0.52,out,out,w
14165,14165,14165,678141,FF,20210409,95.1,-1.14,5.75,205.0,500871,608371,,ball,12.0,L,R,ARI,CIN,B,,,1.73,3.54,Edwin Moscoso,0.039,0.73,0.04,out,out,w
14166,14166,14166,678142,FF,20210409,94.1,-1.15,5.77,213.0,500871,608371,,foul,2.0,L,R,ARI,CIN,S,,,-0.17,2.96,Edwin Moscoso,-0.057,0.83,0.54,in,in,r
14167,14167,14167,678143,FF,20210409,93.6,-1.26,5.82,204.0,452678,608371,walk,ball,12.0,L,R,ARI,CIN,B,,,0.06,4.01,Edwin Moscoso,0.17,0.94,0.5099999999999998,in,out,w
14168,14168,14168,678144,CU,20210409,79.6,-1.24,5.77,43.0,452678,608371,,ball,14.0,L,R,ARI,CIN,B,,,0.9,1.44,Edwin Moscoso,0.126,0.0999999999999999,0.06,in,out,w
14169,14169,14169,678145,FF,20210409,93.4,-1.14,5.77,204.0,452678,608371,,ball,12.0,L,R,ARI,CIN,B,,,0.88,3.53,Edwin Moscoso,0.07,0.12,0.0299999999999998,in,out,w
14170,14170,14170,678146,SL,20210409,79.1,-1.29,5.68,14.0,452678,608371,,ball,14.0,L,R,ARI,CIN,B,,,0.35,1.09,Edwin Moscoso,0.038,0.65,0.4099999999999999,in,out,w
14171,14171,14171,678147,SL,20210409,86.9,-1.11,6.2,121.0,669222,461872,strikeout,called_strike,6.0,R,R,ARI,CIN,S,2.0,,0.64,2.23,Edwin Moscoso,-0.061,0.36,0.73,in,in,r
14172,14172,14172,678148,FF,20210409,94.0,-0.93,6.19,203.0,669222,461872,,foul,2.0,R,R,ARI,CIN,S,,,0.09,2.96,Edwin Moscoso,0.0,0.91,0.54,in,in,r
14173,14173,14173,678149,SL,20210409,86.4,-1.11,6.27,140.0,669222,461872,,swinging_strike,14.0,R,R,ARI,CIN,S,,,0.32,1.36,Edwin Moscoso,-0.024,0.6799999999999999,0.1399999999999999,in,out,w
14174,14174,14174,678150,SL,20210409,85.0,-1.25,6.2,94.0,669222,461872,,called_strike,8.0,R,R,ARI,CIN,S,,,-0.27,1.74,Edwin Moscoso,-0.018,0.73,0.24,in,in,r
14175,14175,14175,678151,SL,20210409,86.0,-1.08,6.18,114.0,571657,461872,field_out,hit_into_play,14.0,R,R,ARI,CIN,X,6.0,ground_ball,0.78,1.35,Edwin Moscoso,-0.114,0.2199999999999999,0.1499999999999999,in,out,w
14176,14176,14176,678152,FF,20210409,93.6,-1.0,6.19,209.0,571657,461872,,called_strike,2.0,R,R,ARI,CIN,S,,,0.09,2.92,Edwin Moscoso,-0.043,0.91,0.5800000000000001,in,in,r
14177,14177,14177,678153,FF,20210409,93.5,-1.16,6.19,207.0,571657,461872,,foul,3.0,R,R,ARI,CIN,S,,,0.67,3.09,Edwin Moscoso,-0.032,0.3299999999999999,0.4100000000000001,in,in,r
14178,14178,14178,678154,SL,20210409,84.7,-1.26,6.24,94.0,571657,461872,,ball,13.0,R,R,ARI,CIN,B,,,-0.29,1.04,Edwin Moscoso,0.026,0.71,0.4599999999999999,in,out,w
14179,14179,14179,678155,FF,20210409,94.2,-1.0,6.15,206.0,571466,461872,strikeout,swinging_strike,5.0,L,R,ARI,CIN,S,2.0,,0.13,2.71,Edwin Moscoso,-0.173,0.87,0.79,in,in,r
14180,14180,14180,678156,SL,20210409,86.4,-1.09,6.21,166.0,571466,461872,,swinging_strike,14.0,L,R,ARI,CIN,S,,,0.43,1.17,Edwin Moscoso,-0.057,0.5700000000000001,0.33,in,out,w
14181,14181,14181,678157,FF,20210409,93.6,-1.16,6.22,208.0,571466,461872,,ball,12.0,L,R,ARI,CIN,B,,,0.47,4.05,Edwin Moscoso,0.027,0.53,0.5499999999999998,in,out,w
14182,14182,14182,678158,FF,20210409,93.0,-1.28,6.25,208.0,571466,461872,,called_strike,1.0,L,R,ARI,CIN,S,,,-0.64,2.86,Edwin Moscoso,-0.038,0.36,0.6400000000000001,in,in,r
14183,14183,14183,678159,FF,20210409,91.9,1.97,6.17,166.0,621500,448281,field_out,hit_into_play,5.0,R,L,ARI,CIN,X,5.0,line_drive,-0.09,2.44,Edwin Moscoso,-0.45,0.91,0.94,in,in,r
14184,14184,14184,678160,FF,20210409,93.5,1.83,6.18,169.0,572233,448281,walk,blocked_ball,14.0,R,L,ARI,CIN,B,,,0.57,0.24,Edwin Moscoso,0.141,0.43,1.26,in,out,w
14185,14185,14185,678161,FF,20210409,93.0,2.0,6.15,161.0,572233,448281,,foul,6.0,R,L,ARI,CIN,S,,,0.4,2.66,Edwin Moscoso,0.0,0.6,0.8399999999999999,in,in,r
14186,14186,14186,678162,FF,20210409,93.4,1.94,6.22,172.0,572233,448281,,foul,12.0,R,L,ARI,CIN,S,,,0.88,3.28,Edwin Moscoso,0.0,0.12,0.2200000000000002,in,in,r
14187,14187,14187,678163,FF,20210409,95.0,2.1,6.18,167.0,572233,448281,,ball,12.0,R,L,ARI,CIN,B,,,0.35,4.41,Edwin Moscoso,0.061,0.65,0.91,in,out,w
14188,14188,14188,678164,FF,20210409,94.2,2.13,6.19,161.0,572233,448281,,foul,12.0,R,L,ARI,CIN,S,,,0.28,3.68,Edwin Moscoso,0.0,0.72,0.1800000000000001,in,out,w
14189,14189,14189,678165,FF,20210409,94.5,2.18,6.24,164.0,572233,448281,,ball,12.0,R,L,ARI,CIN,B,,,1.14,4.01,Edwin Moscoso,0.045,0.1399999999999999,0.5099999999999998,out,out,w
14190,14190,14190,678166,FF,20210409,93.9,2.16,6.19,160.0,572233,448281,,ball,12.0,R,L,ARI,CIN,B,,,1.19,3.72,Edwin Moscoso,0.027,0.1899999999999999,0.2200000000000002,out,out,w
14191,14191,14191,678167,FF,20210409,94.1,2.08,6.18,156.0,572233,448281,,foul,3.0,R,L,ARI,CIN,S,,,0.71,2.89,Edwin Moscoso,-0.086,0.29,0.6099999999999999,in,in,r
14192,14192,14192,678168,FF,20210409,92.7,1.95,6.18,167.0,572233,448281,,called_strike,9.0,R,L,ARI,CIN,S,,,0.6,1.56,Edwin Moscoso,-0.045,0.4,0.06,in,in,r
14193,14193,14193,678169,FF,20210409,92.4,2.2,6.17,165.0,594777,448281,double,hit_into_play,6.0,L,L,ARI,CIN,X,9.0,fly_ball,0.46,2.41,Edwin Moscoso,1.662,0.54,0.91,in,in,r
14194,14194,14194,678170,FF,20210409,92.6,2.28,6.21,168.0,594777,448281,,swinging_strike,12.0,L,L,ARI,CIN,S,,,0.26,3.48,Edwin Moscoso,-0.075,0.74,0.02,in,in,r
14195,14195,14195,678171,FF,20210409,92.4,-1.77,6.33,192.0,641796,592135,single,hit_into_play,7.0,R,R,ARI,CIN,X,8.0,line_drive,-0.31,1.65,Edwin Moscoso,0.238,0.69,0.1499999999999999,in,in,r
14196,14196,14196,678172,FF,20210409,92.8,-1.73,6.36,194.0,641796,592135,,ball,11.0,R,R,ARI,CIN,B,,,-0.3,3.69,Edwin Moscoso,0.036,0.7,0.1899999999999999,in,out,w
14197,14197,14197,678173,FS,20210409,85.5,-2.05,6.17,207.0,656976,592135,single,hit_into_play,11.0,L,R,ARI,CIN,X,9.0,line_drive,-0.93,3.33,Edwin Moscoso,0.125,0.0699999999999999,0.1699999999999999,in,in,r
14198,14198,14198,678174,FS,20210409,85.4,-2.12,6.17,208.0,656976,592135,,ball,13.0,L,R,ARI,CIN,B,,,-0.65,1.38,Edwin Moscoso,0.014,0.35,0.1200000000000001,in,out,w
14199,14199,14199,678175,FF,20210409,92.9,-1.81,6.32,190.0,656976,592135,,called_strike,2.0,L,R,ARI,CIN,S,,,0.21,2.91,Edwin Moscoso,-0.018,0.79,0.5899999999999999,in,in,r
14200,14200,14200,678176,SL,20210409,83.4,-1.73,6.27,41.0,608348,592135,sac_fly,hit_into_play,9.0,R,R,ARI,CIN,X,8.0,fly_ball,0.39,1.63,Edwin Moscoso,-0.131,0.61,0.1299999999999999,in,in,r
14201,14201,14201,678177,FF,20210409,93.5,-1.76,6.34,194.0,608348,592135,,called_strike,12.0,R,R,ARI,CIN,S,,,0.03,3.45,Edwin Moscoso,-0.075,0.97,0.0499999999999998,in,in,r
14202,14202,14202,678178,SL,20210409,83.8,-1.84,6.29,48.0,608348,592135,,ball,14.0,R,R,ARI,CIN,B,,,1.18,1.97,Edwin Moscoso,0.033,0.1799999999999999,0.47,out,in,w
14203,14203,14203,678179,FS,20210409,85.4,-2.24,6.19,218.0,668942,592135,field_out,hit_into_play,7.0,L,R,ARI,CIN,X,4.0,ground_ball,-0.36,1.61,Edwin Moscoso,-0.338,0.64,0.1100000000000001,in,in,r
14204,14204,14204,678180,FF,20210409,93.6,-1.74,6.28,190.0,668942,592135,,ball,14.0,L,R,ARI,CIN,B,,,1.24,2.15,Edwin Moscoso,0.041,0.24,0.6499999999999999,out,in,w
14205,14205,14205,678181,FF,20210409,94.0,-1.66,6.37,197.0,668942,592135,,called_strike,5.0,L,R,ARI,CIN,S,,,0.0,2.92,Edwin Moscoso,-0.054,,0.5800000000000001,in,in,r
14206,14206,14206,678182,FF,20210409,92.9,-1.84,6.32,195.0,668942,592135,,ball,14.0,L,R,ARI,CIN,B,,,0.99,2.43,Edwin Moscoso,0.054,0.01,0.9300000000000002,in,in,r
14207,14207,14207,678183,SL,20210409,82.4,-1.91,6.31,46.0,500871,592135,double,hit_into_play,8.0,L,R,ARI,CIN,X,9.0,line_drive,0.12,1.82,Edwin Moscoso,0.639,0.88,0.32,in,in,r
14208,14208,14208,678184,CH,20210409,80.6,1.3,6.21,127.0,663697,592761,strikeout,foul_tip,7.0,R,L,ARI,CIN,S,2.0,,-0.57,1.71,Edwin Moscoso,-0.329,0.43,0.2099999999999999,in,in,r
14209,14209,14209,678185,CH,20210409,80.6,1.41,6.22,124.0,663697,592761,,ball,14.0,R,L,ARI,CIN,B,,,0.21,1.3,Edwin Moscoso,0.026,0.79,0.1999999999999999,in,out,w
14210,14210,14210,678186,CH,20210409,81.3,1.39,6.23,124.0,663697,592761,,swinging_strike,9.0,R,L,ARI,CIN,S,,,0.3,2.06,Edwin Moscoso,-0.105,0.7,0.56,in,in,r
14211,14211,14211,678187,CH,20210409,81.6,1.38,6.22,130.0,663697,592761,,swinging_strike,14.0,R,L,ARI,CIN,S,,,1.2,1.8,Edwin Moscoso,-0.067,0.1999999999999999,0.3,out,in,w
