,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
92702,FF,20200905,96.9,-1.68,5.87,217.0,600474,543037,,ball,14.0,R,R,BAL,NYY,B,,,1.13,2.38,Jose Navas,0.043
92703,SL,20200905,88.5,-1.79,5.88,162.0,600474,543037,,foul_tip,9.0,R,R,BAL,NYY,S,,,0.44,1.66,Jose Navas,-0.051
92704,FF,20200905,97.5,-1.66,5.93,215.0,578428,543037,double,hit_into_play,3.0,R,R,BAL,NYY,X,7.0,line_drive,0.56,3.16,Jose Navas,0.264
92705,KC,20200905,83.3,-1.77,5.85,47.0,578428,543037,,foul,14.0,R,R,BAL,NYY,S,,,0.26,1.02,Jose Navas,-0.027
92706,SL,20200905,87.9,-1.78,5.85,164.0,578428,543037,,called_strike,3.0,R,R,BAL,NYY,S,,,0.7,2.76,Jose Navas,-0.017
92707,FF,20200905,95.6,-1.99,5.7,215.0,642082,543037,field_out,hit_into_play,1.0,L,R,BAL,NYY,X,9.0,fly_ball,-0.52,3.48,Jose Navas,-0.142
92708,FF,20200905,97.1,-1.85,5.8,221.0,642082,543037,,foul,2.0,L,R,BAL,NYY,S,,,-0.23,3.29,Jose Navas,-0.026
92709,FF,20200905,96.9,-1.57,5.93,214.0,593643,543037,field_out,hit_into_play,3.0,R,R,BAL,NYY,X,9.0,fly_ball,0.44,3.12,Jose Navas,-0.209
92710,KC,20200905,84.8,-1.76,5.99,31.0,593643,543037,,foul,8.0,R,R,BAL,NYY,S,,,-0.2,1.63,Jose Navas,-0.042
92711,CU,20200905,78.5,2.75,5.61,318.0,543309,669211,force_out,hit_into_play,5.0,R,L,BAL,NYY,X,6.0,ground_ball,-0.01,2.71,Jose Navas,-0.264
92712,FF,20200905,92.2,2.55,5.87,138.0,543309,669211,,swinging_strike,11.0,R,L,BAL,NYY,S,,,-0.43,3.53,Jose Navas,-0.116
92713,FF,20200905,91.5,2.52,5.81,142.0,543309,669211,,called_strike,7.0,R,L,BAL,NYY,S,,,-0.43,1.95,Jose Navas,-0.086
92714,CH,20200905,80.4,2.81,5.65,123.0,609280,669211,walk,ball,12.0,R,L,BAL,NYY,B,,,1.15,4.02,Jose Navas,0.066
92715,FF,20200905,92.1,2.62,5.8,141.0,609280,669211,,called_strike,9.0,R,L,BAL,NYY,S,,,0.58,1.45,Jose Navas,-0.057
92716,CH,20200905,80.5,2.65,5.59,115.0,609280,669211,,ball,7.0,R,L,BAL,NYY,B,,,-0.75,1.46,Jose Navas,0.045
92717,CH,20200905,80.2,2.78,5.57,114.0,609280,669211,,ball,12.0,R,L,BAL,NYY,B,,,1.38,3.4,Jose Navas,0.06
92718,CH,20200905,81.5,2.8,5.57,122.0,609280,669211,,ball,13.0,R,L,BAL,NYY,B,,,-0.2,1.0,Jose Navas,0.04
92719,FF,20200905,92.3,2.58,5.86,144.0,596142,669211,strikeout,called_strike,9.0,R,L,BAL,NYY,S,2.0,,0.82,1.48,Jose Navas,-0.257
92720,FF,20200905,91.7,2.61,5.94,142.0,596142,669211,,foul,12.0,R,L,BAL,NYY,S,,,0.35,3.77,Jose Navas,0.0
92721,CU,20200905,78.0,2.81,5.66,324.0,596142,669211,,foul,7.0,R,L,BAL,NYY,S,,,-0.58,1.58,Jose Navas,-0.07
92722,FF,20200905,90.2,2.62,5.8,141.0,596142,669211,,called_strike,7.0,R,L,BAL,NYY,S,,,-0.72,1.73,Jose Navas,-0.045
92723,CH,20200905,80.1,2.91,5.48,126.0,640449,669211,strikeout,swinging_strike,14.0,R,L,BAL,NYY,S,2.0,,0.41,1.43,Jose Navas,-0.275
92724,CH,20200905,81.2,2.76,5.61,121.0,640449,669211,,called_strike,8.0,R,L,BAL,NYY,S,,,-0.16,2.05,Jose Navas,-0.101
92725,FF,20200905,89.7,2.6,5.85,137.0,640449,669211,,called_strike,5.0,R,L,BAL,NYY,S,,,0.27,2.74,Jose Navas,-0.067
92726,CH,20200905,81.0,2.67,5.62,122.0,650402,669211,double,hit_into_play,7.0,R,L,BAL,NYY,X,7.0,line_drive,-0.38,1.43,Jose Navas,0.642
92727,FF,20200905,90.8,2.67,5.92,139.0,650402,669211,,foul,5.0,R,L,BAL,NYY,S,,,-0.27,2.69,Jose Navas,-0.05
92728,CU,20200905,75.4,2.73,5.7,316.0,650402,669211,,ball,14.0,R,L,BAL,NYY,B,,,0.79,1.27,Jose Navas,0.041
92729,KC,20200905,85.3,-1.78,5.95,36.0,592863,543037,strikeout,swinging_strike,14.0,L,R,BAL,NYY,S,2.0,,0.29,1.02,Jose Navas,-0.067
92730,SL,20200905,90.5,-1.91,5.88,187.0,592863,543037,,foul,14.0,L,R,BAL,NYY,S,,,0.96,1.05,Jose Navas,0.0
92731,FF,20200905,98.0,-2.0,5.75,222.0,592863,543037,,foul,11.0,L,R,BAL,NYY,S,,,-0.38,3.88,Jose Navas,0.0
92732,KC,20200905,87.6,-1.89,5.85,56.0,592863,543037,,swinging_strike,14.0,L,R,BAL,NYY,S,,,0.5,0.13,Jose Navas,-0.027
92733,FF,20200905,99.4,-1.84,5.81,214.0,592863,543037,,called_strike,7.0,L,R,BAL,NYY,S,,,-0.75,1.75,Jose Navas,-0.017
92734,SL,20200905,91.8,-1.88,5.78,188.0,621466,543037,strikeout,swinging_strike,14.0,L,R,BAL,NYY,S,2.0,,1.3,0.86,Jose Navas,-0.208
92735,FF,20200905,99.0,-1.84,5.83,220.0,621466,543037,,foul,5.0,L,R,BAL,NYY,S,,,-0.06,2.23,Jose Navas,0.0
92736,FF,20200905,97.8,-1.78,5.83,214.0,621466,543037,,foul,4.0,L,R,BAL,NYY,S,,,-0.65,2.39,Jose Navas,0.0
92737,SL,20200905,90.6,-1.77,5.8,168.0,621466,543037,,ball,14.0,L,R,BAL,NYY,B,,,1.91,0.17,Jose Navas,0.06
92738,FF,20200905,98.3,-1.83,5.74,218.0,621466,543037,,foul,5.0,L,R,BAL,NYY,S,,,-0.04,2.48,Jose Navas,-0.047
92739,FF,20200905,98.7,-1.83,5.78,219.0,621466,543037,,foul,5.0,L,R,BAL,NYY,S,,,0.07,2.53,Jose Navas,-0.039
92740,FF,20200905,98.2,-1.9,5.77,222.0,621466,543037,,ball,11.0,L,R,BAL,NYY,B,,,-1.65,3.81,Jose Navas,0.04
92741,KC,20200905,81.7,-1.74,6.0,49.0,621466,543037,,ball,11.0,L,R,BAL,NYY,B,,,-0.1,4.23,Jose Navas,0.027
92742,FF,20200905,98.8,-1.74,5.9,218.0,642162,543037,strikeout,foul_tip,5.0,R,R,BAL,NYY,S,2.0,,0.16,2.43,Jose Navas,-0.319
92743,SL,20200905,90.7,-1.85,5.83,147.0,642162,543037,,foul,3.0,R,R,BAL,NYY,S,,,0.47,2.95,Jose Navas,0.0
92744,FF,20200905,100.0,-1.84,5.83,217.0,642162,543037,,foul,3.0,R,R,BAL,NYY,S,,,0.56,2.85,Jose Navas,0.0
92745,FF,20200905,98.6,-1.61,5.91,216.0,642162,543037,,ball,12.0,R,R,BAL,NYY,B,,,1.1,3.19,Jose Navas,0.103
92746,FF,20200905,97.7,-1.74,5.98,220.0,642162,543037,,ball,12.0,R,R,BAL,NYY,B,,,0.55,3.78,Jose Navas,0.035
92747,SL,20200905,90.2,-1.76,5.94,206.0,642162,543037,,swinging_strike,14.0,R,R,BAL,NYY,S,,,1.06,1.08,Jose Navas,-0.06
92748,KC,20200905,85.3,-1.73,6.0,33.0,642162,543037,,ball,14.0,R,R,BAL,NYY,B,,,0.96,-0.95,Jose Navas,0.032
92749,FF,20200905,96.1,-1.62,6.01,216.0,642162,543037,,swinging_strike,6.0,R,R,BAL,NYY,S,,,0.68,2.3,Jose Navas,-0.042
92750,FF,20200905,94.6,2.59,5.93,142.0,572228,669211,strikeout,swinging_strike,14.0,R,L,BAL,NYY,S,2.0,,1.08,2.43,Jose Navas,-0.067
92751,FF,20200905,94.2,2.54,5.87,137.0,572228,669211,,foul,4.0,R,L,BAL,NYY,S,,,-0.44,2.59,Jose Navas,-0.027
92752,CU,20200905,80.1,2.64,5.7,312.0,572228,669211,,foul,13.0,R,L,BAL,NYY,S,,,-0.9,1.74,Jose Navas,-0.017
92753,CH,20200905,80.5,2.76,5.53,125.0,543305,669211,strikeout,swinging_strike,9.0,R,L,BAL,NYY,S,2.0,,0.63,2.0,Jose Navas,-0.148
92754,SL,20200905,80.6,2.79,5.56,292.0,543305,669211,,ball,13.0,R,L,BAL,NYY,B,,,-1.3,0.88,Jose Navas,0.03
92755,FF,20200905,92.6,2.49,6.04,140.0,543305,669211,,swinging_strike,2.0,R,L,BAL,NYY,S,,,-0.2,3.6,Jose Navas,-0.044
92756,CU,20200905,77.3,2.72,5.65,323.0,543305,669211,,ball,13.0,R,L,BAL,NYY,B,,,-0.2,0.84,Jose Navas,0.02
92757,FF,20200905,91.8,2.71,5.87,142.0,543305,669211,,called_strike,13.0,R,L,BAL,NYY,S,,,-0.18,1.5,Jose Navas,-0.026
92758,FF,20200905,91.8,2.53,5.99,143.0,642180,669211,field_out,hit_into_play,3.0,L,L,BAL,NYY,X,2.0,popup,0.59,3.0,Jose Navas,0.146
92759,KC,20200905,85.9,-1.85,5.88,54.0,547004,543037,strikeout,called_strike,4.0,L,R,BAL,NYY,S,2.0,,-0.74,2.53,Jose Navas,-0.096
92760,FF,20200905,98.7,-1.85,5.82,222.0,547004,543037,,foul,1.0,L,R,BAL,NYY,S,,,-0.34,3.15,Jose Navas,-0.032
92761,FF,20200905,97.5,-1.73,5.8,214.0,547004,543037,,foul,2.0,L,R,BAL,NYY,S,,,-0.22,2.91,Jose Navas,-0.028
92762,KC,20200905,82.3,-1.74,6.0,36.0,547004,543037,,ball,14.0,L,R,BAL,NYY,B,,,1.22,1.39,Jose Navas,0.027
92763,KC,20200905,84.4,-1.72,5.98,35.0,547004,543037,,ball,14.0,L,R,BAL,NYY,B,,,0.62,0.57,Jose Navas,0.018
92764,SL,20200905,87.7,-1.75,5.99,129.0,663624,543037,field_out,hit_into_play,9.0,R,R,BAL,NYY,X,6.0,ground_ball,0.52,2.3,Jose Navas,-0.194
92765,FF,20200905,96.8,-1.64,6.05,214.0,663624,543037,,ball,12.0,R,R,BAL,NYY,B,,,1.22,3.28,Jose Navas,0.027
92766,KC,20200905,84.3,-1.73,6.02,44.0,600474,543037,strikeout,called_strike,8.0,R,R,BAL,NYY,S,2.0,,-0.26,1.55,Jose Navas,-0.153
92767,FF,20200905,97.2,-1.89,5.77,219.0,600474,543037,,foul_tip,11.0,R,R,BAL,NYY,S,,,-0.22,3.79,Jose Navas,-0.056
92768,KC,20200905,83.8,-1.72,6.07,39.0,600474,543037,,called_strike,2.0,R,R,BAL,NYY,S,,,0.26,3.29,Jose Navas,-0.042
92769,FF,20200905,92.9,2.73,5.76,137.0,642731,669211,strikeout,called_strike,5.0,R,L,BAL,NYY,S,2.0,,-0.12,2.39,Jose Navas,-0.205
92770,CU,20200905,79.5,2.92,5.62,304.0,642731,669211,,swinging_strike,14.0,R,L,BAL,NYY,S,,,0.29,1.29,Jose Navas,-0.053
92771,CH,20200905,80.4,2.93,5.57,115.0,642731,669211,,called_strike,5.0,R,L,BAL,NYY,S,,,-0.14,2.52,Jose Navas,-0.041
92772,FF,20200905,92.2,2.63,6.01,142.0,543309,669211,single,hit_into_play,12.0,R,L,BAL,NYY,X,9.0,ground_ball,0.45,3.95,Jose Navas,0.183
92773,SL,20200905,81.8,2.89,5.61,291.0,543309,669211,,called_strike,9.0,R,L,BAL,NYY,S,,,0.49,2.01,Jose Navas,-0.027
92774,FF,20200905,91.1,2.62,5.9,137.0,543309,669211,,called_strike,7.0,R,L,BAL,NYY,S,,,-0.65,1.87,Jose Navas,-0.017
92775,CH,20200905,82.3,2.8,5.61,122.0,609280,669211,field_out,hit_into_play,9.0,R,L,BAL,NYY,X,5.0,ground_ball,0.41,1.92,Jose Navas,-0.148
92776,FF,20200905,92.3,2.59,5.91,138.0,609280,669211,,foul,6.0,R,L,BAL,NYY,S,,,0.35,2.64,Jose Navas,0.0
92777,CU,20200905,77.7,2.8,5.66,312.0,609280,669211,,ball,14.0,R,L,BAL,NYY,B,,,1.18,1.8,Jose Navas,0.03
92778,FF,20200905,93.3,2.67,5.93,139.0,609280,669211,,called_strike,3.0,R,L,BAL,NYY,S,,,0.29,3.11,Jose Navas,-0.044
92779,FF,20200905,92.1,2.76,5.88,142.0,609280,669211,,foul,5.0,R,L,BAL,NYY,S,,,-0.27,2.76,Jose Navas,-0.033
92780,CH,20200905,82.5,2.78,5.64,122.0,609280,669211,,ball,14.0,R,L,BAL,NYY,B,,,0.11,0.35,Jose Navas,0.027
92781,CH,20200905,79.7,2.65,5.59,116.0,596142,669211,strikeout,swinging_strike,9.0,R,L,BAL,NYY,S,2.0,,0.76,1.8,Jose Navas,-0.215
92782,FF,20200905,92.8,2.57,5.98,144.0,596142,669211,,foul,4.0,R,L,BAL,NYY,S,,,-0.58,2.42,Jose Navas,0.0
92783,CU,20200905,78.2,2.74,5.63,317.0,596142,669211,,ball,14.0,R,L,BAL,NYY,B,,,0.25,0.85,Jose Navas,0.035
92784,FF,20200905,92.6,2.62,5.99,141.0,596142,669211,,foul,2.0,R,L,BAL,NYY,S,,,0.05,2.9,Jose Navas,0.0
92785,FF,20200905,92.0,2.6,6.03,142.0,596142,669211,,swinging_strike,11.0,R,L,BAL,NYY,S,,,-0.33,4.23,Jose Navas,-0.06
92786,FF,20200905,91.4,2.71,5.91,137.0,596142,669211,,called_strike,3.0,R,L,BAL,NYY,S,,,0.41,3.39,Jose Navas,-0.05
92787,FF,20200905,90.8,2.52,6.04,143.0,596142,669211,,ball,11.0,R,L,BAL,NYY,B,,,-0.91,2.65,Jose Navas,0.041
92788,SL,20200905,90.5,-1.93,5.85,164.0,578428,543037,strikeout,swinging_strike_blocked,14.0,R,R,BAL,NYY,S,2.0,,1.55,0.05,Jose Navas,-0.135
92789,FF,20200905,98.7,-1.75,5.92,220.0,578428,543037,,ball,14.0,R,R,BAL,NYY,B,,,1.26,2.14,Jose Navas,0.039
92790,SL,20200905,91.0,-1.75,5.84,146.0,578428,543037,,ball,14.0,R,R,BAL,NYY,B,,,2.79,1.06,Jose Navas,0.018
92791,SL,20200905,90.8,-1.75,5.72,195.0,578428,543037,,ball,14.0,R,R,BAL,NYY,B,,,3.01,-0.26,Jose Navas,0.011
92792,FF,20200905,96.8,-1.91,5.85,221.0,578428,543037,,foul,4.0,R,R,BAL,NYY,S,,,-0.55,2.72,Jose Navas,-0.027
92793,FF,20200905,96.5,-1.72,5.96,222.0,578428,543037,,swinging_strike,5.0,R,R,BAL,NYY,S,,,0.15,2.72,Jose Navas,-0.017
92794,FF,20200905,97.6,-1.99,5.9,219.0,642082,543037,strikeout,swinging_strike,12.0,L,R,BAL,NYY,S,2.0,,0.7,3.76,Jose Navas,-0.103
92795,FF,20200905,95.9,-1.82,6.01,213.0,642082,543037,,foul,3.0,L,R,BAL,NYY,S,,,0.36,2.92,Jose Navas,-0.039
92796,KC,20200905,82.5,-1.83,6.03,39.0,642082,543037,,called_strike,2.0,L,R,BAL,NYY,S,,,-0.17,2.92,Jose Navas,-0.026
92797,SL,20200905,90.5,-1.86,5.89,172.0,593643,543037,strikeout,swinging_strike,9.0,R,R,BAL,NYY,S,2.0,,0.46,1.93,Jose Navas,-0.319
92798,FF,20200905,96.2,-1.71,6.03,215.0,593643,543037,,foul,12.0,R,R,BAL,NYY,S,,,0.86,3.26,Jose Navas,-0.094
92799,FF,20200905,97.4,-1.78,5.94,211.0,593643,543037,,ball,9.0,R,R,BAL,NYY,B,,,0.75,1.57,Jose Navas,0.122
92800,SL,20200905,88.7,-1.88,5.91,132.0,593643,543037,,ball,14.0,R,R,BAL,NYY,B,,,1.86,1.19,Jose Navas,0.051
92801,KC,20200905,84.6,-1.71,5.96,23.0,593643,543037,,ball,14.0,R,R,BAL,NYY,B,,,1.69,-0.65,Jose Navas,0.032
92802,FF,20200905,94.4,-1.74,6.12,215.0,593643,543037,,foul,11.0,R,R,BAL,NYY,S,,,-0.5,3.5,Jose Navas,-0.042
92803,FF,20200905,92.3,2.63,5.98,141.0,640449,669211,field_out,hit_into_play,2.0,R,L,BAL,NYY,X,9.0,fly_ball,0.21,3.3,Jose Navas,-0.177
92804,FF,20200905,92.9,2.8,5.91,142.0,640449,669211,,swinging_strike,2.0,R,L,BAL,NYY,S,,,-0.14,2.92,Jose Navas,-0.057
92805,CH,20200905,81.9,2.75,5.66,118.0,640449,669211,,swinging_strike,9.0,R,L,BAL,NYY,S,,,0.77,1.68,Jose Navas,-0.052
92806,CU,20200905,76.3,3.01,5.66,323.0,640449,669211,,ball,13.0,R,L,BAL,NYY,B,,,-0.73,1.14,Jose Navas,0.033
92807,FF,20200905,91.4,2.8,5.9,142.0,650402,669211,walk,ball,14.0,R,L,BAL,NYY,B,,,0.76,1.18,Jose Navas,0.052
92808,FF,20200905,92.4,2.7,5.82,133.0,650402,669211,,ball,13.0,R,L,BAL,NYY,B,,,-1.51,0.54,Jose Navas,0.042
92809,SL,20200905,81.1,3.01,5.62,299.0,650402,669211,,ball,13.0,R,L,BAL,NYY,B,,,-0.73,0.87,Jose Navas,0.027
92810,FF,20200905,92.6,2.71,5.97,140.0,650402,669211,,ball,13.0,R,L,BAL,NYY,B,,,-0.92,1.74,Jose Navas,0.018
92811,CH,20200905,81.8,2.89,5.53,121.0,572228,669211,field_out,hit_into_play,9.0,R,L,BAL,NYY,X,9.0,fly_ball,0.46,1.8,Jose Navas,-0.195
92812,SL,20200905,80.4,2.97,5.59,295.0,572228,669211,,ball,14.0,R,L,BAL,NYY,B,,,0.71,1.49,Jose Navas,0.033
92813,FF,20200905,92.8,2.68,5.91,141.0,572228,669211,,called_strike,4.0,R,L,BAL,NYY,S,,,-0.8,2.31,Jose Navas,-0.033
92814,FF,20200905,92.7,2.75,5.86,136.0,572228,669211,,ball,14.0,R,L,BAL,NYY,B,,,1.11,2.41,Jose Navas,0.027
92815,FF,20200905,91.9,2.77,5.84,136.0,543305,669211,field_out,hit_into_play,8.0,R,L,BAL,NYY,X,9.0,fly_ball,0.13,1.59,Jose Navas,-0.291
92816,FF,20200905,91.4,2.62,5.88,138.0,543305,669211,,ball,13.0,R,L,BAL,NYY,B,,,-1.22,2.0,Jose Navas,0.051
92817,SL,20200905,77.2,2.75,5.6,294.0,543305,669211,,ball,13.0,R,L,BAL,NYY,B,,,-0.71,-0.66,Jose Navas,0.032
92818,FF,20200905,92.4,2.7,5.88,142.0,543305,669211,,called_strike,14.0,R,L,BAL,NYY,S,,,0.36,1.43,Jose Navas,-0.042
109256,SL,20200902,82.3,-1.95,5.88,,607732,592094,field_out,hit_into_play,8.0,R,R,PIT,CHC,X,5.0,ground_ball,0.27,1.98,Jose Navas,-0.078
109257,FF,20200902,95.1,-1.99,5.71,220.0,607732,592094,,ball,12.0,R,R,PIT,CHC,B,,,1.16,3.51,Jose Navas,0.011
109258,SL,20200902,81.6,-1.99,5.84,,607732,592094,,swinging_strike,14.0,R,R,PIT,CHC,S,,,0.7,1.01,Jose Navas,-0.027
109259,SL,20200902,83.1,-1.93,5.84,,607732,592094,,swinging_strike,14.0,R,R,PIT,CHC,S,,,1.3,1.33,Jose Navas,-0.017
109260,FF,20200902,94.6,-2.09,5.65,220.0,546990,592094,field_out,hit_into_play,3.0,R,R,PIT,CHC,X,9.0,fly_ball,0.45,2.93,Jose Navas,-0.162
109261,SL,20200902,82.9,-2.04,5.76,64.0,546990,592094,,swinging_strike,14.0,R,R,PIT,CHC,S,,,0.12,0.77,Jose Navas,-0.033
109262,KC,20200902,78.2,-1.78,6.22,239.0,546990,592094,,ball,11.0,R,R,PIT,CHC,B,,,-1.84,3.31,Jose Navas,0.027
109263,FF,20200902,95.3,-2.03,5.75,,570256,592094,field_out,hit_into_play,2.0,L,R,PIT,CHC,X,8.0,fly_ball,0.06,3.48,Jose Navas,-0.18
109264,FF,20200902,95.1,-1.94,5.74,221.0,570256,592094,,swinging_strike,5.0,L,R,PIT,CHC,S,,,0.22,2.63,Jose Navas,-0.06
109265,SL,20200902,80.6,-1.72,6.34,,570256,592094,,ball,12.0,L,R,PIT,CHC,B,,,1.06,2.85,Jose Navas,0.032
109266,FF,20200902,94.8,-2.1,5.7,216.0,570256,592094,,foul,2.0,L,R,PIT,CHC,S,,,0.1,3.35,Jose Navas,-0.042
109267,SI,20200902,91.3,2.29,5.9,125.0,457727,502706,field_out,hit_into_play,2.0,R,L,PIT,CHC,X,9.0,line_drive,0.13,3.04,Jose Navas,-0.095
109268,SI,20200902,92.7,2.39,5.88,136.0,457727,502706,,swinging_strike,3.0,R,L,PIT,CHC,S,,,0.48,3.52,Jose Navas,-0.017
109269,KC,20200902,79.3,2.37,6.06,345.0,500874,502706,field_out,hit_into_play,13.0,R,L,PIT,CHC,X,5.0,ground_ball,-0.54,1.58,Jose Navas,-0.162
109270,KC,20200902,79.6,2.25,5.97,44.0,500874,502706,,ball,13.0,R,L,PIT,CHC,B,,,-1.77,-0.09,Jose Navas,0.02
109271,CH,20200902,81.8,2.24,5.93,137.0,500874,502706,,called_strike,6.0,R,L,PIT,CHC,S,,,0.71,2.54,Jose Navas,-0.026
109272,CH,20200902,82.0,2.3,5.94,136.0,519306,502706,field_out,hit_into_play,3.0,R,L,PIT,CHC,X,3.0,popup,0.74,2.99,Jose Navas,-0.25
109273,FF,20200902,94.9,-1.83,6.2,205.0,663647,621249,field_out,hit_into_play,9.0,R,R,PIT,CHC,X,4.0,ground_ball,0.71,1.61,Jose Navas,-0.232
109274,FF,20200902,95.1,-2.06,6.06,219.0,663647,621249,,called_strike,9.0,R,R,PIT,CHC,S,,,0.72,1.84,Jose Navas,-0.052
109275,CU,20200902,80.4,-2.09,6.2,41.0,663647,621249,,ball,9.0,R,R,PIT,CHC,B,,,0.81,1.77,Jose Navas,0.033
109276,FF,20200902,95.2,-2.29,6.1,228.0,592567,621249,strikeout,called_strike,4.0,L,R,PIT,CHC,S,2.0,,-0.69,2.28,Jose Navas,-0.307
109277,FF,20200902,94.7,-2.21,6.03,226.0,592567,621249,,foul,14.0,L,R,PIT,CHC,S,,,0.88,2.13,Jose Navas,-0.127
109278,FF,20200902,95.5,-2.27,6.19,213.0,592567,621249,,ball,11.0,L,R,PIT,CHC,B,,,-0.12,4.32,Jose Navas,0.115
109279,CH,20200902,89.4,-2.02,6.01,233.0,592567,621249,,ball,14.0,L,R,PIT,CHC,B,,,1.29,0.93,Jose Navas,0.057
109280,CH,20200902,89.8,-2.26,6.11,243.0,592567,621249,,ball,13.0,L,R,PIT,CHC,B,,,-0.99,2.09,Jose Navas,0.013
109281,CH,20200902,86.7,-2.28,6.1,230.0,592567,621249,,swinging_strike,13.0,L,R,PIT,CHC,S,,,-1.12,2.06,Jose Navas,-0.044
109282,FF,20200902,95.7,-2.19,6.13,230.0,605137,621249,single,hit_into_play,12.0,L,R,PIT,CHC,X,5.0,ground_ball,1.07,3.58,Jose Navas,0.315
109283,CU,20200902,82.5,-2.11,6.24,47.0,605137,621249,,ball,14.0,L,R,PIT,CHC,B,,,0.73,1.42,Jose Navas,0.015
109284,CU,20200902,80.7,-2.12,6.28,43.0,605137,621249,,foul,8.0,L,R,PIT,CHC,S,,,0.0,2.18,Jose Navas,-0.039
109285,CH,20200902,87.0,-2.16,6.13,239.0,605137,621249,,called_strike,9.0,L,R,PIT,CHC,S,,,0.4,2.08,Jose Navas,-0.026
109286,FF,20200902,94.7,-2.04,6.18,218.0,621028,621249,field_out,hit_into_play,11.0,R,R,PIT,CHC,X,9.0,line_drive,-0.46,3.67,Jose Navas,-0.241
109287,FF,20200902,93.7,-2.06,6.04,219.0,621028,621249,,foul,12.0,R,R,PIT,CHC,S,,,0.09,3.6,Jose Navas,-0.05
109288,CU,20200902,78.2,-2.06,6.29,50.0,621028,621249,,ball,11.0,R,R,PIT,CHC,B,,,-0.62,4.01,Jose Navas,0.041
109289,KC,20200902,82.2,2.57,5.89,307.0,595879,502706,field_out,hit_into_play,13.0,R,L,PIT,CHC,X,8.0,fly_ball,-0.85,1.51,Jose Navas,-0.177
109290,KC,20200902,82.3,2.5,5.89,207.0,595879,502706,,ball,13.0,R,L,PIT,CHC,B,,,-1.23,1.75,Jose Navas,0.018
109291,KC,20200902,80.7,2.23,6.03,337.0,595879,502706,,swinging_strike,13.0,R,L,PIT,CHC,S,,,-1.4,1.16,Jose Navas,-0.053
109292,KC,20200902,80.2,2.35,6.1,356.0,595879,502706,,swinging_strike,7.0,R,L,PIT,CHC,S,,,-0.77,1.66,Jose Navas,-0.041
109293,SI,20200902,91.8,2.26,5.89,132.0,519203,502706,field_error,hit_into_play,8.0,L,L,PIT,CHC,X,6.0,ground_ball,0.03,1.8,Jose Navas,1.418
109294,KC,20200902,82.1,2.42,5.94,132.0,519203,502706,,ball,13.0,L,L,PIT,CHC,B,,,-0.93,1.51,Jose Navas,0.12
109295,SI,20200902,91.5,2.08,5.93,135.0,519203,502706,,ball,13.0,L,L,PIT,CHC,B,,,-1.08,1.24,Jose Navas,0.008
109296,KC,20200902,80.1,2.29,6.04,11.0,575929,502706,double,hit_into_play,5.0,R,L,PIT,CHC,X,7.0,line_drive,0.15,2.55,Jose Navas,1.548
109297,SI,20200902,92.6,2.36,5.9,133.0,664023,502706,single,hit_into_play,4.0,R,L,PIT,CHC,X,9.0,line_drive,-0.46,2.18,Jose Navas,0.384
109298,KC,20200902,80.9,2.27,6.06,240.0,664023,502706,,foul,2.0,R,L,PIT,CHC,S,,,-0.23,3.48,Jose Navas,-0.057
109299,KC,20200902,81.7,2.35,5.89,129.0,664023,502706,,ball,13.0,R,L,PIT,CHC,B,,,-1.97,1.05,Jose Navas,0.023
109300,CH,20200902,84.8,2.32,5.89,134.0,664023,502706,,called_strike,8.0,R,L,PIT,CHC,S,,,0.1,2.06,Jose Navas,-0.041
109301,SI,20200902,92.7,2.14,5.9,130.0,663538,502706,strikeout,called_strike,1.0,R,L,PIT,CHC,S,2.0,,-0.81,3.13,Jose Navas,-0.19
109302,SI,20200902,92.5,2.22,5.89,128.0,663538,502706,,foul,2.0,R,L,PIT,CHC,S,,,-0.06,2.94,Jose Navas,0.0
109303,KC,20200902,81.1,2.26,5.99,330.0,663538,502706,,foul_tip,13.0,R,L,PIT,CHC,S,,,-1.1,0.92,Jose Navas,-0.059
109304,KC,20200902,79.7,2.3,5.99,226.0,663538,502706,,swinging_strike,13.0,R,L,PIT,CHC,S,,,-0.57,1.25,Jose Navas,-0.044
109305,CH,20200902,83.8,2.3,5.86,135.0,623520,502706,walk,ball,13.0,R,L,PIT,CHC,B,,,-0.43,0.92,Jose Navas,0.226
109306,KC,20200902,81.7,2.34,5.92,224.0,623520,502706,,ball,13.0,R,L,PIT,CHC,B,,,-1.24,1.44,Jose Navas,0.06
109307,KC,20200902,82.5,2.28,5.88,110.0,623520,502706,,ball,13.0,R,L,PIT,CHC,B,,,-1.28,1.23,Jose Navas,0.03
109308,SI,20200902,91.4,2.18,5.97,129.0,623520,502706,,ball,11.0,R,L,PIT,CHC,B,,,-0.58,4.16,Jose Navas,0.015
109309,KC,20200902,79.3,2.24,6.07,340.0,623520,502706,,foul,13.0,R,L,PIT,CHC,S,,,-0.33,1.13,Jose Navas,-0.039
109310,SI,20200902,91.3,2.26,5.82,128.0,623520,502706,,called_strike,4.0,R,L,PIT,CHC,S,,,-0.29,2.71,Jose Navas,-0.026
109311,KC,20200902,77.0,2.2,6.09,333.0,457727,502706,field_out,hit_into_play,2.0,R,L,PIT,CHC,X,5.0,ground_ball,-0.14,3.14,Jose Navas,-0.25
